Official Symbol Interactor A	Official Symbol Interactor B
APH1A	NCSTN
APH1A	PSEN1
APH1A	PSENEN
CABP1	CACNA1A
BCAS1	BCAS1
EPS8	ABI1
EPS8	SOS1
MKL1	SRF
TOM1	TOLLIP
TOM1	CLTC
BAG4	APOBEC1
PARK2	05-Sep
DBNL	ZAP70
ZAP70	DBNL
VHL	PSMC3
PSMC3	VHL
VHL	HIF1A
HCK	RAPGEF1
MT2A	PRKD1
PRKCA	FSCN1
PIKFYVE	RABEPK
LIMK1	CDKN1C
CDKN1C	LIMK1
HOMER1	AGAP2
LDLRAP1	LRP2
APBB2	APP
NCOR1	ZBTB33
NCOR1	HDAC3
HDAC3	ZBTB33
NCOR2	HDAC3
UPF1	UPF2
UPF1	UPF3B
UPF1	DCP2
UPF1	XRN1
UPF1	EXOSC2
UPF2	UPF3B
UPF2	DCP2
UPF2	EXOSC10
UPF3A	UPF2
RALB	EXOC8
EXOC8	RALB
EXOC8	EXOC2
EXOC3	EXOC5
GIT1	PLCG1
PLCG1	GIT1
GOLGA7	GOLGA3
NR2C1	HDAC3
MDC1	MRE11A
MDC1	NBN
MDC1	RAD50
MDC1	H2AFX
MDC1	ATM
TRPV4	MAP7
OCLN	TJP2
LHCGR	GIPC1
PML	MDM2
DNMBP	DNM1
HAND2	PHOX2A
HOMER3	TRPC1
ITPR1	TRPC4
SH3RF1	MAP3K11
HSPA4	DNAJB1
HSPA4	HSPBP1
HSPA4	TTC1
RAD17	POLE
TP53	PHB
E2F1	PHB
RANBP9	DYRK1B
CANX	APOB
CADM1	MPP3
TAB1	MAP3K7
XRCC2	BLM
ARL1	GOLGA4
CDKN1B	SPDYA
CDK2	SPDYA
CDK2	CDKN1B
BIN1	RIN3
APP	CLSTN1
APP	APBA2
APBA2	APP
APBA2	CLSTN1
KCNA5	DLG1
SYT9	TUBB
LIMK1	BMPR2
STXBP1	STX1A
PRPF19	DNTT
GNB2L1	TYK2
GNB2L1	JAK1
GNB2L1	STAT1
AR	GNB2L1
XBP1	ESR1
JAM2	PARD3
JAM3	PARD3
SNX9	DNM2
DNM2	SNX9
CDYL	HDAC1
CDYL	HDAC2
HDAC1	CDYL
HDAC2	CDYL
STAT3	MYOD1
MYOD1	STAT3
MYBL2	CDKN1C
CCNA2	CDKN1C
CCNA2	CDKN1B
CCNA2	CDKN1A
RBL1	MYBL2
MYC	CCNT1
MYC	CDK9
SERPINB2	RB1
ATXN3	VCP
MDFIC	CCNT1
MDFIC	CDK9
HDAC1	SIN3A
HDAC2	SIN3A
RBBP4	HDAC1
RBBP4	HDAC2
PHB2	PTMA
DPYSL2	AP2A1
NUMB	AP2A1
NUMB	DPYSL2
IQGAP1	PRKACA
CIITA	NCOA1
GRIN2A	DLG1
CAMK2A	DLG1
SRC	GRIN2A
FYN	GRIN2A
HLA-DRA	HLA-DMB
PARP1	PCNA
AIFM1	HSPA1A
HCN1	HCN2
SH2D1A	CD84
TTF2	CDC5L
CDC5L	TTF2
CDKN1C	SKP2
PARK2	SYT11
PPP1CA	PHACTR3
PPFIA1	ERC2
PPFIA2	ERC2
PPFIA1	GIT1
PPFIA1	GRIP2
ERC2	PPFIA1
PPP1R12B	IL16
IL16	PPP1R12C
IL16	PPP1R12A
HDAC1	CHD4
HDAC1	SIN3A
HDAC1	RBBP4
HDAC1	RBBP7
HDAC1	HDAC2
MTA2	CHD4
MTA2	RBBP4
MTA2	RBBP7
MTA2	HDAC2
MTA1	HDAC1
MTA1	RBBP4
MTA1	RBBP7
MTA1	HDAC2
CYTH2	IPCEF1
CAMLG	EGFR
SUV39H1	RUNX1
CCNT1	AHR
NR3C1	NCOA3
NR3C1	SMARCA4
NR3C1	SMARCD1
SMARCD1	SMARCA4
SMARCD1	SMARCC2
SMARCD1	SMARCC1
SMARCD1	NR3C1
PAWR	DAPK3
MDM2	PML
TP53	PML
TP53	MDM2
EPM2A	NFU1
IL1A	NDN
NOTCH1	YY1
YY1	NOTCH1
STAR	CCHCR1
05-Sep	08-Sep
CBLB	NEDD4
NEDD4	CBLB
NEDD4	PMEPA1
DICER1	AGO1
DICER1	AGO3
BTRC	DLG1
DLG1	BTRC
SMAD3	NR3C1
BNIPL	BNIPL
BNIPL	BCL2
TFB1M	TFAM
MKNK2	EIF4G1
MKNK2	MAPK1
ABL1	GPX1
GPX1	ABL1
ADAP1	PRKCI
ADAP1	PRKCZ
RB1	CUX1
MTMR7	MTMR9
MTMR7	MTMR7
MTMR6	MTMR9
DGKZ	PIK3CA
NCOR1	CHD1
POU2F1	GAPDH
GAPDH	POU2F1
TNF	TNFRSF1A
TNF	TRADD
TNF	TRAF2
FASLG	FADD
FASLG	CASP8
FASLG	FAS
CASP8	TRADD
CASP8	FADD
CASP8	TRAF1
CASP8	CASP10
CASP8	TRAF2
CASP8	BIRC2
CASP8	CFLAR
CASP10	CFLAR
CASP10	CASP8
BCAP29	BCAP31
CD79A	CD79B
BCAP31	BCAP31
GOPC	CSPG5
ADRBK1	GNAQ
ADRBK1	GNA15
INPP5D	LYN
SEMA4D	CD72
PTPN6	CD72
UBE2N	AURKA
CDK1	DAB2
PIN1	DAB2
VDAC2	BAK1
NEUROD1	HAP1
NEUROD1	MAP3K10
RHOG	ELMOD2
PRKCA	EGFR
EGFR	PRKCA
SNAPIN	SNAP23
DISC1	FEZ1
FEZ1	DISC1
TDG	ESR1
HIPK2	SKI
SMAD1	SMAD4
SMAD1	HIPK2
HIPK2	SMAD1
SMAD1	SKI
HLA-G	HLA-G
UGCG	RTN1
RIMS1	YWHAH
RIMS2	YWHAH
SHC1	PLSCR1
STAT3	NDUFA13
DNMT3B	CBX5
CBX5	DNMT3B
DNMT1	DNMT3B
DNMT1	CBX5
DNMT3A	DNMT3B
DNMT3A	CBX5
GSPT1	XIAP
KIRREL	NPHS1
KIRREL	TJP1
USP33	DIO2
FIS1	DNM1L
DNM1L	FIS1
KCNA5	DLG4
ARHGAP32	GRIN2B
MYO6	GIPC1
APH1A	NCSTN
SMAD3	SKI
SKI	SMAD3
SKI	SMAD4
TRPC1	TRPC3
TRPC4	TRPC1
TRPC5	TRPC1
CCNA2	FEN1
CCNA2	CDK1
CCNA2	CDK2
CCNA2	PCNA
VAMP7	AP3D1
VAMP7	SNAP23
BIK	BCL2L1
BCL2L1	BIK
BAX	BCL2L1
BIK	BCL2
PFKFB2	YWHAQ
YWHAQ	PFKFB2
PLK1	NUDC
GRB2	LY6G6F
GRB7	LY6G6F
TP53INP1	TP53
TP53INP1	HIPK2
SP1	CEBPB
SP1	AATF
SP1	HDAC1
NPHS1	FYN
GATA4	NKX2-5
NKX2-5	TBX5
TRAF2	ERN1
RHEB	TSC2
RAP1A	TSC2
INSIG1	SCAP
INSIG1	SREBF2
RND3	ARHGAP5
RHOA	ARHGAP5
RND1	ARHGAP5
RND2	ARHGAP5
CDT1	SKP2
SKP2	CUL1
SKP2	CDT1
NEK6	NEK9
CDKN1A	CDK2
CDKN1A	CCNE1
CCNE1	CDK2
CCNE1	CDKN1A
S100A7	FABP5
FMR1	NUFIP2
CTNND1	CTTN
NES	CDK5
RAB4A	KIF3B
CCNT1	CDK9
HEXIM1	CDK9
HEXIM1	CCNT1
HEXIM1	RN7SK
RPS6KA1	MAPK1
RPS6KA2	MAPK3
RPS6KA2	MAPK1
CTNNB1	SLC9A3R1
CTNNB1	CDH1
KMT2A	HDAC1
KMT2A	CTBP1
SH3KBP1	PAK2
SH3KBP1	SYNJ1
STX1A	SNAP23
STX2	SNAP23
STX3	SNAP23
STX4	SNAP23
SNAP23	STX2
SNAP23	STX3
SNAP23	STX4
SNAP23	VAMP2
SNAP23	VAMP3
SNAP23	VAMP8
MYLIP	CNPY2
TXNIP	ZBTB32
TXNIP	HDAC1
LRP1	CALCR
ARHGAP32	GAB2
ARHGAP32	NCK1
ARHGAP32	CRK
ARHGAP32	BCAR1
KCNA5	KCNA2
PIAS4	SMAD2
PIAS4	SMAD3
PIAS4	SMAD4
PIAS4	SMAD6
PIAS4	SMAD7
CKS1B	SKP2
HSF1	HSF2
DISC1	ACTN2
DISC1	ATF5
DISC1	CEP63
DISC1	NDEL1
DISC1	MAP1A
DISC1	TRAF3IP1
DISC1	RANBP9
DISC1	SPTBN4
DISC1	SYNE1
DGKH	DGKH
NSFL1C	VCP
AR	NONO
PKD2L1	TNNI3
TRPV1	CALM1
MLLT4	BCR
CTNNB1	PTPN14
TJP1	GJA8
TJP1	GJA3
ANP32A	MAP1B
DVL3	DAB2
DVL2	DAB2
AXIN1	CTNNB1
AXIN1	DVL3
STK11	STRADA
GCA	SRI
S100A1	PYGM
S100A1	GJA1
S100A1	ATP2A2
S100A1	PLB1
ADORA2A	DRD2
TPR	NUP98
TPR	NUP107
TPR	NUP153
TSG101	HGS
HGS	TSG101
TRAF4	RPS6KB1
ARF1	CHRM3
ARF6	CHRM3
FZR1	CDC27
NDEL1	YWHAE
PEA15	RPS6KA3
RPS6KA3	PEA15
NDFIP2	NEDD4
SMAD4	SMAD3
SMAD4	SMAD2
GSK3B	NOTCH2
TRIB3	AKT1
NGFR	FSCN1
SHC1	LRP1
PPP1R8	EED
EED	PPP1R8
PPP1R8	HDAC2
SAP30	YY1
YY1	SAP30
SAP30	HDAC1
ARHGAP32	FYN
PARK2	AIMP2
IL1RAPL1	NCS1
CD74	MIF
ABL1	CAT
CAT	ABL1
CAT	ABL2
ABL2	CAT
MLLT3	BCOR
KAT5	MYC
MYC	KAT5
RALBP1	CCNB1
RALBP1	EPN1
PML	TOPBP1
TOPBP1	PML
RHOA	ROCK1
NR3C1	NRIP1
CREB1	CEBPB
CEBPB	CREB1
KTN1	EEF1D
STXBP3	STX4
STXBP1	STX2
STX4	STXBP3
GRB10	GIGYF1
ANXA5	ITGB5
POT1	TERF1
TINF2	POT1
POT1	TINF2
DSCC1	CHTF18
CHTF18	DSCC1
CHTF8	DSCC1
RFC3	PCNA
RFC3	CHTF18
RHOA	ITPR1
RHOA	TRPC1
CHEK1	CLSPN
RAD9A	CLSPN
GNB2L1	TP73
TP73	GNB2L1
SMC1A	SMC3
SMC3	SMC1A
PML	MDM2
ATXN1	COIL
EMD	PSME1
EMD	YTHDC1
EMD	LMNA
PDZK1	PDZK1IP1
PLD2	GAPDH
ING4	TP53
ING5	TP53
TP53	ING4
TP53	ING5
CTNNB1	LEF1
GNA15	TTC1
TTC1	GNA15
GPSM2	GNAI2
EBF1	CREBBP
E2F3	TFE3
RNF25	RELA
SUGT1	S100A6
S100A6	SUGT1
STAM	TIMM8A
ATF4	TRIB3
TDP2	ETS1
APH1A	PSENEN
AKAP8	MCM2
MCM2	AKAP8
EXOC3	EXOC4
EXOC4	DLG3
EXOC4	EXOC3
DLG3	EXOC4
DLG3	GRIN2B
GRIN2B	DLG4
GRIN2B	DLG3
EXOC4	DLG4
COL1A1	IGFBP3
SGTA	GHR
IL27RA	STAT1
KRAS	RASSF2
PLXNB1	RND1
PLXNB1	ARHGEF11
LDB1	LMO2
LDB1	LMO4
PML	CCNT1
PPP1R15A	BAG1
PPP1R15A	PPP1CA
SIN3A	HDAC1
SIN3A	HDAC2
SIN3A	SUDS3
SAP130	SIN3A
SAP130	HDAC1
SAP130	HDAC2
ARID4B	HDAC1
ARID4B	HDAC2
ARID4B	SIN3A
SUDS3	HDAC1
SUDS3	HDAC2
SUDS3	SIN3A
ARID4B	SAP130
GATA1	FLI1
NMD3	XPO1
ADRB1	GIPC1
UPF1	UPF2
UPF1	UPF3A
UPF1	UPF3B
TNNI3	TNNI3K
SUPT5H	PRMT1
SUPT5H	PRMT5
ATF3	SMAD3
PEX26	PEX1
PEX26	PEX6
NGFR	NDN
ADAMTS1	VEGFA
GADD45G	GADD45GIP1
GADD45B	GADD45GIP1
GADD45A	GADD45GIP1
BCAR1	PTPN12
DLG4	LRP2
CBY1	CTNNB1
DNMT3A	SUV39H1
DNMT1	SUV39H1
MBD1	SUV39H1
MBD1	CBX5
PKP3	DSG1
PKP3	DSG2
PKP3	DSG3
PKP3	DSC3
CEBPB	RELA
CNTFR	LIFR
CNTFR	IL6ST
DDIT3	CEBPB
RYR1	FKBP1A
HIPK1	TP53
MBD4	FADD
FADD	MBD4
COPS5	S100A7
BARD1	BRCA1
GRB10	IGF1R
IGF1R	GRB10
IGF1R	NEDD4
CHAF1A	MBD1
MBD1	CHAF1A
CBX5	CHAF1A
CBX5	MBD1
SRC	PLD2
MAPK1	MAP2K1
MAPK14	MAPK1
MAPK14	MAPK3
04-Sep	SNCA
TES	VASP
TES	ENAH
CAV1	EDNRB
SLN	ATP2A1
SLN	PLN
PSMC5	UBE3C
CD47	BNIP3
EXOC7	RHOQ
EXOC4	EXOC3
EXOC4	EXOC7
TRIM28	TRIM28
FADD	NACA
NACA	FADD
RB1	PELP1
NUMB	ITCH
ITCH	NUMB
VHL	ZNF197
HIF1A	VHL
ZNF197	TRIM28
NGFR	PRKACB
PRKACB	NGFR
GNA13	ARHGEF1
ARHGEF1	GNA13
BNIPL	MIF
BNIPL	GFER
TRAPPC2	CLIC1
ADRBK1	PRKCB
CDCA3	SKP1
CDCA3	CUL1
FBLIM1	FERMT2
FBLIM1	FLNA
HSP90AA1	NOS3
NOS3	HSP90AA1
GUCY1B3	NOS3
GUCY1B3	HSP90AA1
NOS3	GUCY1B3
HSP90AA1	GUCY1B3
EPB41L1	ITPR1
ITPR1	EPB41L1
SDC2	CASK
DLG4	EXOC4
KLF9	PGR
NFKBIB	RELA
SNCA	SLC6A3
SLC6A3	SNCA
MAT2A	MAT2B
PARP9	DTX3L
DTX3L	UBE2D1
DTX3L	UBE2D2
DTX3L	UBE2D3
DTX3L	DTX3L
HCFC1	SP1
HCFC1	SIN3A
HCFC1	OGT
HCFC1	HDAC1
HCFC1	HDAC2
HCFC1	SUDS3
RELN	LRP8
RELN	VLDLR
EMD	ACTG2
EMD	LMNA
EMD	LMNB1
PRLR	PPIA
MTMR2	SBF1
SBF1	MTMR2
MTMR2	MTMR2
DLG1	ADAM17
PPP4R2	DDX20
PPP4R2	GEMIN4
GEMIN4	DDX20
GEMIN4	PPP4R2
SMN1	GEMIN2
SMN1	DDX20
SMN1	GEMIN4
BIN1	SNX4
NPHS1	FYN
FYN	NPHS1
PAX3	SOX10
GTF2E2	GTF2B
GTF2E2	GTF2E1
GTF2E2	POLR2A
MBD1	ATF7IP
HMGA1	SP1
CEBPB	SP1
CEBPB	HMGA1
TBP	TAF4
TBP	TAF6
TBP	TAF7
PRKCE	VDAC1
KIRREL	NPHS1
MYC	TRRAP
MYC	SUPT3H
MYC	TAF9
SAFB2	ESR1
SAFB	SAFB2
DIABLO	XIAP
DIABLO	BIRC5
SNAPIN	RGS7
RGS7	SNAPIN
TPRKB	TP53RK
SORBS3	DLG5
KDM5B	PAX9
KDM5B	FOXG1
RAB1A	GOLGA5
RCHY1	TP53
ATP6V0A4	PFKM
PLD2	PLCG1
SPINK7	MT2A
MVD	HSPA9
MVD	BTAF1
DAB1	SIAH1
SIAH1	DAB1
MYBL2	ZNF622
AP2M1	ADRA1B
ADRA1B	AP2M1
IL6R	CNTF
UBE2A	TP53
UBE2A	MDM2
CTNNB1	CTNNA1
CTNNB1	CDH1
CTNND1	CDH1
CTNND1	FYN
FYN	CTNND1
FYN	CDH1
YES1	FYN
PARP3	PARP1
PSEN1	PSENEN
RET	STAT3
GJA1	MAPK7
PRKAR1B	PRKAR1B
PRKAR1A	PRKAR1A
AKAP1	PRKAR1B
PCNA	WRN
WRN	PCNA
SGK1	KPNA2
GIT1	PPFIA1
GRIP2	PPFIA1
GIT1	PTK2
NCOR1	HDAC3
NCOR1	TBL1XR1
NCOR1	CORO2A
NCOR1	GPS2
NCOR1	TBL1X
TBL1X	NCOR1
TBL1X	NCOR2
HDAC3	NCOR1
HDAC3	NCOR2
CORO2A	NCOR1
PHB	ANXA2
PARK2	FBXW7
FBXW7	PARK2
PARK2	CUL1
SKP1	FBXW7
SKP1	CUL1
SKP1	RBX1
PARK2	CCNE1
ARHGEF7	SHANK2
SHANK1	ARHGEF7
SHANK2	ARHGEF7
SHANK3	ARHGEF7
ADRBK1	PDE6G
SRC	PDE6G
SRC	GRB2
PDE6G	SRC
PDE6G	ADRBK1
PML	CREBBP
PML	SRF
SRF	CREBBP
SRF	PML
CREBBP	PML
CREBBP	SRF
HSF1	RALBP1
HSP90AA1	HSF1
HSP90AA1	TUBA1A
PTEN	UBE2I
PTEN	TP53
TP53	PTEN
TP53	MDM2
YEATS4	TACC2
CTTN	WIPF1
RPS6KA1	YWHAB
PTPRB	MAGI3
SREBF2	UBE2I
RFWD2	RFWD2
JUN	RFWD2
JUND	RFWD2
CRK	BCAR1
CRK	DOCK1
CRK	SRC
BCAR1	SRC
BCAR1	DOCK1
BCAR1	CRK
DOCK1	CRK
DOCK1	BCAR1
PTK2	BCAR1
PTK2	SRC
PTK2	CRK
ORC2	ORC4
ORC3	ORC2
ORC5	ORC2
ORC6	ORC2
ORC6	ORC3
ORC6	ORC4
ORC1	CDC6
CDC6	ORC2
MCM2	ORC2
MCM7	CDC6
DBF4	ORC2
DBF4	ORC6
NELFE	NELFA
NELFE	NELFB
NELFE	NELFCD
AHR	ESR1
PARK7	EFCAB6
AR	EFCAB6
EFCAB6	AR
CANX	EDEM1
CUL1	CAND1
CUL2	CAND1
CUL3	CAND1
CUL4A	CAND1
CUL4B	CAND1
CUL1	SKP1
CUL1	RBX1
CUL1	BTRC
CAND1	CUL1
CAND1	RBX1
SKP2	CUL1
BTRC	SKP1
SKP2	SKP1
MDC1	CHEK2
STEAP3	BNIP3L
STEAP3	PKMYT1
FKBP2	ARFGEF1
HIF1A	MDM2
HIF1A	TP53
CDH2	CTNNA1
CDH2	CTNNB1
CDH2	CTNND1
SRSF9	YBX1
ADCY5	RGS2
UNC5A	MAGED1
GRIK2	DLG4
GRIK2	SDCBP
GRIK2	PICK1
GRIK1	DLG4
GRIK1	SDCBP
GRIK1	PICK1
TFAP2A	DEK
NR3C1	DAXX
GABRB3	AKAP5
UBR5	MAPK1
DHX9	BRCA1
RACGAP1	RND2
MLLT4	RAP1GAP
RAP1GAP	MLLT4
HDAC9	NCOR1
RAB27A	SYTL1
RAB27A	SYTL5
RAB27A	SYTL2
RAB27A	SYTL3
SYTL4	STXBP1
SYTL4	STX1A
SYTL4	RAB27A
SYTL4	RAB3A
SYTL4	RAB8A
RAB27A	SYTL4
NUP98	NUP88
MAPK14	SMAD7
SMAD7	TAB1
NCOR2	RELA
NCOR2	NFKBIA
RB1	PIK3R3
GRN	CCNT1
GRN	TAT
MBD2	GPN1
EP300	TFAP2A
EP300	CITED2
KAT6B	RUNX2
GTF2I	KDM1A
GTF2I	HDAC2
HDAC2	GTF2I
KDM1A	GTF2I
KDM1A	HDAC2
KAT7	ORC1
HDAC7	KAT5
BCL3	PIR
BCL3	COPS5
BCL3	KAT5
KAT5	CREB1
KAT5	MDM2
HDAC1	AR
ETV6	KAT5
KAT5	PLA2G4A
EDNRA	KAT5
EDNRA	HDAC7
CLNS1A	PRMT5
CLNS1A	SNRPB
SNRPD3	CLNS1A
CLNS1A	SNRPD3
CLNS1A	SNRPD1
CLNS1A	SNRPD2
CLNS1A	SNRPE
PRMT5	PRMT5
PRMT5	PRMT5
PRMT5	CLNS1A
PRMT5	WDR77
SIN3A	HDAC1
SIN3A	HDAC2
RNF40	STX1A
GTF3C3	GTF3C2
GTF3C5	GTF3C2
POLR3C	GTF3C4
HDAC4	MEF2A
HDAC9	MEF2A
HDAC4	MEF2C
HDAC4	MEF2D
MEF2D	EP300
NCOR2	HDAC3
PPARG	RB1
PPARG	HDAC3
HDAC3	RB1
HDAC3	PPARG
MBD3	CHD4
HDAC2	GTF2I
HDAC3	GTF2I
MBD3	MTA2
MBD3	HDAC1
MBD3	HDAC2
AURKA	MBD3
MBD2	GATAD2A
MBD2	HDAC1
MBD2	HDAC2
HDAC3	NR2C1
HDAC4	NR2C1
RB1	RBBP4
RB1	E2F1
NCOR1	TAB2
TAB2	HDAC3
TAB2	NCOR1
NFKB1	TAB2
GATAD2B	MTA2
GATAD2B	HDAC1
GATAD2B	HDAC2
GATAD2B	RBBP4
GATAD2B	RBBP7
GATAD2B	MBD2
GATAD2B	MBD3
HDAC9	HDAC1
HDAC9	HDAC3
HDAC3	GTF2I
HDAC3	GTF2IRD1
HDAC1	CHD4
HDAC1	RBBP4
HDAC1	SIN3A
HDAC4	HDAC3
HDAC5	HDAC3
RELA	HDAC3
HDAC3	RELA
MRFAP1	MORF4L1
MRFAP1	RB1
RB1	MORF4L1
RB1	MRFAP1
MORF4L1	RB1
HDAC4	HDAC3
HDAC5	HDAC3
HDAC1	HDAC2
MORF4L1	KAT8
NCOR1	HDAC3
NCOR1	HDAC4
RB1	E2F1
RB1	MORF4L1
NCOR2	HDAC3
HDAC3	NCOR2
HDAC3	NCOR1
HDAC2	HDAC1
HDAC1	HSPD1
HDAC7	HDAC3
HDAC7	NCOR1
HDAC1	HDAC2
HDAC7	NCOR2
HDAC3	XPO1
HDAC3	HDAC3
NCOR1	TBL1X
NCOR1	HDAC3
NCOR1	GPS2
HDAC3	NCOR1
HDAC3	TBL1X
HDAC3	GPS2
HDAC1	SIN3A
HDAC5	NCOR1
HDAC5	TBL1X
HDAC5	HDAC3
HDAC5	GPS2
GPS2	NCOR1
GPS2	TBL1X
GPS2	HDAC3
TBL1X	NCOR1
TBL1X	GPS2
TBL1X	HDAC3
ATF2	RUVBL2
RUVBL2	ATF2
BCL6	HDAC5
BCL6	HDAC4
BCL6	HDAC7
CCND1	THRB
CCND1	HDAC3
HDAC3	NCOR2
HDAC3	TCP1
NCOR2	HDAC3
TBL1X	NCOR2
HDAC1	TOP2B
HDAC1	TOP2A
HDAC2	TOP2B
MCRS1	DAXX
DAXX	MCRS1
RELA	HDAC1
RELA	HDAC2
YY1	HDAC2
YY1	HDAC3
SP1	HDAC2
SP3	HDAC2
RBPJ	SNW1
SNW1	CIR1
SNW1	NCOR2
SNW1	SND1
EIF3F	CDK11A
CDK11A	CCNL2
CDK11A	CCNL1
CDK11A	PAK1
NCF1	RELA
MTA1	ESR1
MNAT1	MTA1
MTA1	MNAT1
CCNH	MNAT1
CDK7	MNAT1
MNAT1	ESR1
RUVBL1	CTNNB1
CTNNB1	RUVBL1
GTF3C4	GTF3C1
GTF3C4	GTF3C2
GTF3C4	GTF3C5
GTF3C4	GTF3C3
SMARCA5	BAZ1A
PCNA	DNMT1
HDAC2	DNMT1
SMARCA5	BAZ1A
SMARCA5	POLE3
SMARCA5	CHRAC1
POLE3	SMARCA5
POLE3	BAZ1A
POLE3	CHRAC1
DMAP1	DNMT1
HDAC2	HDAC1
HDAC1	HDAC2
HDAC1	NCOR2
NCOR2	HDAC1
ATR	HDAC2
ATR	CHD4
ATR	MTA1
CHD4	ATR
CHD4	HDAC2
HDAC2	CHD4
HDAC2	ATR
HDAC1	RCOR1
HDAC1	RBBP4
HDAC1	MTA2
HDAC1	SIN3A
HDAC1	KDM1A
HDAC2	RCOR1
KDM1A	HDAC1
KDM1A	RCOR1
HNRNPUL1	BRD7
NCOR1	PML
SIN3A	PML
HDAC1	PML
PML	SKI
MYC	TRRAP
MYC	KAT2A
MAX	MYC
MAX	TRRAP
KAT2A	TRRAP
PML	HDAC1
PML	HDAC3
HDAC1	PML
MAX	MYC
MAX	TRRAP
E2F1	TRRAP
RFC1	HDAC1
TRRAP	EP400
RBBP4	BRCA1
MYC	EP400
MAX	EP400
KAT2B	TRRAP
EP400	RUVBL1
EP400	TRRAP
EP400	KAT5
HDAC1	TOP2A
MYOD1	HDAC1
RUVBL1	EP400
CDK2AP1	CDK2
CDK2	CDK2AP1
YEATS4	TACC1
HDAC1	RELA
HDAC1	NFKB1
RELA	HDAC1
NFKB1	HDAC1
CREBBP	RELA
RELA	HDAC1
HDAC1	HDAC2
HDAC1	MDM2
MDM2	HDAC1
TP53	MDM2
TP53	HDAC1
CCNE1	SMARCA4
HDAC1	PHB
HDAC1	RB1
SMARCB1	MYC
PCNA	HDAC1
RB1	HDAC1
HDAC1	RB1
SMARCE1	ESR1
RB1	DNMT1
HDAC1	RB1
HDAC1	RBL1
HDAC2	RB1
HDAC3	RB1
ARID4A	RB1
RB1	HDAC1
RB1	HDAC2
RB1	HDAC3
RB1	ARID4A
TP53	SMARCA4
TP53	SMARCB1
FKBP3	YY1
YY1	FKBP3
SMARCB1	XPO1
MLLT10	YEATS4
YEATS4	MLLT10
YEATS4	SMARCB1
SP1	HDAC1
SP1	RB1
HDAC1	RBBP4
SIN3A	RBBP4
RBBP4	HDAC1
HDAC2	SIN3A
HDAC2	MXD1
HDAC1	PPARD
HDAC2	PPARD
PPARD	HDAC3
NCOR2	PPARD
HSF1	SMARCA4
RBL1	HDAC1
RBL2	HDAC1
E2F4	HDAC1
BCOR	BCL6
PHB	E2F1
PHB	SMARCA4
PHB	SMARCA2
SMARCA4	PHB
SMARCA2	PHB
E2F1	PHB
RB1	SMARCA4
MBD2	HDAC1
MBD2	HDAC2
MBD2	RBBP4
HDAC1	MBD2
HDAC1	RBBP4
HDAC1	RBBP7
MTA1	HDAC1
SMARCB1	SS18
HDAC2	MTA1
MTA1	HDAC2
SS18	SMARCB1
SMARCA4	STAT2
STAT2	SMARCA4
HDAC1	MIER1
MIER1	HDAC1
TGIF1	SMAD3
HDAC1	TGIF1
CCNE1	RBL2
CCNE1	CDC25A
CCNE1	CDK2
CCNE1	CDKN1B
CCNE1	CDK1
CCNB1	CDK2
CCNB1	CDK1
CCNE1	SMARCA4
STK11	SMARCA4
CBX5	SMARCA4
CBX5	TRIM28
PML	DAXX
DAXX	HDAC1
SMARCA4	SMARCC2
SMARCA4	SMARCC1
SMARCA4	SMARCB1
RUNX1T1	CBFA2T3
RUNX1T1	CBFA2T2
ARID1B	SMARCA4
CBFA2T3	HDAC1
CBFA2T3	HDAC3
ARID1B	SMARCA2
SIN3A	SAP30
SAP30	SIN3A
SAP30	RBBP4
SAP30	RBBP7
SAP30	HDAC1
SAP30	HDAC2
SMARCA4	ARID1B
ARID1B	SMARCA4
SMARCA2	ARID1B
SMARCA5	BAZ1A
SMARCA5	BAZ1B
RB1	RBBP7
RB1	RBBP4
HBP1	SIN3A
SIN3A	HBP1
SAP30	HDAC1
RB1	RBBP4
E2F1	HDAC1
SP1	HDAC1
SP1	HDAC2
HDAC1	SIN3A
HDAC2	SIN3A
RBBP4	HDAC1
RBBP4	HDAC2
SIN3B	HDAC1
SIN3B	IKZF1
SIN3A	IKZF1
HDAC1	IKZF1
HDAC1	CHD3
HDAC1	CHD4
HDAC2	CHD4
HDAC2	CHD3
HDAC2	HDAC1
SIN3A	HDAC1
SIN3A	HDAC2
CHD3	HDAC1
CHD3	HDAC2
CHD4	HDAC1
CHD4	HDAC2
MECOM	HDAC1
TGIF1	SMAD2
SMAD2	SMAD4
SMAD2	TGIF1
SMAD2	HDAC1
FOXH1	SMAD2
HDAC1	SMAD2
EP300	SMAD2
DNMT3L	HDAC1
ZBTB16	SIN3A
ZBTB16	SIN3B
ZBTB16	HDAC1
SIN3A	ZBTB16
SIN3B	ZBTB16
HDAC1	ZBTB16
HDAC1	BCL6
SIN3A	CABIN1
CABIN1	SIN3A
MEF2D	CABIN1
MEF2D	EP300
HDAC1	HDAC2
HDAC2	HDAC1
HDAC1	RBBP4
HDAC1	SIN3A
HIF1AN	HIF1A
ZBTB18	DNMT3A
DNMT3A	HDAC1
HDAC3	NCOR2
HDAC3	NCOR1
TBL1X	NCOR2
TBL1X	NCOR1
MYC	RUVBL1
MYC	TRRAP
MYC	SMARCA4
RUVBL1	TRRAP
MYC	ACTL6A
RUVBL1	ACTL6A
ACTL6A	TRRAP
SMARCA2	ACTL6A
SATB1	MTA2
