Official Symbol Interactor A	Official Symbol Interactor B
KAT2A	HIST1H4A
EP300	HIST1H4A
KAT5	HIST1H4A
EP300	MYC
EP300	MAX
KAT2A	MYC
HNF4A	NCOA6
HNF4A	CREBBP
HNF4A	PPARGC1A
NCOA6	HNF4A
YY1	HDAC3
HDAC3	EP300
YY1	EP300
PA2G4	SIN3A
SIN3A	PA2G4
SIN3A	HDAC2
ING1	HIST2H3C
FOS	NCOA1
FOS	NCOA2
FOS	NCOA3
FOS	CARM1
CARM1	NCOA3
CARM1	NCOA2
CARM1	NCOA1
NFX1	SIN3A
KMT2A	MEN1
EP300	PCNA
KAT8	HIST1H4A
USF1	TCFL5
TCFL5	USF1
EP300	ETV1
KAT2B	ETV1
ETV1	KAT2B
KAT2B	ETV1
KAT8	HIST1H3A
MSL3	HIST1H3A
GHR	PTPN2
GHR	PTPN1
GHR	PTPRH
GHR	PTPN9
GHR	PTPN3
GHR	PTPN3
GHR	PTPN1
GHR	PTPN2
GHR	PTPRH
GHR	PTPN9
SMAD3	PIAS4
PIAS4	SMAD3
PIAS4	SMAD4
KAT2B	HSD11B2
KAT2A	HSD11B2
SMAD3	MYOCD
AKT1	EZH2
EZH2	HIST1H3A
KDM1A	HIST1H3A
HDAC4	GNB1
HDAC5	GNB1
HIST1H4A	NCOR2
SMAD2	YY1
SMAD3	YY1
SMAD4	YY1
NR0B1	PGR
PGR	NR0B1
KAT2B	KLF13
EP300	PARP1
CREBBP	PARP1
PARP1	MED14
PARP1	CDK8
HMGA1	PARP1
GTF2F1	PARP1
CDK8	PARP1
PARP1	EP300
PARP1	GTF2F1
PARP1	RELA
PARP1	NFKB1
PARP1	PARP1
RELA	PARP1
NFKB1	PARP1
NFKB1	RELA
RELA	NFKB1
PARP1	HDAC1
PARP1	HDAC2
PARP1	HDAC3
SKI	SMAD2
SKI	SMAD4
SMAD4	SKI
SMAD2	SKI
SMAD2	SMAD4
SMAD3	SKI
SMAD3	SMAD4
FOXH1	SMAD2
HDAC1	E4F1
ESR1	NCOA1
ESR1	EP300
CTBP1	TCF7L2
MEF2C	HDAC4
YY1	ILF3
YY1	PRMT1
HDAC2	CIITA
RFX5	CIITA
SMARCE1	SMARCC1
SMARCE1	SMARCC2
SMARCE1	SMARCD1
SMARCE1	SMARCB1
POLR2A	KMT2A
POLR2A	MEN1
SAFB	NCOR1
TAF1B	THAP7
THAP7	TAF1B
MDC1	RAD51
HIST1H3A	EHMT2
EHMT2	HIST1H3A
NPM1	YY1
EP300	CREB1
EP300	MYOD1
TP53	SP1
SP1	TP53
SP1	HDAC1
SRF	HDAC4
HDAC4	SRF
BCL6B	BCL6
MEF2A	HDAC5
MDC1	MRE11A
TUBB2B	HDAC6
HDAC6	TUBA1A
PDX1	XRCC6
PDX1	XRCC5
SET	APP
LNX1	NUMB
LNX1	NUMB
PRMT1	FBL
PRMT6	HMGA1
HDAC1	CREB1
ESR1	LCOR
ESR1	LCOR
LCOR	ESR1
LCOR	HDAC3
LCOR	HDAC6
HDAC6	LCOR
CTBP1	LCOR
ESR1	TAF1B
NCOA2	RARA
RARA	NCOA2
TRIM24	RARA
RARA	NRIP1
RARA	PSMC5
BIRC2	DIABLO
BIRC3	DIABLO
MDM2	KAT2B
MDM2	CDKN1A
EP300	HIST1H3A
CARM1	HIST1H3A
HDAC6	TUBA1A
NCOR2	NR1I2
KDM1A	HIST1H3A
KDM1A	RCOR1
EP300	JUN
SKI	GLI3
SKI	GLI2
EP300	BCL6
POU2F1	CREB1
CREB1	POU2F1
CARM1	CREBBP
HNRNPUL1	RPA2
HNRNPUL1	RPA1
SETD7	ESR1
SETD7	ESR1
ATXN3	CREBBP
ATXN3	EP300
ATXN3	KAT2B
NCOR2	HDAC3
NCOR2	HDAC4
HDAC3	TMPO
EP300	MYC
EP300	MAX
CREBBP	HIST1H3A
ATXN1L	NCOR2
SP1	HDAC1
SETD2	HIST1H3A
SETD2	POLR2A
SP1	HSP90AA1
NR0B2	ONECUT1
SMARCE1	RCOR1
NPM1	HIST1H3A
NPM1	HIST2H2BE
NPM1	HIST1H4A
TRRAP	TP53
SETD8	HIST1H4A
CBX4	SUV39H1
NCOR1	NCOA3
NCOA3	NCOR1
BCL11B	MTA2
BCL11B	MTA1
HDAC2	BCL11B
RBBP7	BCL11B
RBBP4	BCL11B
HDAC1	BCL11B
MBD3	BCL11B
BCL11B	HDAC2
CLNS1A	LSM10
CLNS1A	LSM11
SMN1	LSM11
SMN1	SNRPB
SMN1	LSM10
SMN1	SNRPD2
SMN1	SNRPD1
BAZ2A	HIST1H4A
BAZ2A	HIST1H4A
BAZ2A	HDAC1
CDKN1A	PCNA
CDKN1A	CCNB1
CDKN1A	HDAC1
CDKN1A	CCND1
KDM1A	HIST1H3A
AKT1	FOXO1
ESR1	BRCA1
ESR1	CCND1
SETD1A	CREBBP
CREBBP	SETD1A
HDAC6	TUBA1A
HDAC6	TUBB2A
EP300	CARM1
EP300	GRIP1
GRIP1	CARM1
HIF1A	VHLL
ATXN3	VCP
VCP	UBE4B
UHRF2	PCNP
HIF1A	HSPA4
NR0B2	EID1
EID1	RB1
EID1	EP300
EP300	HIST1H2AB
EP300	HIST1H2BB
EP300	HIST1H3A
EP300	HIST1H4A
ITCH	NUDT21
ITCH	CPSF6
ITCH	POLR2A
WWOX	CPSF6
NLK	MYBL1
NLK	MYBL1
NCOR1	ZBTB16
NCOR1	BCL6
RB1	DNMT1
EP300	HIST1H2AB
EP300	HIST1H2BB
EP300	HIST1H3A
EP300	HIST1H4A
KAT2B	HIST1H2AB
KAT2B	HIST1H3A
KAT2B	HIST1H4A
PSMD4	UBC
VHL	USP20
VHL	USP20
CHUK	NFKBIA
IKBKB	NFKBIA
AURKA	TP53
TP53	AURKA
VHL	HIF1A
CDC25A	FBXW11
CDC25A	BTRC
CYLD	TRAIP
NCOA3	EP300
SETD7	HIST1H3A
SETD7	HIST1H4A
GGA1	UBC
GGA3	UBC
UBC	GGA3
AKT1	XIAP
MDM2	MDM2
MDM2	TP53
FKBP5	HSP90AA1
HSP90AA1	STIP1
FKBP4	HSP90AA1
AIP	HSP90AA1
TERF2IP	TERF2
ESR1	HDAC4
RPGR	SMC1A
RPGR	SMC3
SMC1A	RPGR
SMC3	RPGR
MYC	GSK3A
RNF11	SMURF2
RNF11	UBE2D1
RNF11	UBE2D2
RNF11	UBE2D3
EP300	TP53
KDM4A	NCOR1
GMNN	SMARCA4
NCOR1	ZBTB16
NCOR2	ZBTB16
HDAC1	ZBTB16
MYC	CDCA7L
STAT3	PELP1
SMAD3	HDAC4
SMAD3	HDAC5
HDAC4	ANKRA2
HDAC4	RFXANK
HDAC5	RFXANK
HDAC9	RFXANK
HDAC5	ANKRA2
SETD8	HIST1H4A
CDK11B	KAT7
KAT7	HIST1H4A
ABL1	TOPBP1
ABL1	TOPBP1
TP53	KAT8
TP53	KMT2A
TP53	RBBP5
TP53	WDR5
WDR5	HIST1H3A
CBX1	HIST1H3A
FBXW11	IFNAR1
IFNAR1	FBXW11
FBXW11	IFNAR1
DIABLO	XIAP
XIAP	DIABLO
SETD8	HIST1H4A
ATXN7	CRX
ATM	KAT8
KAT8	ATM
ATM	ATF2
PRMT1	HIST1H4A
ESR1	MSH2
ESR2	MSH2
ESR1	MED1
TRIM28	CBX5
SP100	CBX5
LBR	CBX5
CHAF1B	CBX5
ATRX	CBX5
CBX5	TRIM28
CBX5	SP100
CBX5	LBR
CBX5	CHAF1B
CBX5	NIPBL
NIPBL	CBX3
SP1	NCOR2
SP1	NCOR1
SP1	BCOR
NCOR2	CEBPB
NFE2L2	NCOR2
TP53	SFN
BCL11B	NR2F1
BCL11B	SP1
NR2F1	BCL11B
SP1	BCL11B
SP1	NR2F1
SIAH1	SNCAIP
SNCAIP	SIAH1
CDC42	ARHGEF7
CDC42	CBL
SMAD3	MECOM
NR0B2	HDAC1
NR0B2	HDAC3
CTBP1	EP300
CTBP1	CREBBP
CTBP1	KAT2B
EP300	CTBP1
EP300	HIST1H3A
EP300	HIST1H4A
HDAC3	HIST1H4A
NCOR2	HIST1H4A
VHL	HIF1A
NFYA	TP53
NFYA	NFYB
ESRRG	PPARGC1A
GRB2	SHC1
PARP1	MED6
VDR	NCOA4
VDR	RXRA
CSNK2A1	HDAC3
HDAC3	PPP4C
KAT6A	HIST1H4A
KAT6A	RUNX1
EP300	NFKB1
NKX2-1	NCOA1
NKX2-1	CREBBP
CARM1	CREBBP
CARM1	EP300
CARM1	CREBBP
CARM1	EP300
CYLD	IKBKG
CYLD	TRAF2
CYLD	TRAF6
IKBKG	CYLD
VHL	POLR2G
HECW2	TP73
BRCA1	FANCD2
SRC	ESR1
ESR1	CDKN1A
IFRD1	MEF2C
MYOD1	MEF2C
MYOD1	IFRD1
MEF2C	IFRD1
SMARCE1	AR
HDAC9	PKD1
PKD1	HDAC9
PARP1	PARP1
SMAD3	BRCA1
BRCA1	SMAD3
ATF7	TAF12
ATF7	TAF4
H2AFX	WRN
H2AFX	NBN
CARM1	EP300
CARM1	CREBBP
EP300	GRIP1
HSPB1	PRKD1
PRKD1	HSPB1
EP300	HIST2H2AB
EP300	HIST1H3A
EP300	HIST1H4A
RNF144B	CDKN1A
GRB2	CBL
CHEK1	CDC25C
MBD3L2	MBD3
MBD3L2	MBD2
MBD3	MBD3L2
MBD3	MBD2
STAT1	CREBBP
STAT6	NCOA1
MYC	SKP2
MYC	SKP2
SENP8	NEDD8
CHEK1	CDC25A
CHEK2	CDC25A
BAG3	HSPA4
ATF7IP	MBD1
MBD1	ATF7IP
ATF7IP	SETDB1
ATF7IP2	SETDB1
ATF7IP	SP1
ATF7IP2	SP1
STAT3	RB1
MYC	PARP10
PARP10	MYC
PRMT5	HIST1H4A
PRMT5	HIST1H3A
KLF5	HDAC1
HDAC1	KLF5
KLF5	EP300
STAT3	CCND1
CUL1	CAND1
PARK2	PSMC5
ESR1	NCOA2
RXRA	NCOA2
CREBBP	NCOA2
EP300	STAT3
CREBBP	STAT3
SP1	HNF4A
PKM	HERC1
SREBF1	EP300
RBCK1	IREB2
VHL	HIF1A
VHL	POLR2A
SIRT1	BCL11A
AICDA	PRKDC
TXNRD2	GTF2H1
RXRB	GTF2H1
HDAC9	PKD1
PKD1	HDAC9
EP300	HIST2H2AB
EP300	HIST1H3A
EP300	HIST1H4A
RELA	CARM1
ACTA1	DHX9
HNRNPC	DHX9
PRKDC	H2AFX
DHX9	H2AFX
PRKDC	DHX9
SPRY2	CBL
TRAF2	TRAF2
TGIF1	SIN3A
MYC	CDK9
MYC	CCNT1
HTT	CREBBP
CSNK2A1	HDAC1
CCNA2	SP1
CCND1	RB1
HDAC2	RB1
RERE	EHMT2
RELA	EP300
MYB	EP300
SPI1	SIN3A
ESR1	CITED1
HNRNPD	MTA2
HNRNPD	HDAC1
CARM1	STAT5A
PRMT1	STAT5A
H2AFX	SUPT16H
H2AFX	SSRP1
H2AFX	PARP1
H2AFX	XRCC6
H2AFX	KAT5
H2AFX	PRKDC
JDP2	ATF2
NR2E1	KDM1A
ANKRD12	TADA3
ANKRD12	HDAC3
FOXP1	NCOR2
FOXO3	ATM
PPP2CA	HDAC7
SP1	GATA3
VHL	HIF3A
VHL	HIF1A
XIAP	DIABLO
BIRC2	DIABLO
BIRC3	DIABLO
NFKB1	BTRC
CREBBP	CREB1
RNF41	ERBB3
HSPA8	BAG1
CBLC	ITCH
ETS1	CREBBP
ETS1	EP300
ETS2	CREBBP
ETS2	EP300
ETS1	CREBBP
ETS2	CREBBP
THAP7	HDAC3
KLF4	HDAC2
ABL1	NFKBIA
KLF1	HDAC1
SETD7	TP53
SETD7	HIST1H3A
SETD7	HIST1H4A
SETD8	PCNA
PPARG	HMGA1
PPARG	SP1
PPARG	CEBPB
ESR2	NCOA1
ESR2	NCOA2
ESR2	MED1
ESR2	NRIP1
ESR2	TRIM24
ESR2	NCOA3
ESR2	EP300
PPARG	MED1
PPARG	ZNHIT3
PPARG	TRIP4
PPARG	JMJD1C
PPARG	NRIP1
PPARG	NCOA1
PPARG	TRIM24
PPARG	NCOA2
PPARG	NCOA3
PPARG	EP300
CEP164	ATR
CEP164	ATRIP
ATR	CEP164
PRMT1	RELA
HIF1A	EGLN2
HIF1A	EGLN1
HIF1A	EGLN3
HIF1A	VHL
CDKN1A	EP300
EP300	PCNA
PRKCZ	SP1
HIST1H1C	PRKDC
HIST1H1C	ASXL1
HIST1H1C	PARP1
HIST1H1C	KPNA7
HIST1H1C	NCL
HIST1H1C	CTNNB1
HIST1H1C	KPNB1
HIST1H1C	WDR5
HIST1H1C	WDR12
HIST1H1C	RBM39
HIST1H1C	YBX1
HIST1H1C	PUF60
PRMT1	HIST1H4A
HDAC4	CSRP3
SREBF1	AR
SIRT1	BRINP1
MAPK1	ESR1
NCOA1	ESR1
PRKACA	HDAC1
CSNK2A1	HDAC1
CHUK	NCOR2
CHUK	RELA
IKBKB	RELA
TBK1	RELA
AES	RELA
RARA	TOP2B
PRMT5	HIST1H3A
PRMT5	HIST1H4A
RB1	RAF1
MAP2K1	RAF1
RAF1	RB1
RAF1	MAP2K1
CCND1	RB1
RAF1	RB1
TBL1X	TBL1XR1
SMAD3	SKI
SMAD3	SKIL
SMAD3	TGIF1
SMAD3	JUN
CHAF1A	CHAF1A
HDAC1	KLF1
MEF2C	HDAC4
MEF2C	HDAC7
HDAC7	MEF2C
HDAC7	HDAC7
RB1	LIN9
SETDB1	HIST1H3A
CARM1	HIST1H3A
CCNA2	SP1
RXRA	VDR
VDR	NCOA1
SYT1	SIN3A
PELP1	HIST1H3A
HDAC1	TP73
BCL6	CHD3
BCL6	MTA3
MTA3	BCL6
ATR	ATRIP
TP53	HDAC1
TP53	MTA2
EPOR	CISH
EPOR	SOCS2
EPOR	SOCS2
EPOR	CISH
MYD88	CISH
MYD88	TIRAP
TIRAP	MYD88
TLR2	TIRAP
TLR4	TIRAP
TLR4	TICAM2
TLR4	TIRAP
TIRAP	MYD88
TLR4	TICAM2
TLR4	MYD88
IRAK4	MYD88
IRAK4	TIRAP
IRAK4	IRAK1
MYD88	IRAK4
TLR2	TIRAP
MYD88	TIRAP
TLR4	MYD88
TIRAP	MYD88
TLR4	TIRAP
SMURF1	TRAF4
NCOR1	THRB
NCOR1	RARA
RARA	NCOR1
TCF12	RUNX1T1
PPARGC1A	NR1I2
NR1I2	PPARGC1A
PPARGC1A	HNF4A
HNF4A	PPARGC1A
NR0B2	SMARCA2
NR0B2	SIN3A
STAT3	SRC
EP300	JUNB
SRY	EP300
EP300	SRY
PRC1	KIF4A
PRC1	KIF23
PRC1	CENPE
STAT3	SMARCA4
STAT3	CDK9
RXRA	VDR
VDR	RXRA
VDR	NCOA1
VDR	VDR
CREBBP	MYB
CREBBP	MYB
SMAD3	KAT2B
SMAD3	EP300
KAT2B	SMAD2
KAT2B	SMAD3
INCENP	AURKB
INCENP	AURKA
SP1	EP300
PPARG	NCOA1
PPARG	NCOA3
PPARG	GRIP1
PPARG	MED1
RXRA	NCOA1
RXRA	NCOA3
RXRA	MED1
HIST1H2AB	ERCC6
HIST1H2BB	ERCC6
HIST1H3A	ERCC6
HIST1H4A	ERCC6
ETV6	NCOR1
KAT2B	HIST1H4A
CREBBP	MYOD1
KAT2B	MYOD1
RXRA	NCOA1
CREBBP	HOXB6
MTA1	ITGB3BP
ITGB3BP	MTA1
YY1	TFCP2
NCOR1	RUNX1T1
NCOR1	RARA
NCOR1	PML
FOXO1	CREBBP
CREBBP	FOXO1
FOXO1	SIRT2
SIRT2	FOXO1
CREBBP	HNF4A
HNF4A	CREBBP
COPS2	VDR
COPS2	THRA
HDAC3	NCOR1
NCOR1	HDAC4
NCOR1	HDAC5
RAN	RCC1
CREBBP	KPNA2
HDAC1	TP53
HDAC1	TP53
ESR1	MED14
MED1	ESR1
ESR1	MED1
ESR2	MED1
MED1	ESR2
RARA	NCOA1
NCOA1	RARA
RARA	NCOA1
ESR1	NCOA1
ESR1	MED1
RARA	MED1
RARA	MED1
ESR1	MED1
MED1	VDR
RXRA	VDR
THRA	MED1
MED1	THRA
NRIP1	NR3C1
EP300	SP1
EP300	SP1
MAPK1	ELK1
NCOA1	ESR1
SKI	SMAD2
SKI	SMAD3
SMAD3	EP300
SMAD3	SKI
SMAD3	HDAC1
ATM	HDAC1
PRKAB1	HDAC5
REST	TBP
COPS2	SIN3A
SIN3A	COPS2
TP53	SIN3A
JUND	MEN1
SET	SET
HDAC9	HDAC1
EP300	MDM2
TP53	MDM2
EP300	HIF1A
EP300	CITED2
EP300	STAT2
RARA	HMGA1
SP1	E2F1
ENO1	HDAC1
PARP1	XRCC5
PARP1	XRCC6
HDAC1	PHB2
PHB2	HDAC1
PHB2	HDAC5
PHB2	ESR1
HIST1H3A	ANP32A
HIST1H3A	TAF1B
HIST2H2BE	EP300
HIST1H4A	EP300
HIST1H3A	TAF1A
HIST1H3A	EP300
HIST2H2AC	TAF1B
HIST2H2AC	EP300
HIST2H2BE	TAF1B
NRIP1	THRA
NCOR1	THRA
MYC	BIN1
BIN1	MYC
DNMT3B	HDAC1
DNMT3B	HDAC2
DNMT3B	SMARCA5
SMARCA5	DNMT3B
CBX5	DNMT3B
CBX3	DNMT3B
NCOR1	RXRA
THRA	GRIP1
THRA	NCOA1
THRA	NRIP1
KAT5	AR
EP300	ETS1
EP300	ETS2
ETS1	EP300
ETS2	EP300
CBX5	TRIM28
CBX3	TRIM28
CBX1	TRIM28
SREBF1	EP300
SREBF1	CREBBP
RELA	EP300
RELA	CREBBP
SREBF1	MED15
SREBF1	MED23
SREBF1	MED7
VDR	RXRA
VDR	NCOA1
NCOA3	VDR
CREBBP	VDR
MAPK1	TOP2A
MAPK1	TOP2A
CREBBP	HIST1H3A
CREBBP	HIST1H4A
HIST1H3A	SET
HIST1H3A	ANP32A
HIST1H3A	CBX1
NCOR2	RARA
NCOA1	RARA
NCOA1	RXRA
NRIP1	RARA
NCOR2	RXRA
SETD7	TAF10
BTK	GTF2I
KLF10	SP1
SP1	ESR1
CSNK1G2	MTA1
MTA1	CSNK1G2
RBL2	EZH2
SKIL	NCOR1
SKIL	NCOR2
HTATIP2	NCOA5
THRA	MED1
PPARG	MED1
ZCCHC12	SMAD1
IL16	HDAC3
IL16	HSPA8
PPARG	KAT5
CLSPN	CDC7
G3BP1	HDAC6
PRMT6	HIST2H3C
PARP1	NFATC1
HBZ	SP1
SMAD3	VDR
RXRA	VDR
VDR	SMAD3
RB1	HDAC1
TNKS	FANCD2
FANCD2	TNKS
FANCD2	TERF1
EPOR	CISH
EPOR	SOCS2
EPOR	PIK3R1
EPOR	STAT5A
ACVR1B	FKBP1A
MDM2	TP53
ATM	CHEK2
ATM	TP53
ATM	TP53
ATM	CHEK2
UBE2W	FANCL
FANCL	UBE2W
FANCL	UBE2W
RB1	KAT2B
THRA	NCOR1
THRA	GRIP1
BRIP1	BLM
CDK1	FOXM1
CREBBP	XRCC6
CREBBP	KHDRBS1
HMGA1	POU2F1
HMGA1	POU2F2
HMGA1	POU2F1
HMGA1	POU2F2
RUNX1T1	NCOR2
RUNX1T1	NCOR1
NCOR2	RUNX1T1
CREBBP	HMGA1
NCOR1	THRA
NCOA1	THRA
EP300	NFYB
NCOR1	NR3C1
CREBBP	HIST1H3A
CREBBP	HIST1H4A
KAT2B	HIST1H3A
KAT5	HIST1H4A
NONO	SMARCA4
NONO	SMARCD1
NONO	SFPQ
PPARD	HDAC1
INO80	YY1
YY1	RUVBL1
YY1	RUVBL2
YY1	TP53
YY1	ACTL6A
RBBP7	CHD4
RBBP4	CHD4
HDAC1	CHD4
CHD4	HDAC1
ESR1	NCOA1
ESR1	GRIP1
SREBF1	CREBBP
BCL6	SIN3A
HDAC1	BCL6
RB1	HDAC1
CDK4	RB1
CDK2	RB1
DAXX	ATRX
SP1	GATA4
SP1	GATA6
POU1F1	NCOR1
CREBBP	POU1F1
NCOR1	THRB
SNW1	NCOR1
NCOR1	SNW1
MAPK1	CENPE
PIAS4	AR
CREBBP	RELA
CREBBP	JUN
CREBBP	ATF2
FANCL	PCNA
EP300	HDAC1
HDAC1	EP300
NCOR1	TAF9
TAF9	NCOR1
TAF9	TAF6
TAF9	GTF2B
GTF2B	TAF9
NR1D2	HDAC1
BRCA1	SUMO1
MYC	HDAC1
MYC	KAT5
RNF8	MDC1
PALB2	RAD51
SREBF2	ATF6
TRIM28	MYB
MYB	TRIM28
MYB	SKI
MYB	SIN3A
MYB	NCOR1
CREBBP	MYB
SIN3A	MYB
SKI	MYB
NCOR1	MYB
SETD1A	WDR82
RUNX2	HDAC7
STAT6	NCOA1
KAT5	NR1D2
HDAC1	NR1D2
BAZ1A	POLE3
POLE3	BAZ1A
CHRAC1	SMARCA5
POLE3	SMARCA5
GTF2B	TBP
RAD18	PCNA
EZH1	EED
CREBBP	ETS1
MDM2	TP53
AKT1	MDM2
UBE2I	PIAS2
TP53	PIAS2
PIAS2	JUN
PIAS1	JUN
PIAS2	TP53
PIAS1	TP53
CBL	CSF1R
GSK3B	GSK3B
CHFR	PLK1
POLN	POLDIP2
NCOR1	RARA
CREBBP	KAT2B
RB1	HDAC1
RB1	HDAC1
THRB	RXRA
THRB	NCOR2
RARA	RXRA
RARA	NCOR2
THRA	NCOR2
KMT2A	SET
STUB1	UBE2D3
STUB1	STUB1
CBL	SYK
AKT1	MDM2
BCL2L1	BLID
APITD1	STRA13
APITD1	FANCM
TOPBP1	BRIP1
TP53	CREBBP
CREBBP	TP53
ESR1	NCOA7
ESR1	TRIM24
ESR1	NCOA1
ESR1	TBP
WDR20	WDR48
WDR20	USP12P1
PCNA	ATAD5
EIF2AK2	EIF2S1
CREBBP	TP53
TP53	CREBBP
ESR1	NCOA1
CREBBP	NCOA3
ESR1	NCOA1
ESR1	NCOA2
ESR1	NCOA3
RARA	NCOA1
RARA	NCOA2
RARA	NCOA3
ESR1	NCOR2
FANCM	FANCF
FANCM	RMI1
FANCM	TOP3A
ESRRA	ESRRG
BHLHE41	BHLHE41
HDAC1	BHLHE41
NCOA3	RARA
NCOR2	RARA
MYC	SUPT3H
MYC	KAT2A
TRRAP	NPAT
HELLS	DNMT1
HELLS	DNMT3B
HDAC1	DNMT1
HDAC2	DNMT1
RCOR1	CTBP1
HDAC2	CTBP1
CTBP1	KDM1A
RARA	LRIF1
LRIF1	RARA
EHMT2	CBX5
EHMT2	CBX1
EHMT2	CBX3
EP300	TP53
SFPQ	AR
SFPQ	NONO
DNMT3A	CBX4
PARP1	SP1
SMAD2	SMAD7
SMAD4	SMAD7
AURKA	TLK1
AURKA	TLK2
TLK1	ASF1A
TLK2	ASF1B
NR3C1	NR2F2
NR2F2	NR3C1
ATR	BLM
CARM1	SMARCA4
SMARCA4	CARM1
RXRA	VDR
PRMT1	HIST2H4A
PRMT1	HIST2H4A
PRMT1	PRMT1
CREBBP	ETS2
ETS2	CREBBP
CREBBP	NCOA1
CREBBP	TP53
ASH1L	HIST1H3A
HSF1	MTA1
CEBPD	HDAC1
CEBPD	HDAC3
CREBBP	KLF4
EP300	KLF4
PSMD10	RELA
PSMD10	NFKB1
RELA	PSMD10
MDM2	PSMD10
CTNNB1	SOX6
TCF4	CTNNB1
SOX6	HDAC1
EED	EZH2
ESR1	RELA
PHB2	ESR1
ING1	COPS2
ING2	COPS2
ZNF395	SAP30
ZNF395	HDAC1
ATM	ABL1
ATM	TP53
AR	GADD45GIP1
GRIP1	CARM1
HIRIP3	CSNK2B
HIRIP3	CSNK2A1
CSNK2B	HIRIP3
CSNK2A1	HIRIP3
RCC1	KPNA4
KPNB1	RCC1
KPNA4	RCC1
PARK2	PARK7
PARK2	PARK7
KAT5	KLF4
KLF4	KAT5
FBXW7	KLF5
MDC1	CDC27
KDM1A	TP53
TP53	KDM1A
KDM1A	TP53
EZH2	PPP1R8
PPP1R8	EZH2
PPP1R8	EED
USP4	RB1
VHL	HIF1A
VHL	HIF1A
TOPORS	TP53
TOPORS	SIN3A
VDR	MED1
VDR	RXRA
VDR	NCOA1
NCOR1	BAZ1A
WRN	DHX9
TP53	NR3C1
STUB1	UBE2D1
STUB1	HSPA8
TAF8	TAF6
TAF8	TAF10
TAF8	TAF13
TAF8	TAF5
TAF8	TBP
TAF8	SUPT7L
TAF8	SUPT7L
RPE65	SLC27A1
WDR5	POU5F1
H2AFY	PARP1
NUP155	HDAC4
HDAC4	NUP155
SIN3A	PHF12
MORF4L1	PHF12
CREBBP	KAT6A
PHF21A	HIST2H3C
DNMT3L	DNMT3A
DNMT3L	DNMT3B
HDAC5	NFATC1
EP300	NFATC1
EP300	KAT2B
CHUK	HIST2H3C
CTTN	HDAC6
HDAC6	CTTN
TFAP2A	NPM1
SREBF1	HNF4A
FBL	NOP56
RUVBL1	RUVBL2
NUFIP1	RUVBL1
PIH1D1	RUVBL1
PIH1D1	RUVBL2
TAF9	FBL
TAF1D	TAF1B
TAF1D	TAF1C
TAF1D	TAF1A
TAF1D	UBTF
TAF1D	UBTF
ESR1	PPARGC1B
MAPK1	EP300
SP1	EP300
SKI	SPI1
UBE2I	MDM2
CCDC6	CREB1
CCDC6	CREB1
CCDC6	HDAC1
AURKB	HIST1H3A
GSG2	HIST1H3A
AURKB	HIST1H3A
GSG2	HIST1H3A
CREBBP	TP53
PARK7	MTA1
VHL	HIF1A
PAX5	EP300
EP300	PAX5
KAT2B	ESRRA
ESRRA	SIRT1
ESRRA	HDAC8
SIRT1	ESRRA
HDAC8	ESRRA
RBX1	CUL1
RBX1	SKP1
RBX1	SKP2
WAC	RNF40
WAC	RNF20
WAC	POLR2A
YWHAB	SAMSN1
YWHAG	SAMSN1
SAP30	SAMSN1
SIRT1	NBN
SIRT1	NBN
AURKA	HDAC6
AURKA	HDAC6
MKL1	SMARCA4
MDM2	MDM4
MDM4	MDM2
HDAC3	CREB3
CREB3	HDAC3
SIAH1	PHC2
PSMD4	STUB1
KAT2A	CEBPB
KAT2B	CEBPB
CEBPB	KAT2A
CEBPB	KAT2B
MDM2	TP53
TP53	MDM2
CUL1	CDC34
HSP90AA1	CFTR
HSPA8	CFTR
DPF2	SMARCA2
DPF2	SMARCA4
DPF2	SMARCD1
DPF2	SMARCB1
DPF2	RELA
DPF2	RELB
DPF2	NFKB1
PPM1D	H2AFX
VHL	HIF1A
HIF1A	VHL
VHL	HIF1A
VHL	HIF1A
VHL	EPAS1
MDM2	CDKN2A
CDK2	HIST1H1A
AKT1	SETDB1
RBX1	CDC34
HIST1H3A	KMT2A
KMT2A	HIST1H3A
PELP1	KDM1A
HIST1H3A	PELP1
UBE2I	HIC1
PIAS2	HIC1
HDAC1	HIF1A
HDAC3	HIF1A
EP300	NR4A1
EP300	ATR
TAF12	TBP
TAF12	TAF1C
DMAP1	HDAC1
CNOT8	PRMT1
PRMT1	KHDRBS1
PRMT1	HNRNPA1
CTCF	SMAD3
RANGAP1	RANBP2
PPP1CA	TRIM28
PPP1CB	TRIM28
PPP1CA	TRIM28
PIAS1	DDX5
MYB	CHD3
CDKN2D	BRCA1
CDKN2D	BRCA1
CCND1	BRCA1
CDK4	BRCA1
SUV39H1	BCL11B
RAC1	SET
THRB	PRKDC
THRB	NCOR1
THRA	PRKDC
THRA	NCOR1
THRA	HDAC3
THRB	HDAC3
THRB	TBL1X
HIST3H3	ASF1A
TADA3	RARA
TADA3	ESR1
E2F1	NRIP1
NRIP1	E2F1
CDK2	CCNA1
ASF1A	TAF1
TAF1	HIST1H4A
TAF1	HIST1H3A
ASF1A	HIST1H4A
ASF1A	HIST1H3A
POLR2A	CDK9
NCOA3	NCOR2
NCOR2	NCOA3
HDAC3	L3MBTL2
L3MBTL2	HDAC3
HIST1H4A	L3MBTL2
L3MBTL2	HIST1H4A
NR0B2	SIRT1
MAPK3	ELK1
