Official Symbol Interactor A	Official Symbol Interactor B
MAPK6	MAPKAPK5
MAPK6	APOA1
BTRC	RASSF1
BTRC	YAP1
BTRC	ZC3H12A
FBXW11	YAP1
FBXW11	KDR
DNAJB11	UBR1
DNAJB11	SIMC1
DNAJB11	BAG6
DNAJB11	PTN
CDKN1A	TP53
CDKN1A	FLAD1
CDKN1A	BAG6
CDKN1A	TUBA1A
CDKN1A	DOCK7
MAP1LC3B	SQSTM1
MAP1LC3B	LUC7L2
MAP1LC3B	KBTBD7
MAP1LC3B	ATG4B
SH3KBP1	SH3GL3
CDC42	ARHGDIA
DPYSL2	CRMP1
CDC37	SQSTM1
SIRT6	VIM
SIRT6	CHD3
CDK4	CDKN2B
CDK4	SETDB1
PRKRA	TARBP2
PRKRA	PRKRA
FABP4	VIM
UBE2D3	MEX3B
RGS2	PARK2
RGS2	WDR74
RGS2	PRKCSH
RGS2	DYNLL1
RGS2	GIT1
RGS2	DDR1
RGS2	NIPSNAP1
RGS2	HSPA8
RGS2	LRFN1
RGS2	VPS29
SMN1	TP53
SMN1	BAG6
SMN1	GDF9
SMN1	ACTB
SMN1	COPS6
SMN1	RPL13
SMN1	UNC119
SMN1	LRIF1
SMN1	GEMIN2
SNAP23	STX11
CTBP1	IKZF1
CTBP1	LCORL
PINX1	DHX15
SUMO2	VIM
SUMO2	CHD3
SUMO2	SETDB1
COMMD8	COMMD3
UBXN2A	VCP
PIN1	TP53
PIN1	PKM
VIM	KAT7
VIM	VIM
VIM	CRMP1
ARHGEF6	PAK1
ARHGEF6	GIT1
TAB1	MAPK14
TTR	FEZ1
TTR	VIM
TTR	IKBKAP
TTR	CHD3
TTR	SETDB1
NR1H2	RXRG
SURF2	RPL5
TSC22D1	CCDC90B
TSC22D1	APLP1
TSC22D1	TSC22D1
TSC22D1	SETDB1
WT1	DVL3
NR4A1	PRDX4
C8orf33	CEP70
C8orf33	GIT1
C8orf33	HAP1
PFDN1	IMMT
PFDN1	GIT1
MAPK3	PEA15
GRB2	GIT1
GRB2	PTK2
GRB2	CBLB
GADD45A	RXRA
VAPA	RMDN3
KCNN4	CALM1
CD8A	LNX2
PPARG	EP300
YWHAE	CALM1
POU3F2	EP300
POU3F2	TBP
HCFC1	THAP11
CSNK2A1	KIF5C
SVIL	FLNA
SVIL	LIMA1
YY1	CREB1
TERT	PTGES3
PCBP1	HNRNPD
PCBP1	PABPC1
PCBP2	PABPC1
SP1	NFYA
ZEB1	CTBP1
ZEB1	CTBP2
SP1	SMAD2
SP1	SMAD3
SP1	SMAD4
SCN5A	CALM1
LIG4	SMC2
PGR	BATF3
ARRDC1	PDCD6IP
ARRDC1	TSG101
ARRDC1	WWP1
ARRDC1	WWP2
ARRDC1	NEDD4
ARRDC1	ITCH
PDCD6IP	ARRDC1
PDCD6IP	SH3KBP1
PDCD6IP	CHMP4A
FOXO1	ESR1
CALM1	KRAS
ESR1	DDX17
ESR1	EP300
ESR1	DDX5
ESR1	NCOA1
ESR1	MED1
ESR1	TRRAP
ESR1	NCOR1
ESR1	NCOR2
NOS3	HSP90AA1
VDR	PPP1CC
DICER1	AGO2
DICER1	PIWIL1
RPS3	SUMO1
TCEB2	MED8
MED8	TCEB2
PPARGC1A	ESRRA
LIG3	PARP1
LLGL1	RANBP9
MDM2	RPL26
MITF	PSMD14
SETD8	UBE2I
KCNIP3	UBE2I
ILF3	ZNF346
DCX	USP9X
UBE2N	UBE2V1
PRKCZ	PIAS4
NHLRC1	DVL2
ESR1	UBE2I
IQCB1	CALM2
RALA	PLCD1
BRCA1	UBE2D1
BRCA1	UBE2D2
BRCA1	UBE2D3
BRCA1	UBE2E1
BRCA1	UBE2E2
BRCA1	UBE2E3
BRCA1	UBE2L3
BRCA1	UBE2W
BRCA1	UBE2K
BRCA1	UBE2N
BRCA1	UBE2E1
BRCA1	UBE2E2
BRCA1	UBE2E3
BRCA1	UBE2N
BRCA1	UBE2K
BRCA1	UBE2W
NHLRC1	NNAT
YWHAB	EXO1
YWHAH	EXO1
YWHAE	EXO1
YWHAG	EXO1
SFN	EXO1
YWHAQ	EXO1
YWHAZ	EXO1
YWHAZ	RAF1
NCOA6	NCOA6
NCOA6	TRA
NCOA6	TRB
NCOA6	NR3C1
NCOA6	RARA
NCOA6	RXRA
NCOA6	ESR1
NCOA6	VDR
RAD21	SMC1A
RAD21	CDC34
RAD21	PPP1R15A
RAD21	DAPK3
RAD21	FHL3
SREK1	SRSF2
SREK1	SRSF8
SREK1	SRSF7
CDKN2A	CDK4
TNNI1	TNNC1
RCAN3	TNNI3
DDN	MAGI1
DDN	ACTN1
TTN	ACTN1
SSTR3	MPDZ
HAUS6	HAUS5
HAUS6	HAUS8
HAUS8	HAUS6
NPM1	SENP3
PPP1CA	AATK
PPP1CA	CSRNP1
PPP1CA	CNST
PPP1CA	TPRN
PPP1CA	PPP1R18
PPP1CA	PHACTR3
PPP1CA	PPP1R2
PPP1CA	PPP1R3D
PPP1CA	PPP1R9B
PPP1CA	TP53BP2
PPP1CA	PPP1R13B
PPP1CA	PPP1R13L
PPP1CA	PPP1R15B
PPP1CA	RANBP9
PPP1CA	RIF1
PPP1CA	SH3RF2
PPP1CA	STAU1
PPP1CA	WBP11
PPP1CA	YLPM1
PPP1CA	ZFYVE9
PPP1CA	SNCAIP
PPP1CA	SPRED1
TRIM29	KAT5
TP53	SIN3B
RNF20	CDC73
RNF40	CDC73
NSL1	CBX5
NSL1	DSN1
NSL1	CASC5
RRM1	KAT5
RRM1	RRM2
RRM1	RRM2B
TRIM24	BRD7
NCOA3	ESR1
SYNJ2	ITSN2
PLXNB3	ARHGEF11
MED4	MED13
NCOA6	NR1I2
NCOA6	HNF4A
TACC2	KAT2A
TINF2	TERF1
TINF2	TERF2
CHEK2	PPP2R5A
CHEK2	PPP2R5D
CHEK2	PPP2R5C
CHEK2	PPP2R5E
PSMD4	UBD
PSMD4	NUB1
UBD	NUB1
XRCC6	MSH6
SH3BP4	CIZ1
SH3BP4	PLEKHA1
DNMBP	BIN3
GRB2	VAV3
ITSN1	AP2B1
ITSN1	CBL
VAV2	TOM1L1
FCHSD2	VCP
SPEN	RUNX1T1
TMPO	OIP5
SS18	RBM14
PIN1	NCOA3
APP	YWHAG
HINFP	NPAT
TRIM27	RB1
RB1	TRIM27
AR	NCOR1
PGR	CCNA1
PGR	CDK2
PGR	SRC
DNMT1	RUNX1
DNMT1	RUNX1T1
KAT5	APBB1
KAT5	APP
NCOA3	EP300
RBM14	SS18
CALCOCO1	EP300
ESR1	NCOA3
HDAC5	NRIP1
KAT5	APP
KAT5	APBB1
APP	APBB1
KAT5	RCHY1
KAT5	APP
KAT5	APBB1
MYC	BRCA1
HINFP	NPAT
ERBB4	YAP1
KAT5	AR
KAT5	ESR1
MTA1	BLOC1S1
BLOC1S1	MTA1
ESR1	ESR2
ESR1	SRC
ESR2	SRC
ESR1	NCOA2
ESR2	NCOA2
ESR1	NCOA1
ESR1	NCOA3
CCND1	MCM7
ITSN1	EPS15L1
ITSN1	ITSN1
ITSN1	EPS15
ITSN1	ARFIP2
ITSN1	AP2B1
ITSN2	EPS15
ITSN2	EPS15L1
ITSN2	FASLG
ITSN2	FCHSD1
ITSN2	SOS1
ITSN2	SYNJ2
ITSN2	WAS
ESR1	NCOA1
ESR2	NCOA1
ESR1	NCOA2
ESR2	NCOA2
ESR1	TRAM1
ESR2	TRAM1
MAP9	TP53
TP53	NCOA1
NUB1	PSMD4
IL9R	KAT5
SHFM1	PSMD3
SHFM1	PSMD6
PSMD4	FLOT1
CDK19	SMARCA4
CDK19	BCL6
CDK19	SUZ12
ID1	PSMD4
MYOD1	PSMD4
UBC	SQSTM1
MITF	HINT1
CTNNB1	HINT1
TFDP1	E2F1
NRIP1	E2F1
CDK5	RPL34
EP300	STAT5A
PSMA1	PSMA7
PSMA2	PSMA7
PSMA2	PSMA4
PSMA3	PSMA7
PSMA4	PSMA7
PSMA6	PSMA7
PSMA7	PSMA6
PSMA1	PSMA2
PSMA1	PSMA7
PSMA1	PSMB2
PSMA2	PSMA1
PSMA2	PSMA4
PSMA3	PSMA2
PSMA3	PSMA4
PSMA4	PSMA2
PSMA4	PSMA3
PSMA4	PSMA7
PSMA6	PSMA2
PSMA6	PSMA7
PSMA1	PSMA4
PSMA1	PSMA6
PSMB1	PSMB3
PSMB1	PSMB7
PSMB1	PSMB5
PSMB1	POMP
PSMB2	PSMB3
PSMB3	PSMB2
PSMB5	PSMA1
PSMB5	PSMA2
PSMB5	PSMA3
PSMB5	PSMB3
PSMB5	PSMB7
PSMB5	POMP
PSMB6	PSMB7
PSMB6	POMP
PSMB7	PSMB3
PSMB7	POMP
PSMB7	PSMB5
AURKB	PSMA3
ESR1	NCOA3
ESR2	NCOA3
CCR5	PSMA5
POLI	UBC
POLI	PCNA
UBC	POLI
POLH	UBC
POLH	PCNA
POLD3	PCNA
TDG	SUMO1
PPP3CA	PSMA6
PPP3R1	PSMA7
PSEN1	PSMB1
PSEN1	PSMA5
PRPF19	PSMB4
KDM4D	TP53
UBQLN1	APP
PSMB9	SRC
UBQLN1	UBXN4
PSMA1	PSMB2
PSMA1	PSMB10
PSMB2	PSMB3
PSMB10	PSMB3
PSMB1	PSMB5
PSMB1	PSMB8
UBQLN1	TARDBP
PSMB9	PSMA7
PSMB9	PSMB8
PSMB1	PSMA7
PSMB1	PSMB3
PSMB1	POMP
PSMB9	POMP
UBQLN2	UBQLN1
PRKAA2	PRKAB2
PRKAA2	TRIP6
PRKAB2	PRKAA2
PRKAB2	GET4
PRKAB2	PRKAG1
PRKAB2	PSMD11
PRKAB2	CSNK2B
PSMD11	PRKAA2
PSMD11	PRKAB2
TRIM5	PSMC2
TRAF4	PSMC3
PSMC3	CDKN2A
SP1	EP300
VDR	PSMC5
PSMC5	HOMER3
HOMER3	PSMC5
PDC	PSMC5
ATP6V0D2	ADRM1
SHKBP1	SH3KBP1
ZFP36	SH3KBP1
ZFP36	PABPC1
ZFP36	HSPA4
SH3GL2	ATXN2
SH3GL3	ATXN2
SKA2	DSN1
SKA1	NDC80
SPC24	SPC25
SH3BP2	DBNL
SH3BP2	SH3KBP1
SH3BP2	VAV1
PTPN23	CHMP4B
PTPN23	TSG101
PTPN23	SH3GL2
PTPN23	ALG2
PDCD6IP	SGSM3
PDCD6IP	CHMP4B
PDCD6IP	TSG101
PDCD6IP	SH3GL2
PDCD6IP	SH3KBP1
PDCD6IP	ALG2
PIK3R1	SH3KBP1
DAB2	SH3KBP1
CD2	SH3KBP1
TP73	AMPH
ZBTB7C	SREBF1
HIC1	PHF19
HIC1	PHF1
VPS25	SNF8
VPS25	VPS36
VPS25	CHMP6
SNF8	SNF8
SNF8	VPS36
SNF8	VPS25
SNF8	TSG101
VPS36	SNF8
VPS36	VPS25
VPS36	TSG101
TSG101	SNF8
TSG101	VPS36
TSG101	TSG101
CHMP6	VPS25
VPS28	TSG101
PDCD6IP	TSG101
SNF8	CHMP6
SNF8	VPS36
SNF8	SNF8
SNF8	TSG101
VPS36	TSG101
CHMP1A	VPS4A
CHMP1A	CHMP1A
CHMP1A	CHMP1B
VPS4B	PDCD6IP
PDCD6IP	PDCD6IP
CHMP4A	PDCD6IP
CHMP4A	VPS4A
CHMP4C	PDCD6IP
CHMP4C	CHMP4B
CHMP6	VPS25
VPS25	SNF8
VPS25	VPS36
VPS4A	CHMP1B
VPS4A	CHMP2A
CHMP6	CHMP4B
PCNA	POLI
REV1	POLK
POLH	REV1
POLK	REV1
POLI	REV1
POLI	POLH
MAD2L2	REV1
MAD2L2	REV3L
UBE2N	UBE2V2
UBE2V2	UBE2N
UBE2V1	UBE2N
TSG101	HGS
TSG101	AKAP9
TSG101	CEP55
TSG101	IQGAP1
TSG101	ROCK1
PDCD6IP	CEP55
VPS37C	CEP55
CEP55	TSG101
CEP55	PDCD6IP
ALG2	TSG101
ALG2	PDCD6IP
PDCD6IP	TSG101
PDCD6IP	PDCD6IP
PDCD6IP	ALG2
LCOR	KLF6
TSG101	NR3C1
GGA1	RABGEF1
GGA1	ARF1
GGA1	UBC
PDCD6IP	CHMP4A
VPS4A	CHMP4A
PDCD6IP	TSG101
TSG101	HGS
TSG101	TSG101
PDCD6IP	PDCD6IP
PDCD6IP	TSG101
PDCD6IP	CHMP4A
PDCD6IP	SH3KBP1
JUN	NEDD4
JUN	TSG101
KAT5	RELA
STUB1	HSP90AA1
STUB1	HSPA8
STUB1	HSPA4
STUB1	UBE2Q1
ATCAY	STUB1
RAD18	RAD18
KDM6A	SRF
KDM6A	TBX5
KDM6A	NKX2-5
BAG2	BAG2
AR	STUB1
EP300	NOTCH1
DNMT3L	DNMT3A
DNMT3L	DNMT3B
DNMT3L	DNMT3A
BTRC	SKP1
CTNNB1	TCF4
YEATS4	MYCN
IGF2R	GGA3
UBC	GGA3
RAN	RANBP2
RAN	RANBP1
UBE2N	RNF8
UBE2N	UBE2V1
UBE2N	UBE2V2
UBE2N	RNF103
UBE2N	ZNRF2
UBE2I	SOX4
MID2	UBE2D1
MID2	UBE2D2
MID2	UBE2D3
MID2	UBE2D4
MID2	UBE2E1
MID2	UBE2E2
MID2	UBE2N
UBE2D1	MID2
UBE2D2	MID2
UBE2D3	MID2
UBE2D4	MID2
UBE2E1	MID2
UBE2E2	MID2
UBE2N	MID2
TRIM11	UBE2D1
TRIM11	UBE2D2
TRIM11	UBE2D3
TRIM11	UBE2E1
TRIM11	UBE2N
UBE2D1	TRIM11
UBE2D2	TRIM11
UBE2D3	TRIM11
UBE2E1	TRIM11
UBE2N	TRIM11
UBE2D1	MID1
UBE2D2	MID1
UBE2D3	MID1
UBE2D4	MID1
UBE2E1	MID1
UBE2E2	MID1
UBE2E3	MID1
UBE2N	MID1
MID1	UBE2D1
MID1	UBE2D2
MID1	UBE2D3
MID1	UBE2D4
MID1	UBE2E1
MID1	UBE2E2
MID1	UBE2E3
MID1	UBE2N
TRIM27	UBE2D1
TRIM27	UBE2D3
TRIM32	UBE2E1
TRIM32	UBE2N
TRIM32	UBE2V1
TRIM32	UBE2V2
UBE2E1	TRIM32
UBE2N	TRIM32
UBE2V1	TRIM32
UBE2V2	TRIM32
UBE2D1	TRIM27
UBE2D3	TRIM27
TRIM2	UBE2D1
TRIM17	UBE2D1
TRIM17	UBE2D2
TRIM17	UBE2D3
TRIM31	UBE2D1
TRIM31	UBE2D2
TRIM31	UBE2D3
UBE2D2	TRIM27
UBE2D4	TRIM27
UBE2N	TRIM27
POLH	REV1
UBQLN1	UBQLN1
UBQLN2	UBQLN2
NR0B1	RNF31
RNF31	NR0B1
AR	LCOR
UBQLN1	GABRA1
UBQLN1	GABRB2
UBQLN1	GABRB3
USP25	SYK
GAB2	PTPN11
SYK	USP25
TNFAIP3	TNFAIP3
ERBB4	TAB2
ERBB4	DLG4
HOMER2	UBXN1
AR	LATS2
TSG101	HGS
TNFRSF18	TRAF1
TNFRSF18	TRAF2
TNFRSF18	TRAF3
NOD2	GALNT2
NOD2	FIS1
NOD2	TLE1
NOD2	VIM
NOD2	KAT5
NOD2	PPP2R5E
GGA1	IGF2R
GGA1	SORT1
SYK	LCK
SYK	FGR
SYK	PIK3R1
TP53	RPS10
NEDD8	NUB1
PSMB8	POMP
POMP	PSMB8
PSMB5	POMP
POMP	PSMB5
IGF2R	GGA3
MYO6	TAX1BP1
MYO6	CALCOCO2
CALCOCO2	TAX1BP1
CALCOCO2	CALCOCO2
NF2	HGS
CBL	LYN
VPS25	SPRY2
SPRY2	VPS25
MAFIP	IKBKG
SMAD2	ETV4
CLTC	AP2A2
CLTC	AP2B1
CLTC	AP1G1
CLTC	GGA1
TSG101	RAB11FIP4
TSG101	RAB11FIP3
EPS15	UBQLN1
EPS15L1	UBQLN1
CBL	CBL
ARL1	ARFIP2
CDKN2A	ARFIP2
RAD23A	MPG
VCP	NSFL1C
VCP	UBXN8
SPEN	UBE2E2
SPEN	UBE2L6
FAS	FAF1
UBE2I	PLAGL1
UBE2I	GRIP1
USP19	HIF1A
USP19	SIAH2
USP19	SIAH1
TBC1D25	GABARAP
TBC1D25	GABARAPL2
GABARAP	TBC1D25
GABARAPL2	TBC1D25
MAP1LC3B	TBC1D25
FBXO25	ACTB
SPP1	BAG6
SPP1	SGTA
MID1	IGBP1
MID2	IGBP1
PLK1	TRIOBP
DNM1	SUMO1
DNM1	DNM1
IKBKB	HOMER3
PALLD	SORBS2
SORBS2	ACTN1
ACTN1	SORBS2
IPO11	RAN
IPO11	UBE2E1
TRIM54	FLNC
TRIM54	PRF1
SKP1	FBXO46
SKP1	FBXO44
SKP1	FBXO2
SKP1	FBXL8
SKP1	FBXL15
SKP1	FBXL6
SKP1	FBXW11
SKP1	FBXW9
SKP1	FBXW5
SKP1	BTRC
SKP1	CDCA3
TCEB1	SOCS2
TCEB1	RAB40B
TCEB1	SPSB2
TCEB1	SPSB1
TCEB1	SPSB4
TCEB1	ASB9
TCEB1	ASB1
TCEB1	ASB6
TCEB1	ASB8
TCEB1	ASB2
TCEB1	TCEB2
TCEB1	WSB1
AR	COPS2
AR	NCOR2
SPG20	WWP1
SPG20	WWP2
SPG20	ITCH
SPG20	SMURF1
SPG20	SMURF2
SPG20	PLIN3
KARS	RPSA
KARS	AIMP2
IPO11	UBE2E3
RNF5	UBE2E3
ARIH2	UBE2L3
GABARAPL1	OPTN
MAP1LC3A	OPTN
GABARAPL1	SQSTM1
ESR1	UIMC1
HSF2	PCGF2
UBC	HGS
CUL7	TP53
TNFAIP1	KCTD10
SPAST	CHMP1B
SPAST	IST1
GORAB	RCHY1
ERN1	USP14
NBR1	MAP1LC3A
NBR1	USP8
MYOZ1	TRIM63
HIPK2	UBE2I
CRBN	PRKAA1
INTS6	MCM7
MCM7	INTS6
GABARAPL2	TBC1D9B
CACYBP	SIAH1
SIAH1	CACYBP
ESR1	CBLL1
XIAP	SIVA1
TERF1	PINX1
TERF1	TERF1
TERF1	STUB1
TERF1	TINF2
TERF1	YWHAG
TERF2IP	XRCC6
TERF2IP	TERF2
TINF2	TERF1
TINF2	ACD
TINF2	POT1
ACD	POT1
ACD	TINF2
POT1	ACD
POT1	TINF2
POT1	CALD1
TERF2	TERF2IP
TERF2	XRCC6
TERF2	TERF2
TERF2	DDX39A
TINF2	TERF2
TERF2	TINF2
TTN	NBR1
NBR1	SQSTM1
SQSTM1	SQSTM1
SQSTM1	TRIM63
TRIM63	TRIM63
ARMC8	CTNNA1
AFF1	SIAH1
AFF1	SIAH2
EPM2A	NHLRC1
GAN	TBCB
RHOBTB2	CUL3
BECN1	NEDD4
BECN1	PIK3C3
PIK3C3	BECN1
MID1	MID2
MID1	IGBP1
MID2	MID1
MID2	IGBP1
IGBP1	MID1
IGBP1	MID2
TCEB2	ZER1
TCEB1	ZER1
UBE2D1	BRCA1
BARD1	BRCA1
KLF10	SIAH1
MYBPC3	TRIM63
SIAH1	CACYBP
CASR	STAMBP
RNF182	ATP6V0C
AIMP2	TRAF2
AIMP2	KARS
TRAF2	AIMP2
KIAA0368	KIF5B
KIAA0368	MYH7
MYO10	KIAA0368
RABEP1	KIAA0368
VPS11	KIAA0368
TRIM21	DAXX
ZBTB16	UBE2I
ZBTB16	SUMO1
PRPF19	EXOC7
EXOC7	PRPF19
PGP	RNF2
RNF43	HECW1
MAP3K1	RHOA
MAP3K1	MAPK9
SIAH2	UBE2I
SIAH1	UBE2I
MEPE	CHEK1
GAN	UBA1
CDKN2A	COMMD1
SIAH2	SH3RF1
BMPR2	TRIB3
TRIB3	SMURF1
LNX1	RABAC1
ARMC8	HGS
SQSTM1	GABARAPL2
SQSTM1	MAP1LC3B
NBR1	GABARAPL2
TRIM59	ECSIT
VHL	GNB2L1
NFATC1	UBE2I
LRP1	MAPK8IP1
LRP1	PID1
APP	MAPK8IP1
APP	MAPRE1
SIAH2	PPP1R12A
PML	SUMO1
SUMO1	UBE2I
SUMO2	UBE2I
SUMO3	UBE2I
DAXX	RASSF1
RNF11	UBE2N
RNF103	UBE2N
RNF103	UBE2E2
ZNRF2	UBE2N
EGLN3	EPAS1
EGLN3	ATF4
TP63	GNB2L1
HIPK1	RASSF5
MDM2	RASSF5
HSP90AA1	PPARA
HSP90AA1	PPARD
SP100	SP100
DAXX	SUMO1
DAXX	SUMO2
TBK1	TBK1
TBK1	IRF3
RLIM	TERF1
PINX1	TERF1
TERF2IP	TERF2
ISG15	UBA7
UBD	UBA6
UBE2Z	UBA6
TRIM6	MYC
STK3	SAV1
FRS2	FLOT1
FRS2	SORBS1
TSG101	ARRDC1
APLP1	UTP14A
LRIF1	GPRASP2
BARD1	TCERG1
BARD1	GIT1
BARD1	KAT7
BARD1	HAP1
BARD1	CHD3
CRMP1	HTT
CRMP1	VIM
EEF1A1	GADD45G
EEF1G	EEF1G
FEZ1	HAP1
GADD45G	HAP1
GADD45G	LUC7L2
GIT1	LRIF1
GIT1	HAP1
TADA3	PIAS4
HAP1	HAP1
KAT7	HAP1
ECH1	EEF1G
ECH1	HTT
UTP14A	GADD45G
HTT	PRPF40A
HTT	HIP1
HTT	SH3GL3
HTT	PIAS4
HTT	MED31
HTT	GIT1
HTT	HAP1
HTT	FICD
HTT	FEZ1
HTT	IKBKAP
HTT	PFN2
HTT	TCERG1
CHD3	SUMO2
CHD3	CHD3
CHD3	HTT
CHD3	PRPF40A
CHD3	GIT1
CHD3	TP53
CHD3	PTN
CHD3	TAL1
CHD3	IMMT
XRCC6	HTT
NEFL	VIM
KAT5	GADD45G
KAT5	HAP1
SUMO2	PIAS4
SUMO2	SETDB1
TP53	TP53
VIM	VIM
VIM	KAT7
NR3C1	UBE2L3
RNF115	SFN
RNF115	RAD23A
CDK4	CDKN2A
CDK4	CDKN2C
CDK4	PSMD10
TENM1	SORBS1
BCR	GRB2
ABL1	GRB2
CBL	GRB2
NEDD4L	NPC2
NEDD4L	MT2A
NEDD4L	ATP1B1
NEDD4L	CYBRD1
PARP1	UBE2I
UBE2L6	RNF144A
TP63	UBE2I
CNOT4	UBE2D2
CNOT4	UBE2E1
CNOT4	UBE2E3
UBE2I	UBE2I
NUB1	SNCAIP
NUB1	NEDD8
CNOT1	CNOT4
CNOT4	UBE2D2
CNOT4	UBE2E1
CNOT4	UBE2E3
UBE2D2	CNOT4
CEBPE	CEBPG
CEBPE	DDIT3
CEBPE	SIPA1L1
CEBPE	MLLT6
CEBPE	LDOC1
CEBPE	PIAS1
CEBPE	UBE2I
CEBPE	ZMYM2
UCHL5	NFRKB
GGA1	SORT1
TEX14	CEP55
ANK1	KCTD6
UBE2N	UBE2V2
FAS	UBE2I
FAS	FAS
UBE2I	UBE2I
UBE2I	FAS
FLI1	PIAS2
CUL1	SKP1
CUL1	SKP2
SMAD4	UBE2I
MDM2	TP53
MDM2	NUMB
MDM2	TCAP
CCDC50	UBC
TNFAIP3	CCDC50
TNFAIP3	YWHAB
TNFAIP3	TNIP1
TNFAIP3	TNIP2
CDKN2A	CDK5RAP3
CDKN2A	MDM2
TRIM36	CENPH
RNF8	UBE2N
UBE2N	UBE2V1
UBE2N	UBE2V2
CLIP3	TNFRSF1A
PRKRA	PRKRA
PRKRA	UBE2I
SUMO1	PIAS1
SUMO2	PIAS1
SUMO1	PIAS2
SUMO2	PIAS2
SUMO1	PML
SUMO1	PIAS3
SUMO2	PIAS3
UBE2L3	ARIH2
UBE2N	ARIH2
PML	SUMO1
PML	UBE2I
LNX1	CLDN17
LNX1	GRIN1
LNX1	PBK
LNX1	GIPR
LNX1	KCNA4
LNX1	PQBP1
LNX1	HTR2B
ADRA2A	UCHL1
HNRNPD	HNRNPD
HNRNPD	SYNCRIP
HNRNPD	YBX1
HNRNPD	IGF2BP2
HNRNPD	UBE2I
VHL	HIF1A
VHL	TCEB1
VHL	TCEB2
VHL	EPAS1
VHL	DGKI
DGKI	VHL
EEF1A1	MID1
TSC22D1	TP53
SUMO1	UBE2I
TRIM11	MTRNR2L1
CDKN2A	CTBP2
CTBP2	CDKN2A
TRIM32	DTNBP1
TRIM32	TRIM32
RHOBTB1	CUL3
RHOBTB2	CUL3
RHOBTB3	RHOBTB3
RHOBTB2	RHOBTB2
RHOBTB2	RHOBTB3
CUL1	SKP1
CUL1	PSMB4
MYD88	IRAK4
SATB1	PIAS1
SATB1	UBE2I
SATB1	PIAS3
SATB1	CBX4
SATB1	TOPORS
SATB1	PIAS4
HERC1	CLTC
CASP8AP2	PIAS1
RARA	UBQLN1
PCBP1	LMNA
EGF	LMNA
LMNA	LMNA
UBE2I	LMNA
PCGF2	LMNA
TOR1AIP1	LMNA
FLNA	LMNA
NFE2	YAP1
HIPK2	SIAH1
RNF115	UBC
TRPS1	UBE2I
PSMB1	PSMB2
PSMB1	PSMB3
PSMB1	PSMB5
PSMB1	PSMB7
PSMB1	PSMB8
PSMB1	POMP
PSMB2	PSMB1
PSMB2	PSMB3
PSMB2	PSMB5
PSMB3	PSMB2
PSMB3	PSMB5
PSMB3	PSMB7
PSMB3	POMP
PSMB3	PSMB10
PSMB4	PSMB3
PSMB4	PSMB5
PSMB4	PSMB7
PSMB4	PSMB8
PSMB4	POMP
PSMB4	PSMB10
PSMB5	PSMB1
PSMB5	PSMB3
PSMB5	PSMB4
PSMB5	PSMB6
PSMB5	PSMB7
PSMB5	PSMA3
PSMB5	POMP
PSMB6	PSMB3
PSMB6	PSMB7
PSMB6	PSMA8
PSMB6	POMP
PSMB6	PSMA6
PSMB7	PSMB1
PSMB7	PSMB3
PSMB7	PSMB6
PSMB7	PSMA8
PSMB7	POMP
PSMB7	PSMB9
PSMB8	PSMB3
PSMB10	PSMB3
PSMB8	PSMB1
PSMB8	PSMB6
PSMB8	PSMB7
PSMB8	PSMB9
PSMB8	POMP
POMP	PSMB1
POMP	PSMB2
POMP	PSMB3
POMP	PSMB5
POMP	PSMB6
POMP	PSMB7
POMP	PSMB8
POMP	PSMB9
POMP	PSMA4
POMP	PSMA7
PSMA1	PSMB2
PSMA1	PSMB9
PSMA1	PSMB10
PSMA1	POMP
PSMA1	PSMA7
PSMA2	PSMB2
PSMA2	PSMB10
PSMA2	PSMA4
PSMA2	PSMA7
PSMA3	PSMA7
PSMA4	PSMA7
PSMA6	PSMB5
PSMA6	PSMB8
PSMA6	PSMA7
PSMA7	PSMB9
PSMA7	PSMA6
PSMC4	PSMC3
PSMC3	PSMC3
CD2BP2	SNRPB
PSMD10	MAGEA4
PSMD10	PSMC4
SGSM3	RAB5C
CD99	PPIA
SMAD7	COPS5
COPS2	MAP3K10
NPHP1	TNK2
NPHP1	BCAR1
TNK2	NPHP1
BCAR1	NPHP1
NRBP1	COPS5
ITGB2	COPS5
ZMYM2	UBE2A
ZMYM2	UBE2B
SERPINB2	PRPF8
TXN	COPS5
CUL9	TP53
NCF1	TRAF4
NCF1	NCF2
GPS1	COPS2
GPS1	COPS3
GPS1	COPS4
USP6	MYL2
USP6	ANKRD44
BCL2L14	COPS5
SYK	TRAIP
GRIN2A	DLG1
GRIN2B	DLG1
GRIN2A	DLG4
GRIN2B	DLG4
ERN1	COPS5
S100A7	COPS5
BUB1B	CASC5
AIPL1	NUB1
NUB1	AIPL1
DYNLL1	MYO5A
DYNLL1	DLGAP1
DYNLL1	BCAS1
SMAD5	COPS5
GNB1	WDR26
GNG2	WDR26
AHR	AIP
TOP2A	COPS5
MIF	COPS5
PGR	COPS5
COPS5	NCOA1
PGR	NCOA1
TRIM5	TRIM5
TRIM6	TRIM5
TRIM34	TRIM5
SELPLG	TNIP1
COPS5	SMAD4
COPS5	RAD1
COPS5	RAD9A
COPS5	HUS1
BRMS1	ARID4A
BRMS1	SUDS3
BRMS1	SMARCE1
BRMS1	NMI
BRMS1	DNAJB6
CCNDBP1	COPS5
MAP3K5	TXN
VHL	KIF3A
FAS	FAF1
