source	target
FOS	RP11-1080G15
NFYA	AC005037
MAX	RP11-258C19
E2F6	RP13-582O9
TAF1	AC005682
TBP	AC093267
TCF12	EMG1
SMC3	SCARNA2
EGR1	RP11-685M7
MAX	AC005280
TAF1	SNHG8
FOXA1	RP11-74C1
FOSL1	MIR942
SMARCB1	RP11-113K21
FOXA1	AC099344
FOXA1	RP11-274H2
YY1	RNU4ATAC
SIX5	SNORA57
ZBTB33	AC004741
EGR1	AP002856
POU2F2	RP11-411D10
CTCF	AC108868
EGR1	MIR302D
POU2F2	LL22NC03-86G7
MAFK	RP11-327O17
CTCF	RP5-857K21
MEF2A	RP11-88G17
IRF4	RP11-124N14
TRIM28	RP11-30E17
YY1	RP4-584D14
TAF1	AC005363
CCNT2	RP13-15E13
NFKB1	RP4-633O19__A
E2F6	RP11-118N24
YY1	RP11-399E6
MAFK	RP11-113E21
SMC3	RP11-74C1
HNF4G	RP4-756H11
FOSL1	AP000569
STAT3	NCRNA00167
BCL3	KB-431C1
MAX	NCRNA00029
EP300	RNU12
YY1	SNORA65
E2F6	RP11-33I11
SMC3	RP11-84E24
GABPA	SNHG8
SP1	RNU7-33P
JUND	RP11-227F8
JUND	AC103681
NFYB	RP11-26J3
RAD21	MIR661
CEBPB	RP11-1105O14
ZNF263	MIR125A
E2F6	RP11-429J17
TCF4	RP1-283E3
TAF7	CTD-2269F5
ZBTB7A	RP13-895J2
FOXA1	ZNF761
GTF2F1	MIR18A
EP300	RP11-539E19
SP1	KB-431C1
ELF1	RP11-368D24__A
RFX5	SNORA78
TAL1	AC007879
USF2	RP1-166H1
IRF1	RP11-177H2
SMC3	RP11-544M22
SPI1	AC087385
TCF4	RP11-359E19
SIN3A	BX322557
RAD21	RP1-92C8
TAF1	RP11-219B4
TCF4	RP11-278L15
IRF1	RP11-337C18
POU2F2	RP11-517P14
JUN	RP11-113K21
MAX	RP11-110G21
ELF1	AP000279
RAD21	RP11-14D22
CTCFL	AC133552
CCNT2	AC093267
ZEB1	RNU4-8P
E2F6	RP11-472M19
SP1	RP11-498J9
BHLHE40	RNU4-2
PAX5	RP11-169L17
E2F6	MIR301B
CTCF	AP000344
CHD2	AC005363
EP300	AL109938
NFKB1	AC092159
E2F6	AP003071
TCF4	AL353660
E2F6	RP11-310H4
JUND	RP11-17E2
SIN3A	RP11-219B4
MYC	RP11-197P3
MYC	AC079776
ZNF263	MIR146B
USF1	RP11-727F15
CCNT2	RP11-452K12
SP1	RP11-745C15
FOXA2	AC007780
GABPA	RP13-582O9
TAF1	SNORA76
RFX5	AL121936
NFKB1	MIR1915
E2F1	RP11-159F24
TAL1	RP11-369E15
TCF4	RP11-220I1
E2F1	RP11-19O2
EBF1	RP5-930J4
ZNF143	RP11-101P17
IRF1	RP5-884C9
FOSL1	RP5-1125N11
ELK4	RP4-781K5
FOS	AC006994
FOSL2	AL590226
GABPA	RP13-137A17
SMARCB1	AC074391
GATA3	RP11-543F8
GTF2F1	RP11-705O3
MYC	C14ORF33
USF1	RP11-661A12
MYC	AC104695
JUND	CTD-2314I6
MYC	RP11-455J20
ZNF263	SNHG7
MXI1	RP11-314N13
GATA2	AC091705
BCLAF1	SNORD74
EGR1	C17ORF86
FOS	AC016831
SPI1	RP3-510O8
GABPA	MIR1539
E2F1	CTC-358I24
E2F1	GS1-124K5
ZNF263	RP11-129J12
BATF	RP11-6D1
PAX5	RP11-197P3
STAT3	RP11-278L15
CTCF	AL035461
ZEB1	RP11-646J21
CEBPB	AL158139
IRF4	RP11-479G22
MXI1	AP000936
STAT3	AL035562
NFKB1	SNR39B
ZNF263	AP006284
POU2F2	RP11-148G20
RXRA	AL662800
PBX3	RP11-736K20
GATA1	GS1-393G12
CEBPB	MIR142
MYC	RP11-142M10
RAD21	AC011236
JUND	RP11-557H15
POU2F2	RP4-794H19
JUND	RP1-101K10
JUND	CTD-2560E9
YY1	RP11-227H4
JUN	RP1-101K10
TCF4	AC019131
TRIM28	SNORD1C
FOXA1	RP1-91G5
GATA2	RP3-380E11
FOSL1	RP11-533O20
E2F6	CTA-292E10
BCLAF1	SNORD12C
E2F6	AC069257
FOXA2	U4ATAC
HMGN3	RP11-347C18
REST	RP11-760M1
SPI1	RP11-622P13
CEBPB	RP3-406P24
BCL3	RP3-416J7
SMARCC1	RP11-464E15
SIN3A	RP11-126L15
NRF1	RP11-539I5
YY1	RP11-239E10
FOXA1	RP11-295P9
STAT3	RP11-181D18
YY1	RP11-439L18
KAT2A	NCRNA00188
BATF	CTD-2050E21
YY1	RP11-6L6
SRF	RP11-455B2
MAFK	RP3-510L9
NFYA	AC102948
NANOG	CTD-2001E22
USF1	RP11-146I2
POU2F2	RNU5B-4P
MXI1	MCM3AP-AS1
MAFK	RP11-513G19
GATA2	RNU1-5
SP1	FAM99B
SETDB1	AL160313
MAX	AC006483
NR3C1	RP11-123O10
TBP	EMG1
MAX	AC079922
IRF3	RP1-278C19
SMC3	RP5-834N19
TCF12	RP4-533D7
E2F4	RP3-487J7
ZBTB7A	AC079742
SMC3	RP11-779P15
SIX5	RP11-550E22
POLR3A	TERC
EP300	MIR199A2
BCL11A	SNORA78
RAD21	MIR1204
NRF1	RP11-315O6
MEF2A	AC139530
BATF	AF064861
TAF1	RP3-510D11
USF1	RP11-12M5
NFKB1	AC005682
STAT3	AC022098
FOS	RP11-278L15
EP300	RP11-26J3
CEBPB	HCP5
CTCFL	RP11-352J4
MAX	RP11-54A4
IRF1	AC046143
HDAC2	AC025171
MEF2C	RP11-54H7
MAFF	RP11-148K1
ELF1	AC079316
YY1	RP5-1186N24
USF1	RP11-9N20
HDAC2	MIR557
SMARCC2	AL354696
SMARCB1	AC005355
ZNF263	RP11-65J3
RAD21	RP11-455B2
HNF4A	CTD-2187J20
PAX5	AC069257
E2F6	HCG11
NR3C1	AC079305
MAFK	AC108676
USF2	XXBAC-BPG246D15
HMGN3	CTD-2013N24
FOXA1	RP5-1091E12
EGR1	GS1-393G12
PAX5	SNORA35
ELF1	AC069277
ZEB1	7SK
EGR1	AL031780
HSF1	RP11-517P14
EGR1	RP5-1059M17
TBP	RP11-478K15
MAX	RP11-18H7
E2F4	RNU12
EP300	RP11-37L2
PAX5	RP11-572M11
GATA3	RP3-523C21
USF1	AC006026
SRF	AC087385
ETS1	RP1-184J9
TAL1	RP11-194G10
MAFF	RP11-408N14
NFYA	AC091729
RXRA	RP11-135A24
GABPA	RNU11
PBX3	AP000279
SRF	AC073548
REST	RP11-92G12
FOXA1	AC010198
RXRA	RP5-1187M17
CTCF	RP3-340B19
ZEB1	AC006483
HDAC2	RP1-224A6
E2F6	RP1-180E22
SMC3	AC087237
FOXA1	AC110769
RAD21	RP5-845O24
FOS	RP11-555G19
ZNF263	RP11-790G19
PAX5	RP11-378J18
HMGN3	RP11-124N2
E2F4	RP11-705C15
CTCF	RP11-275A6
MAFK	RP11-159F24
FOS	RP11-411K7
BCL11A	AC104066
RFX5	RP11-337C18
TAF1	AC105339
ZEB1	RP11-473O4
SP1	RP11-74C1
GATA1	AP000783
MAX	RP3-429O6
NR3C1	RP11-460N16
POU2F2	AC104066
GATA3	AC132068
ZBTB7A	AC022201
GTF2F1	RP11-314N13
E2F1	RP11-656E20
SP2	RP4-761I2
FOXA1	RP11-95P13
STAT3	RP11-192K2
TCF12	TICAM2
TCF12	RP11-363D14
TAF1	RP4-669P10
SPI1	AP006216
GATA2	AC098820
SRF	RP11-316M21
E2F6	MIR1292
NFKB1	AC093063
CEBPB	RP11-293P20
GABPA	AL354696
EP300	RP11-1L9
HMGN3	AL034548
SIX5	RP11-550I24
MXI1	RNU4-1
CTCF	NCRNA00256A
ZNF263	SNORA43
CTCF	RP11-939C17
SP1	7SK
MAX	ZNF761
GABPA	CTB-129O4
SMC3	AC018495
CCNT2	RP11-135A24
EBF1	RP11-447M12
GTF2F1	AC195454
STAT3	NCRNA00256A
GATA3	RP11-350D17
MYC	CTC-286N12
NFKB1	7SK
GATA2	RP11-513G11
NFYA	RP11-206L10
YY1	RP1-180E22
FOSL2	RP11-158I23
EP300	AP000479
MAFK	AL360001
E2F6	AC009948
JUND	RP11-122M14
CTBP2	RP11-75C9
USF2	AL133493
GABPA	AC090984
JUND	RP11-183M13
EGR1	SNORA10
NFKB1	RP11-366M4
E2F1	RP1-62D2
YY1	TICAM2
ZBTB7A	RP3-323P24
POU2F2	RP11-472N13
ZEB1	AC096649
NR3C1	RP11-200A1
TAF1	RP11-560J1
E2F1	RP11-308D16
CEBPB	AC025164
CHD2	AP001432
MYC	RP11-472M19
ELF1	SNORA48
RXRA	RP11-85I21
SP1	CTB-118N6
HNF4A	RP4-788L20
JUND	SNORD114-22
MAFF	AC073133
FOXA1	RP11-2B6
NR3C1	AC016831
MYC	SNORA39
MXI1	SNORA48
E2F6	RP4-756H11
SP1	AP001347
MEF2A	RP11-255B23
PAX5	AC073218
MXI1	RP11-74C1
HNF4A	AC005329
CEBPB	RP5-1069P2
HDAC2	RP4-761I2
CCNT2	TICAM2
MEF2C	RP5-1030M6
YY1	SNORD25
SRF	RP11-113K21
GATA1	RP11-685M7
TCF4	RP1-30G7
RAD21	7SK
TBP	RP11-271C24
SETDB1	RP5-1073O3
E2F1	RP11-17A1
GATA3	MIAT
GABPA	MIR484
CTCF	RP11-316M21
TCF12	AC091633
FOSL2	XXBAC-B135H6
BCL3	RP4-758J18
ZEB1	AP000279
POLR3A	RP11-335G20
TBP	RP11-136K14
SMC3	RP11-142L1
USF2	AC062029
MAX	AC005702
POU2F2	RP11-225H22
HDAC2	AC022098
NANOG	AC008060
TCF12	RP11-21N7
ELF1	CTD-2007H13
SPI1	RNU4-8P
JUND	RP11-219G10
NRF1	RP11-455B2
MYC	RP11-112L6
CCNT2	RP3-406P24
ELF1	RP11-18I14
TAF7	C19ORF30
YY1	RP11-646J21
MYC	AC092669
PAX5	RP11-255B23
ELF1	MIR497
ZEB1	RP11-685M7
ESRRA	AC009060
ZNF263	RP4-813D12
E2F1	NOL12
BCL11A	RP11-88G17
MAFK	RP11-662I13
TAF1	RP11-318C2
YY1	BDNF-AS1
USF1	AC073283
ZEB1	RP5-968J1
MAFK	RP11-61I13
USF1	AC141586
E2F6	AC020926
E2F1	RP4-569M23
MAFF	RP11-613M10
USF2	RP11-29H23
MXI1	RP11-181G12
MEF2A	AC020743
JUN	RP11-1018N14
MYC	GS1-124K5
ELK4	SCARNA2
TAF1	AC074391
TFAP2A	RP4-530I15
ZEB1	PVT1
ZEB1	SNORA78
SRF	RP1-278C19
SPI1	AC008759
FOXA1	RP11-390F4
SIN3A	SNORD42B
NFYB	AL024498
TCF4	CTC-426B10
STAT1	CTD-2139B15
CCNT2	CTD-2007H13
ZEB1	RP11-128M1
E2F6	AL139082
GABPA	RP11-442N24__B
TBP	AC005702
EP300	CTD-2131I18
SIX5	AC005329
SP1	RP11-611D20
FOS	RP11-864I4
USF1	RP1-184J9
CEBPB	AC108868
USF1	RP11-807H7
NRF1	RP4-635E18
RXRA	CCDC146
FOXA1	RP5-1112D6
TBP	RP11-258C19
EGR1	BX322557
STAT3	AC122136
NFKB1	AC021188
GATA3	RP1-39G22
SPI1	RP11-1112C15
JUND	RP11-331K21
TCF4	AP000569
PAX5	XXBAC-BPG249D20
FOS	XXBAC-BPG154L12
GATA3	RP11-328K22
CEBPB	LRRC9
GATA3	RP11-305L7
JUND	RP1-80B9
PAX5	AC012377
SMC3	MIR130B
SIN3A	RP11-29H23
JUND	AL139353
SP1	RP1-266L20
CTCF	AC090952
STAT3	RP11-74C13
TAF1	NCRNA00183
TBP	RP11-134P9
MXI1	RP11-679C8
NR3C1	RP11-397D12
BRCA1	RP11-206L10
TAF1	RP11-429G19
MXI1	NCRNA00219
NRF1	RP13-507I23
TCF4	RP11-182N22
NFKB1	RP11-27I1
ETS1	AC147651
CCNT2	AC012358
EGR1	YTHDF3
TFAP2C	AC068831
MAX	AC099508
TAF7	RP11-38L15
TAF1	RP11-29H23
TCF12	RP4-613B23
MAFF	AP000569
ZNF143	RP13-152O15
E2F4	RP11-483A20
STAT3	AP002478
SMC3	MIR708
TAF7	AC012435
MAX	RP1-286D6
GABPA	AC067945
GATA2	RP11-90K6
CCNT2	SNHG8
NFYA	SNORD42B
USF2	RP11-417F21
JUN	RP3-477M7
CTCF	RP11-335L9
ZNF263	RP11-343P9
RAD21	AC013275
HDAC2	MIR1539
CEBPB	RP11-560J1
MXI1	AC019181
FOXA2	RP11-132N15
JUN	SCARNA16
BHLHE40	AC022816
PBX3	RP11-611D20
TBP	RP1-234P15
CTBP2	AC092669
USF1	RP5-1180C18
CTCF	AP000721
GATA3	AC073626
SMC3	RP11-137L10
CTCF	AC079089
RAD21	SNORA77
RAD21	AC008753
HDAC2	RP11-108P2
PAX5	RP11-875H7
POLR3A	AC107993
ATF3	AL031123
E2F1	U2
HNF4G	AC005037
POU2F2	CTA-126B4
RAD21	AC008060
USF2	SNORA26
RAD21	ZNF518A
MAX	MIR9-2
EP300	AC020928
JUND	AC093662
FOS	RP11-139E24
THAP1	AC006427
PBX3	SNORA48
SRF	TTC28-AS1
MYC	AC021422
MXI1	AC004854
FOSL2	HCG25
FOS	RP11-40F8
TBP	AC053503
SP2	RP11-586D19
ZEB1	TICAM2
IRF4	RP11-135A24
NFKB1	RP11-539G18
FOXA1	NCRNA00263
MAX	MIR193A
SPI1	RP11-727A23
GTF2B	RP11-258C19
CCNT2	RP4-784A16
NANOG	RP11-342D11
CCNT2	AP000279
FOXA2	AC068538
POLR3A	U1
E2F1	RNU6-1
TAF7	SNORD81
RFX5	SNORD12C
E2F4	RP1-125I3
SRF	RP11-131L23
CTCF	RP1-92O14
E2F6	AC121334
SMC3	RP13-188A5
CCNT2	C17ORF91
SIX5	RP11-727A23
ATF3	RP11-436A20
FOSL2	RP11-229P13
CHD2	RP11-326F20
FOXA1	MIR1539
GATA1	AC104759
NFKB1	RP11-155G15
NFKB1	SNORA48
PAX5	MIR484
STAT3	RP11-223P11
USF1	AC067945
FOSL2	AP003068
CTCF	AC010198
EGR1	CR786580
JUND	OXR1
E2F1	AC114689
GABPA	AC009948
TCF4	AC064834
JUND	SNORD57
EBF1	ZEB2-AS1
IRF4	AC079305
ZBTB7A	RP11-315O6
MYC	AC002115
TAF1	ATG9B
CCNT2	RP4-756H11
ELF1	AC106739
EP300	SNORA62
ZNF143	D87024
RAD21	MIR129-1
GATA2	RP11-631F7
MAFF	AC023137
YY1	RP5-1172N10
TBP	RP11-159H10
RAD21	RP11-539G18
MAX	AC093388
TAF1	AP000318
BCL11A	RP11-93L9
USF1	CTA-941F9
ZNF143	AC012307
SP1	RP4-710M16
YY1	RP5-842K24
EGR1	RP11-455B2
FOXA1	AC093415
HSF1	RP11-314N13
SMC3	RP5-1066H13
USF2	RP11-244K5
POU2F2	RNY5
JUND	RP11-30C8
SIN3A	CASC2
TBP	RP3-406P24
MAX	AC099850
NR2C2	RP11-572M11
MYC	RP1-283E3
MAX	RP11-159H22
YY1	SNORA39
ZNF263	RP11-379F12
YY1	RP11-399K21
POU2F2	TMSB15B
TBP	AC007131
TAL1	RP11-203J24
TFAP2C	RP11-287F9
MYC	RP11-202D20
JUND	RP11-91K9
ZNF143	RNU1-2
ZNF263	RP11-225L12
SMC3	RP11-359D14
MYC	RP11-212D19
SPI1	RP11-1M18
CEBPB	RP11-98G7
MXI1	RP3-406P24
FOSL2	XXBAC-BPG154L12
JUN	XXBAC-BPG181M17
EP300	AC122136
ESR1	RP11-477J21
JUND	RP3-495K2
RAD21	AL354696
ELF1	RP11-363J17
SP1	AC008060
HDAC2	SNORA43
EP300	U2
ZNF263	CTD-2530H12
YY1	RNU5B-1
MXI1	AC073957
SPI1	CTD-2235C13
MYC	AC093326
GABPA	RP11-488L18
MYC	RP11-448G15
MYC	RP4-813D12
CEBPB	RP3-400B16
MAX	RP4-754E20__A
MEF2A	SNORA43
MYC	AC000068
GATA2	RNU4-2
CTCF	RP11-497D6
POU2F2	AC083843
HDAC2	SNOU13
FOXA1	AC016697
ELF1	RP11-80H5
ELK4	SNORD45A
CTCFL	RNU12
YY1	AC090984
TCF4	RP11-21N7
FOS	CTB-129O4
MAX	RP11-329B9
CTCF	AC090587
CCNT2	RP11-326J18
ZBTB7A	CTB-129O4
BATF	7SK
ELF1	RP11-91I20
MAX	AC002454
E2F4	MIR17HG
CTCF	AC127526
IRF4	CTB-79E8
E2F1	RP11-428O18
ZEB1	AC011747
ETS1	RP11-500G22
TRIM28	RP11-261P24
RAD21	AMZ2P1
ZBTB7A	SNORA43
MAX	RP11-700H6
POLR3A	RNU4-1
SP1	RP11-431D12
SMARCC2	BDNF-AS1
EBF1	AC145098
ZNF143	RP11-159F24
GATA3	AC079790
MEF2C	SNR39B
ESR1	RP11-570D4
NRF1	AC012467
TCF12	RP11-661A12
SIN3A	RP11-177H2
NFKB1	XXBAC-BPG181M17
JUN	AL031963
SP1	AC079742
EP300	RP11-1167A19
CTCF	RP11-122C5
FOXA1	RP1-111D6
ELF1	RNU7-27P
GABPA	RP4-646N3
SREBF1	AP001625
EGR1	CTB-35F21
E2F1	MCM3AP-AS1
GABPA	AC002481
ELK4	AC022098
CTCF	RP11-265B8
JUN	AL672032
SETDB1	AC108125
CCNT2	RP11-660L16
NR2C2	RP11-21N7
GATA3	AC145110
BCLAF1	SNORA48
HNF4G	SNORD101
PBX3	RP11-503L23
E2F1	RP11-1149O23
MAX	KB-1562D12
BCLAF1	RP11-325F22
HMGN3	RP11-475N22
PAX5	CTD-2007H13
ETS1	RP11-323F5
FOXA2	RP11-706C16
USF1	RP1-234P15
E2F6	RP11-286N22
RAD21	RP11-522N14
USF1	AC092159
REST	AC012506
ATF3	RP11-572M11
USF1	AC005740
TAF7	RP11-75C9
RAD21	AC108868
TAF1	RP11-24C3
TCF4	AC000035
TCF12	RP11-175K6
TRIM28	RP1-278C19
CCNT2	SNOU13
SRF	AC022087
NRF1	RP11-168J18
MAX	MIR33A
CEBPB	CTD-2589M5
POU2F2	RP11-452K12
MAX	AC105339
TAF1	RP5-1055C14
THAP1	AC025442
ELF1	AP000442
TBP	CTD-3023L14
NFKB1	RP11-184A2
SP1	RNU7-76P
TAF1	RP11-525A16
SIN3A	AC027601
RAD21	RNY1
GTF2B	RP11-2C23
USF1	RP11-10L12
TBP	RP11-510N19
RFX5	RP11-661A12
ZNF143	YTHDF3
MAX	RP1-184J9
TCF4	RP11-315O6
NRF1	AC013267
E2F1	MIR1471
SMC3	MIR638
MXI1	AC145098
WRNIP1	CTC-231O11
NFKB1	RP11-404E16
TFAP2A	CTB-17P3
CHD2	RP11-213H15
EGR1	RP11-276A18
CTCF	RP11-252I13
GATA2	AC005220
CEBPB	AC007422
NFKB1	AC010323
IRF4	RP11-326C3
MYC	MIR629
RAD21	AC004012
SPI1	RP11-131L23
POU2F2	RP4-723E3
SETDB1	CTD-2062O1
GATA1	AC092535
GABPA	RP11-316M21
TBP	AL031229
CTCFL	MIR1469
E2F1	CTB-129O4
HDAC2	U8
ZNF263	AC010894
SIN3A	RP11-439L18
GATA1	RP1-257A7
HDAC2	AC016999
HDAC2	RP11-549L6
EBF1	GHRLOS
ZNF263	RP3-340I3
YY1	RP11-518D3
NR2C2	NCRNA00094
E2F1	RP11-239H6
TBP	RP11-88G17
SETDB1	TUG1
ZNF143	RP11-394O4
EP300	RP11-1105O14
PAX5	RP11-70C1
EP300	AC006994
BRCA1	RP11-462G2
MYC	NCRNA00247
SP2	AC106739
GABPA	NCRNA00169
EGR1	RP4-665J23
POU2F2	AP006284
SP1	AP001065
FOSL2	RP11-440G5
BCLAF1	AC005083
TFAP2A	RP11-661A12
CTCF	GS1-484O17
BRCA1	RP11-692D12
ESR1	AC106705
SIN3A	RP11-220I1
HNF4A	AP001059
CEBPB	RP11-552D4
GATA2	RP11-523L1
TBP	CTD-2062O1
FOS	RP11-428O18
E2F6	TUG1
EBF1	AC016735
MAFK	RP11-66N11
EP300	RP1-290C9
RAD21	C21ORF125
TBP	SUZ12P
CTCFL	RP4-758J18
RFX5	RP4-694B14
FOSL2	CTD-2503O16
STAT3	AC113618
TBP	RP11-54A22
TBP	RP1-50O24
YY1	RP11-110G21
ZNF263	RP11-503C24
MAX	U73166
EBF1	CTA-292E10
TFAP2A	RP11-305L7
JUND	AL023096
E2F6	CTD-2062O1
TAF7	C1ORF97
JUND	RP4-543J19
RAD21	RP4-788L20
BATF	RP11-104L21
RAD21	RP11-17G12
HNF4A	U2
HDAC2	AC010729
TCF12	RP11-325L7
NANOG	AC000068
NFYB	RP11-432J9
MYC	RP11-465B22
TAF7	RP11-325F22
STAT3	AC067945
SMC3	CTD-2003C8
CTCF	RP3-399C22
GATA1	RP11-351I24
ZNF263	AC062029
SMC3	AC013267
YY1	CTD-3023L14
PAX5	RP11-252C15
CHD2	RP11-348A11
SMARCB1	SNR39B
BCL3	RP11-754B17
CTCF	GS1-324M7
ELF1	RP11-135A24
ZNF143	RP11-867G23
HDAC2	Y_RNA
RXRA	RP11-692D12
JUND	AC007395
CTCF	U7
IRF1	RP11-101P17
CTCF	RP4-655C5
SRF	AC025442
MAX	RP4-639F20
SRF	AC005355
USF1	C21ORF125
EP300	AC073046
TAF1	RP1-234P15
NRF1	AC017099
CHD2	RP11-195C7
MAFK	AC007566
PAX5	AC147651
ZNF263	AC090984
CCNT2	RP11-549L6
NFYA	RP4-533D7
JUND	RP11-182N22
IRF1	AL021917
ZNF263	RP11-432J9
TBP	AP001055
USF1	AC092835
JUND	RP11-477J21
MYC	AC008280
ETS1	AC011747
JUN	CTD-2227I18
CTCF	RP11-797H7
CHD2	AC007285
RAD21	NCRNA00158
TAF7	ACA59
SMC3	RP11-500G22
JUN	RP11-330A16
TAF1	RP11-383J24
STAT3	RP11-799O21
GATA3	RP11-69I8
EGR1	AC145124
MAX	RP5-1039K5
SRF	RP1-90J20
TAL1	Y_RNA
HMGN3	CTB-161K23
POU2F2	AC139100
TRIM28	RP11-421L21
YY1	BX322563
NR3C1	RP11-700H6
HDAC2	AC110769
TBP	CTD-2003C8
FOSL2	AC139100
SMC3	RP11-442N24__B
FOS	RP13-895J2
ELF1	RP4-781K5
MAX	RP11-65J3
FOSL2	SNORA73
RAD21	AC010980
MYC	RP11-545I5
ZNF263	AC007245
ZNF263	RP11-469L23
TAF1	RP11-522N14
CHD2	AC010323
MYC	RP1-65J11
TCF4	CTA-342B11
EGR1	RP11-629N8
EP300	RP11-112L6
NR3C1	RP1-30G7
TBP	AC012087
TAF7	SNORD49B
NR2C2	AC132872
SPI1	RP11-92K15
JUND	AC005035
MAX	NCRNA00051
ELF1	AC132186
STAT3	RP1-118J21
ZNF263	RP11-755F10
MAX	RP4-779E11
HNF4G	RP11-443B7
GATA2	AC132872
ZEB1	RP11-539G18
FOS	AC007391
YY1	RP11-213H15
CHD2	RP11-316P17
GABPA	RP11-3B12
MAX	RP11-215G15
RAD21	RP11-10L12
MYC	RP11-291L22
PBX3	AC105402
CTCF	RP11-141O11
MXI1	AL132780
TCF12	AP002856
GATA2	AC061992
SPI1	RP11-17G12
MAFK	RP11-386O9
MYC	AC005682
GATA1	AC079305
ZEB1	RP11-363J17
SIN3A	AC025171
REST	AC067961
NFKB1	RP11-535A19
TAF7	CTD-2337A12
PAX5	XXYAC-YMR12DG2
MYC	SNHG8
MAX	SNORA13
POU2F2	RP11-295B17
MAX	HCG27
JUND	ASMTL-AS1
GABPA	AC104801
PAX5	RP11-65N13
EP300	RP13-653N12
SIX5	RP11-949J7
EP300	RP11-455B2
JUND	AC022201
ZEB1	RP11-214F16
NRF1	BDNF-AS1
BCL11A	SNORD22
TBP	RP11-302J23
FOSL2	RP4-694B14
JUN	AC106869
TCF4	AC004383
SIX5	RP11-473O4
GATA3	HCP5
NFYB	RP11-77P6
TAF1	CTA-286B10
CEBPB	RP11-15J6
EGR1	AC025166
JUND	RP4-669P10
TBP	RP1-166H1
MAX	AC073046
USF1	RP11-814P23
REST	RP11-10L12
ZBTB7A	AC022087
REST	AC084809
SMC3	RP11-114B7
GATA2	AC009234
ZNF263	RP11-864I4
ZNF263	RP11-350N15
GTF2F1	RP11-475N22
HDAC2	RP11-405L18
TRIM28	RP3-486B10
MYC	RP5-984P4
CEBPB	RN7SK
CHD2	XXBAC-BPG181M17
E2F4	RP4-811H24
GABPA	RP11-169L17
NFYA	RP11-338K17
MYC	AC087237
NFYB	RP11-394O4
CTCFL	LL22NC03-86G7
ZEB1	CTC-461F20
FOSL2	AC012358
SIN3A	MIR193B
CTCF	RP11-246K15
ELF1	AC010323
STAT3	RP4-758J18
ZNF143	AC016697
RAD21	RP11-421P11
CHD2	RP5-1198E17
MYC	MIR1282
SPI1	RP11-792D21
CTCF	AP000640
HMGN3	RP11-5N23
NFKB1	RP11-290F5
RAD21	AC011747
TRIM28	RP11-74C1
YY1	SNOSNR60_Z15
CEBPB	RP11-77C3
GTF2B	AC058791
JUND	MIR367
ZNF263	RP4-728D4
FOXA1	GS1-594A7
GATA2	RP11-442J17
MAFK	RP11-545I5
GATA2	RP11-615J4
FOXA1	RP11-10L7
GTF2F1	AC002115
PAX5	RP11-98D18
YY1	AC145124
FOS	CTD-2292P10
GTF2F1	AC091062
ZBTB7A	AC004383
POLR3A	RP11-444I9
ELF1	RP11-174O3
TAF1	RP11-707G14
E2F6	RP11-462L8
ELF1	AC007285
MAFF	AP000442
TBP	AC067945
SMC3	AC091062
REST	AC010547
POU2F2	AC005083
FOSL2	SNORD47
CTCF	AC144521
MAX	RP1-283E3
TCF12	AP003068
JUN	RP5-1042K10
CTCF	AC099545
CEBPB	RP11-258C19
EP300	RP11-431K24
SPI1	AL022069
TBP	RP11-462G2
CHD2	HOTAIRM1
MAX	XXBAC-BPG181M17
SP1	AC132872
ZNF263	RP5-1091N2
EP300	AL391839
TAF1	SCAMP1
JUND	RP13-15E13
JUND	RP11-431M7
SMARCB1	RP11-24C3
E2F6	RP11-377D9
CTCF	AC092295
POU2F2	SNORA78
RFX5	RP11-126K1
E2F6	RP11-384P7
SMC3	RP11-109P14
MYC	RP11-129B22
RAD21	AC016995
SPI1	RP1-7G5
JUN	RP11-393J16
EP300	RP11-399O19
TCF4	AC007391
SP1	RP13-942N8
EBF1	RP11-794P6
SMC3	AC069257
BCLAF1	SNORA70
NFE2	TUG1
FOXA1	RP11-539G18
ELF1	AC022816
CEBPB	AP000783
USF1	AC010970
RXRA	MIR484
JUND	CTD-2655K5
RXRA	RP11-611D20
ZNF143	AC006116
TBP	MIR1468
NFKB1	XXBAC-BPG296P20
SETDB1	AC015994
ZBTB7A	RP11-5N23
NFKB1	RP3-406P24
TBP	RP5-921G16
HNF4A	RP11-113O24
MYC	RP11-473O4
RFX5	SNOU13
FOXA1	RP11-109P14
TRIM28	RP11-734K21
EGR1	RP5-1091N2
ZNF143	CTD-2227I18
EP300	RP11-567J20
EP300	AC019016
POU2F2	AC068282
YY1	NCRNA00183
CTCF	RP11-239H6
USF2	CECR4
GABPA	SCARNA16
E2F1	MIR212
BDP1	RNY4
USF1	CTA-211A9
TCF12	CTC-436P18
SMC3	AC004854
NFYB	AP006284
YY1	AC092431
RFX5	U1
FOS	RP11-536K17
CHD2	RP11-91I20
FOS	AC017099
YY1	RP11-45B20
STAT2	MIR19B1
PAX5	CTC-467M3
HDAC2	TICAM2
JUND	AP001048
MAX	AC007246
SP2	RP11-98D18
SMC3	RP11-789G22
RAD21	RP11-159H10
GATA3	SNORD48
REST	RP11-5N23
POU2F2	AL078611
STAT3	SCARNA20
MAX	AC093642
EBF1	AC104135
SMARCB1	RP11-315O6
FOSL2	RP11-61I13
MYC	AC074117
RXRA	SNORA25
TCF12	SNOU13
TBP	NCRNA00188
USF2	XXBAC-BPG296P20
RAD21	RP5-1139B12
