Official Symbol Interactor A	Official Symbol Interactor B
CDK1	CCND3
CDK2	CCND3
CDK4	CCND3
CDKN1A	CCND3
CDK2	CCNE1
CDK2	CCNH
DDB2	CCT6A
IGBP1	CCT6A
ILK	CCT6A
JAK3	CCT6A
PPP2CA	CCT6A
PPP2CB	CCT6A
STRN	CCT6A
TUBG1	CCT6A
STRN3	CCT6A
NEDD1	CCT6A
CCND1	CDK1
CCNA2	CDK1
CCNB1	CDK1
CDKN1A	CDK1
CCNB2	CDK1
CSNK2A2	CDK11B
BUB1	CDC20
CCNA2	CDC20
MAD2L1	CDC20
CDC23	CDC20
CDC16	CDC20
ANAPC15	CDC20
MAD2L1	CDC27
CDC23	CDC27
CDC16	CDC27
ANAPC15	CDC27
CFAP97	CDC27
IQGAP1	CDC42
CTNNB1	CDH10
CCNA2	CDK2
CDKN1A	CDK2
SORT1	CDK2
CDT1	CDK2
GTF2H5	CDK7
MED12	CDK8
CDK2	CDKN1A
PCNA	CDKN1A
CCND1	CDKN1B
CCNA2	CDKN1B
CDK2	CDKN1B
CCNA2	CDKN1C
CDK2	CDKN1C
CCND1	CDKN2A
CDK4	CDKN2A
HUWE1	CDKN2A
CDK4	CDKN2B
MIS12	CENPC
KPNB1	RCC1
UBE2I	RCC1
HDAC1	CHD3
HDAC1	CHD4
IKBKG	CHUK
CUL4B	ERCC8
CCNA2	CKS1B
CCNB1	CKS1B
CDK1	CKS1B
CDK2	CKS1B
CCNB1	CKS2
CDK1	CKS2
CDK2	CKS2
CLTC	AP2M1
HSP90B1	CLU
GAR1	CLNS1A
CLTC	CLTA
CLTC	CLTB
CDK2	CLTC
CLTB	CLTC
EP300	CLTC
PICALM	CLTC
JUN	ATF2
CSNK1E	CRY1
CSNK1E	CRY2
AXIN1	CSNK1A1
SEC16A	CSNK1A1
FAM83H	CSNK1A1
FAM83H	CSNK1D
PRKAR2B	CSNK1D
AXIN1	CSNK1E
FAM83H	CSNK1E
CSNK2A2	CSNK2A1
RNPS1	CSNK2A1
BRD2	CSNK2A2
CSNK2A2	CSNK2B
SYMPK	CSTF2
CPSF3	CSTF2
FIP1L1	CSTF3
APC	CTBP1
CTBP1	CTBP2
APC	CTNNA1
CTNNB1	CTNNA1
VCL	CTNNA1
APC	CTNNB1
GSK3A	CTNNB1
AXIN1	CTNNB1
CLTC	DAB2
FLNA	DBN1
CAPZA2	DCTN1
DYNC1H1	DCTN1
MAPRE1	DCTN1
CUL4B	DDB1
CUL4B	DDB2
COPS7A	DDB2
NPM1	DDX3X
DCP1A	DDX6
HNRNPA1	DHX9
HNRNPU	DHX9
NOP56	DHX9
MAPK3	DHPS
GAR1	DKC1
WRAP53	DKC1
NAF1	DKC1
SNCA	DYNC1H1
DYNC1H1	DYNC1I2
DYNLL1	DYNC1I2
DYNC1H1	DYNC1LI2
DYNLL1	DYNC1LI2
PCNA	DNMT1
USP7	DNMT1
HDAC1	E2F6
KDM5C	E2F6
RNF2	PHC1
CBX4	PHC1
CBX8	PHC1
RNF2	PHC2
CBX4	PHC2
CBX8	PHC2
IBTK	EIF4A1
HNRNPD	EIF4G1
HNRNPA1	ELAVL1
ACTR2	CTTN
CLTC	EPS15
PICALM	EPS15
IQGAP1	EPS15
GTF2H5	ERCC3
NOP56	FBL
EED	EZH2
ACSL4	ACSL3
C17orf49	BPTF
PPP2CA	FECH
PPP2CB	FECH
PPP2R1A	FECH
PCNA	FEN1
DBN1	FLNA
MYH9	FLNA
FLNA	FLNB
RAB2A	FLOT2
MMGT1	FLOT2
UBE2I	FMR1
JUN	FOSL2
CENPO	CENPI
CENPU	CENPI
XRCC5	XRCC6
MAGEA10	KAT2A
CCDC101	KAT2A
TSNAX	GOLGA3
MAP3K2	SFN
DDB2	GPS1
CUL4B	GPS1
COPS7A	GPS1
CRKL	RAPGEF1
CLU	PDIA3
FRAT1	GSK3A
AXIN1	GSK3B
FRAT1	GSK3B
DBN1	GSN
POLR2G	GTF2F2
BAG6	GTF2F2
GTF2H5	GTF2H1
GTF2H5	GTF2H2
GTF2H5	GTF2H3
GTF2H5	GTF2H4
TBP	BRF1
NPM1	HIST1H1C
MYC	HADHB
CXXC1	HCFC1
MYC	HDAC1
CDK2AP1	HDAC1
SAP30	HDAC1
HMG20A	HDAC1
SIN3B	HDAC1
ZMYND8	HDAC1
PHF12	HDAC1
GATAD1	HDAC1
ELMSAN1	HDAC1
HDAC1	HDAC2
CDK2AP1	HDAC2
SAP30	HDAC2
HMG20A	HDAC2
PHF12	HDAC2
GATAD1	HDAC2
ELMSAN1	HDAC2
CLTC	HIP1
NUDT21	ZBTB48
CDK2	HMGB2
BACH1	HMMR
HNRNPU	HNRNPA1
MATR3	HNRNPA1
HNRNPA1	HNRNPA2B1
HNRNPD	HNRNPA2B1
HNRNPH2	HNRNPA2B1
HNRNPA1	HNRNPAB
HNRNPD	HNRNPAB
HNRNPA1	HNRNPC
HNRNPD	HNRNPC
HNRNPA1	HNRNPD
HNRNPU	HNRNPD
HNRNPA1	HNRNPH1
HNRNPA1	HNRNPH3
SEC16A	HNRNPH3
HNRNPA1	HNRNPK
HNRNPD	HNRNPK
MATR3	HNRNPK
HNRNPA1	HNRNPL
HNRNPA1	HNRNPU
HNRNPD	HNRNPU
NPM1	HNRNPU
HSF2	HSF1
HDAC6	DNAJA1
HSPA5	HSPA1A
DNAJC7	HSPA1A
BAG3	HSPA1A
HSPA5	HSPA8
DNAJC7	HSPA8
BAG3	HSPA8
CUL4B	HSPA9
BAG3	HSPB1
PPP5C	HSP90AA1
TUBG1	HSP90AA1
IKBKG	HSP90AA1
CDC37	HSP90AA1
CHORDC1	HSP90AA1
FLNA	HSP90AB1
HSP90AA1	HSP90AB1
MYH9	HSP90AB1
PPP5C	HSP90AB1
TUBG1	HSP90AB1
CDC37	HSP90AB1
CHORDC1	HSP90AB1
CDK2	HSPD1
HDAC1	HSPD1
TUBG1	HSPD1
LRPPRC	ICT1
MRPL50	ICT1
MRPL9	ICT1
MRPL1	ICT1
NES	IDE
PPP2CA	IGBP1
PPP2CB	IGBP1
IKBKG	IKBKB
CDC37	IKBKB
SAP30	FOXK2
HNRNPA1	ILF2
HNRNPU	ILF2
HNRNPA1	ILF3
HDAC1	ING1
SAP30	ING1
SAP30	ING2
NPM1	EIF3E
EZH2	JARID2
EED	JARID2
FOS	JUN
FOSL2	JUN
FOS	JUNB
FOSL2	JUNB
FOS	JUND
FOSL2	JUND
APC	JUP
CTNNB1	JUP
DBN1	JUP
TSNAX	KIF2A
KLC1	KIF5B
KLC2	KIF5B
KLC4	KIF5B
CEP170P1	KIFC3
KIF5B	KLC1
KLC2	KLC1
KLC4	KLC1
KLC3	KLC1
KPNB1	KPNA1
NUP153	KPNB1
NUP107	KPNB1
KPNB1	KPNA2
NUP153	KPNA2
KIF22	KPNA3
KPNB1	KPNA3
HDAC1	KPNA4
KIF22	KPNA4
KPNB1	KPNA4
SEC16A	KRT18
RPL10	RPSA
TUBG1	LGALS3BP
TUBGCP2	LGALS3BP
XRCC1	LIG3
XRCC6	LIG4
ILK	LIMS1
PARD6A	LLGL2
PARD6B	LLGL2
PARD6A	LLGL1
PARD6B	LLGL1
TMPO	LMNA
TMPO	LMNB1
PPP2R1A	LPP
BACH1	MAFG
CCDC14	MAGEA1
RBM8A	MAGOH
HSPA5	MAP4
YWHAZ	MARK3
MYC	MAX
KDM5C	MAX
CSNK1E	MCC
MCM6	MCM2
MCM6	MCM3
MCM6	MCM4
CDT1	MCM6
MCM6	MCM7
MAP3K2	MAP3K3
MAPK8	MAP3K4
GDI1	RAB8A
IGBP1	MID1
TFEB	MITF
PMS2	MLH1
FAN1	MLH1
ELL2	MLLT1
ELL2	AFF1
ELL2	MLLT3
DOT1L	MLLT3
DOT1L	MLLT6
MSH6	MSH2
EZR	MSN
CDK2	MYH9
MYH9	MYH10
MYH9	MYL6
IQGAP1	MYL6
MYO18A	MYL6
MYH9	MYO1E
CAPZA2	MYO5A
CLTC	MYO6
PICALM	MYO6
PPP1CB	PPP1R12A
PPP1CB	PPP1R12B
HNRNPA1	HNRNPM
NPM1	NAP1L4
ASF1A	NASP
NCBP2	NCBP1
VAPA	NDUFA2
VAPA	NDUFS1
NPM1	RPL10A
RPL10	RPL10A
NOP56	RPL10A
NFKBIA	NFKB1
NFKBIA	NFKB2
ACTR5	NFRKB
NFYB	NFYA
NFYB	NFYC
PRPF4	NHP2L1
HNRNPU	NOP2
EED	NOP2
NOP56	NOP2
CNOT1	CNOT2
CNOT2	CNOT3
CNOT1	CNOT3
RBPJ	NOTCH1
RBPJ	NOTCH2
HNRNPU	NPM1
RPL10	NPM1
HNRNPD	YBX1
SYNCRIP	YBX1
KPNB1	NUP98
NUP107	NUP98
SEH1L	NUP98
NPM1	NVL
CLTC	OCRL
OAZ1	ODC1
CCNA2	ORC1
ORC2	ORC1
ORC1	ORC2
LRWD1	ORC2
ORC1	ORC4
ORC1	ORC5
ORC2	ORC5
LRWD1	ORC5
VAPA	OSBP
SUCO	P4HB
NPM1	PA2G4
DYNC1H1	PAFAH1B1
HMG20A	PAWR
CSNK1E	PCM1
PCNT	PCM1
OFD1	PCM1
CEP135	PCM1
FGFR1OP	PCM1
HAUS2	PCM1
CCDC14	PCM1
NEDD1	PCM1
KIF7	PCM1
CENPJ	PCM1
CDK2	PCNA
CDKN1A	PCNA
FEN1	PCNA
MSH6	PCNA
STAT5A	PDHA1
STAT5A	PDHB
PDK1	PDK2
PDK1	PDK3
CSNK1E	PER1
TUBG1	PFDN2
RAB2A	PHB
EZH2	PHF1
EED	PHF1
PHKG2	PHKA1
PHKG2	PHKA2
PHKG2	PHKB
PICALM	PIK3C2A
BECN1	PIK3C3
PIK3R1	PIK3CA
PIK3R1	PIK3CB
PIK3R1	PIK3CD
PIK3CA	PIK3R2
ERCC6L	PLK1
HNRNPH2	PLOD1
USP7	PML
MLH1	PMS1
FAN1	PMS1
EXOSC2	EXOSC9
EXOSC4	EXOSC9
EXOSC5	EXOSC9
DIS3L	EXOSC9
EXOSC1	EXOSC9
EXOSC9	EXOSC10
EXOSC2	EXOSC10
EXOSC4	EXOSC10
EXOSC5	EXOSC10
DIS3L	EXOSC10
EXOSC1	EXOSC10
FAN1	PMS2
XRCC1	POLB
PCNA	POLD1
PCNA	POLD2
POLD1	POLD2
POLG2	POLG
POLR2F	POLR2A
POLR2G	POLR2A
SUPT5H	POLR2A
PCIF1	POLR2A
NELFA	POLR2A
POLR2F	POLR2B
POLR2G	POLR2B
SUPT5H	POLR2B
POLR2F	POLR2C
POLR2G	POLR2C
SUPT5H	POLR2C
CTR9	POLR2C
NELFA	POLR2C
POLR2G	POLR2D
POLR2F	POLR2E
POLR2G	POLR2E
SUPT5H	POLR2E
POLR1A	POLR2E
POLR3E	POLR2E
POLR1A	POLR2F
POLR2F	POLR2G
POLR2F	POLR2H
POLR2G	POLR2H
SUPT5H	POLR2H
POLR1A	POLR2H
POLR2F	POLR2I
POLR2G	POLR2I
POLR2G	POLR2J
CDK8	MED1
POLR2F	MED1
MED12	MED1
PPP1CB	PPP1CA
PPP1CC	PPP1CA
NUP153	PPP1CA
PPP1CC	PPP1R2
PPP1CB	PPP1R7
PPP1CB	PPP1R8
PPP1CC	PPP1R8
PPP1CB	PPP1R10
PPP1CC	PPP1R10
IGBP1	PPP2CA
PPP2R1A	PPP2CA
PPP2R2A	PPP2CA
PPP2R5D	PPP2CA
PPP4R1	PPP2CA
FGFR1OP2	PPP2CA
SIKE1	PPP2CA
IGBP1	PPP2CB
PPP2R1A	PPP2CB
STRN3	PPP2CB
PPP2CA	PPP2R1A
PPP2CB	PPP2R1A
PPP2R1B	PPP2R1A
PPP2R2A	PPP2R1A
PPP2R5D	PPP2R1A
STRN	PPP2R1A
CCDC6	PPP2R1A
FGFR1OP	PPP2R1A
FGFR1OP2	PPP2R1A
STRN3	PPP2R1A
SIKE1	PPP2R1A
PPP2CA	PPP2R1B
PPP2CB	PPP2R1B
PPP2R2A	PPP2R1B
PPP2R5D	PPP2R1B
STRN	PPP2R1B
STRN3	PPP2R1B
PPP2CB	PPP2R2A
PPP2R1A	PPP2R2A
PPP2R1A	PPP2R2B
PPP2R1A	PPP2R3A
PPP2CA	PPP2R5A
PPP2R1A	PPP2R5A
PPP2R1A	PPP2R5C
PPP2CA	PPP2R5D
PPP2CB	PPP2R5D
PPP2R1A	PPP2R5D
PPP2CA	PPP2R5E
PPP2CB	PPP2R5E
PPP2R1A	PPP2R5E
IGBP1	PPP4C
PPP2CB	PPP4C
PPP4R1	PPP4C
SMEK1	PPP4C
PPP4R2	PPP4C
IGBP1	PPP6C
AKAP5	PRKACA
PRKAR2B	PRKACB
DYNLL1	PRKACB
AKAP5	PRKACB
MAPRE1	PRKACB
PRKAR2B	PRKAR2A
AKAP1	PRKAR2A
AKAP5	PRKAR2A
LLGL2	PRKCI
LLGL1	PRKCI
PARD6A	PRKCI
PARD6B	PRKCI
XRCC6	PRKDC
XRCC5	PRKDC
PRPS1	PRPS2
PRPS1	PRPSAP1
PRPS1	PRPSAP2
MYC	PSMA1
PSMD14	PSMA1
PSMD14	PSMA5
FBXO7	PSMA6
PSMD14	PSMC1
PSMC1	PSMC2
PSMD14	PSMC2
PSMC1	PSMC3
PSMD14	PSMC3
PSMC1	PSMC4
PSMD14	PSMC4
PSMC1	PSMC5
PSMD14	PSMC5
SKA1	PSMC5
PSMC1	PSMC6
PSMD14	PSMC6
PSMC1	PSMD1
PSMD14	PSMD1
PSMC1	PSMD2
PSMD14	PSMD2
PSMC1	PSMD3
PSMD14	PSMD3
PSMC1	PSMD4
PSMD14	PSMD4
PSMC1	PSMD5
PSMC1	PSMD7
PSMD14	PSMD7
PSMC1	PSMD8
PSMD14	PSMD8
PSMC1	PSMD10
PSMD14	PSMD10
PSMC1	PSMD11
PSMD14	PSMD11
PSMC1	PSMD12
PSMD14	PSMD12
PSMC1	PSMD13
PSMD14	PSMD13
PSMC1	PTPN2
PTPN1	ABCD3
ILK	PXN
GDI1	RAB1A
GDI1	RAB4A
GDI1	RAB5B
GDI1	RAB6A
GDI1	RAB13
GDI1	RAB5C
RAB5A	RAB5C
SMC1A	RAD21
SMC3	RAD21
WAPAL	RAD21
CDCA5	RAD21
XRCC3	RAD51C
ILK	RAF1
MAP2K1	RAF1
YWHAH	RAF1
KPNB1	RAN
UBE2I	RAN
NUP153	RAN
KPNB1	RANBP1
KPNB1	RANBP2
UBE2I	RANBP2
NUP153	RANBP2
NUP107	RANBP2
UBE2I	RANGAP1
NUP107	RANGAP1
HDAC1	ARID4A
SAP30	ARID4A
HDAC1	KDM5A
SIN3B	KDM5A
PHF12	KDM5A
GATAD1	KDM5A
EZH2	RBBP4
HDAC1	RBBP4
NASP	RBBP4
CDK2AP1	RBBP4
EED	RBBP4
ASF1A	RBBP4
SETD1B	RBBP5
CXXC1	RBBP5
CAPZA2	RBBP6
EZH2	RBBP7
HDAC1	RBBP7
CDK2AP1	RBBP7
EED	RBBP7
SAP30	RBBP7
SIN3B	RBBP7
ASF1A	RBBP7
PHF12	RBBP7
GATAD1	RBBP7
HNRNPA1	RBM3
EZR	RDX
NFKBIA	REL
NFKBIA	RELA
UPF3B	UPF1
PCNA	RFC1
PCNA	RFC2
HNRNPU	RFC4
PCNA	RFC4
USP7	TRIM27
TRIM29	TRIM27
RFX5	RFXAP
HDAC1	RING1
RNF2	RING1
USP7	RING1
CBX4	RING1
BCOR	RING1
CBX8	RING1
CBX4	RNF2
CXXC1	RNF2
BCOR	RNF2
CBX8	RNF2
RPA1	RPA2
RPA1	RPA3
NPM1	RPL3
RPL10	RPL3
NOP56	RPL3
NPM1	RPL4
RPL10	RPL4
NOP56	RPL4
HNRNPU	RPL5
NPM1	RPL5
RPL10	RPL5
NOP56	RPL5
HNRNPU	RPL6
NPM1	RPL6
RPL10	RPL6
NOP56	RPL6
HNRNPU	RPL7
RPL10	RPL7
NOP56	RPL7
HNRNPU	RPL7A
NPM1	RPL7A
RPL10	RPL7A
NPM1	RPL8
RPL10	RPL8
NOP56	RPL8
RPL10	RPL9
EED	RPL9
NPM1	RPL10
RPL10	RPL11
NOP56	RPL11
RPL10	RPL12
NOP56	RPL12
RPL10	RPL13
RPL10	RPL15
HNRNPU	RPL18
RPL10	RPL18
HNRNPU	RPL18A
RPL10	RPL18A
HNRNPU	RPL19
RPL10	RPL19
HNRNPU	RPL22
RPL10	RPL22
HNRNPU	RPL23A
NPM1	RPL23A
RPL10	RPL23A
NOP56	RPL23A
MRPL50	MRPL23
MRPL9	MRPL23
NPM1	RPL24
RPL10	RPL24
RPL10	RPL27
HNRNPU	RPL30
RPL10	RPL30
NOP56	RPL30
RPL10	RPL27A
RPL10	RPL31
NPM1	RPL37A
RPL10	RPL38
HNRNPU	RPLP0
RPL10	RPLP0
MRPL50	MRPL12
MRPL9	MRPL12
MRPL1	MRPL12
HNRNPU	RPS2
RPL10	RPS2
NOP56	RPS2
HNRNPU	RPS3
RPL10	RPS3
NOP56	RPS3
HNRNPU	RPS3A
RPL10	RPS3A
HNRNPU	RPS4X
NPM1	RPS4X
RPL10	RPS4X
NOP56	RPS4X
NPM1	RPS5
RPL10	RPS5
HNRNPU	RPS6
NPM1	RPS6
RPL10	RPS6
NOP56	RPS6
RPL10	RPS7
HNRNPU	RPS8
NPM1	RPS8
RPL10	RPS8
RPL10	RPS9
RPL10	RPS10
HNRNPU	RPS11
RPL10	RPS11
RPL10	RPS12
HNRNPU	RPS13
RPL10	RPS13
HNRNPU	RPS14
RPL10	RPS14
HNRNPU	RPS15A
RPL10	RPS15A
NOP56	RPS15A
HNRNPU	RPS16
RPL10	RPS16
RPL10	RPS17
RPL10	RPS18
RPL10	RPS19
RPL10	RPS20
RPL10	RPS21
RPL10	RPS23
HNRNPU	RPS24
RPL10	RPS24
NOP56	RPS24
HNRNPU	RPS25
RPL10	RPS25
RPL10	RPS26
HNRNPU	RPS27
RPL10	RPS27
NPM1	RPS28
HNRNPU	RPS29
HDAC1	RREB1
MAPRE1	CLIP1
ILK	RSU1
S100B	S100A4
S100B	S100P
CCDC132	VPS52
HNRNPA1	SAFB
SDHAF2	SDHA
SEC16A	SEC13
NUP107	SEC13
SEH1L	SEC13
CDK2	SKP1
FBXO7	SKP1
FBXO22	SKP1
CCNA2	SKP2
CDK1	SKP2
CDK2	SKP2
CDT1	SKP2
HDAC1	SMARCA2
STRAP	SMN1
GEMIN5	SMN1
GEMIN7	SMN1
UBE2I	SUMO2
SAE1	SUMO2
RNPS1	SNRNP70
GEMIN5	SNRNP70
GEMIN7	SNRNP70
RNPS1	SNRPA
GEMIN5	SNRPD1
GEMIN5	SNRPD2
GEMIN5	SNRPD3
CDK2	SPTAN1
DBN1	SPTAN1
MYH9	SPTAN1
MAPRE1	SPTAN1
CDK2	SPTBN1
DBN1	SPTBN1
HUWE1	SSR1
PPP2CA	STRN
PPP2CB	STRN
PPP2R1A	STRN
FGFR1OP2	STRN
STRN3	STRN
SIKE1	STRN
SUPT5H	SUPT4H1
POLR2F	SUPT5H
CTR9	SUPT5H
LEO1	SUPT5H
SUPT5H	SUPT6H
CDK8	MED22
MED12	MED22
DAXX	SUV39H1
CAPZA2	SVIL
FLNA	SVIL
LIMA1	SVIL
VAPA	TACC1
CKAP5	TACC1
CCDC101	TADA2A
AGO2	TARBP2
ID1	TCF3
ID1	TCF12
YEATS4	VPS72
HDAC1	TCP1
IGBP1	TCP1
ILK	TCP1
JAK3	TCP1
PPP2CA	TCP1
PPP2CB	TCP1
STRN	TCP1
TUBG1	TCP1
STRN3	TCP1
NEDD1	TCP1
DYNC1H1	DYNLT3
PPP1CB	PPP1R11
POT1	TERF1
TINF2	TERF1
XRCC6	TERF2
POT1	TERF2
TINF2	TERF2
TERF2IP	TERF2
DCLRE1B	TERF2
TFEB	TFE3
MYO5C	TMOD1
USP7	TMPO
BLM	TOP3A
DYNLL1	TP53BP1
RASSF8	TP53BP2
DBN1	TPM1
PDLIM7	TPM2
CDK2	TPM3
CDK2	TPM4
MYH9	TPM4
NUP153	TPR
NUP107	TPR
HSPA5	HSP90B1
DDB2	CCT3
HDAC1	CCT3
IGBP1	CCT3
ILK	CCT3
PPP2CA	CCT3
PPP2CB	CCT3
STRN	CCT3
TUBG1	CCT3
STRN3	CCT3
NEDD1	CCT3
TSNAX	TSN
TFG	TSG101
ZMYND8	TSPYL1
CCDC132	TSSC1
VAPA	TTC1
LGALS3BP	TUBG1
TUBGCP2	TUBG1
TUBGCP4	TUBG1
TUBGCP5	TUBG1
NEDD1	TUBG1
MZT1	TUBG1
ASF1A	HIRA
RAD18	UBE2A
PSMD14	UBE3A
UBE2I	SUMO1
USF1	USF2
KPNA1	USP1
BECN1	UVRAG
NCAPH	VCP
VAPA	VDAC1
VAPA	VDAC2
HIF1A	VHL
NES	VIM
NCK1	WIPF1
NELFE	NELFA
XRCC6	WRN
XRCC5	WRN
CNOT2	XPO1
XRCC6	XRCC4
XRCC6	XRCC5
ACTR5	YY1
CDC25B	YWHAB
YWHAH	YWHAB
YWHAZ	YWHAB
KIF23	YWHAB
MAP3K2	YWHAB
PRICKLE3	YWHAE
YWHAH	YWHAE
YWHAZ	YWHAE
MAP3K2	YWHAE
CDC25B	YWHAG
YWHAH	YWHAG
YWHAZ	YWHAG
KIF23	YWHAG
MAP3K2	YWHAG
RACGAP1	YWHAG
CDC25B	YWHAH
RAF1	YWHAH
YWHAZ	YWHAH
KIF23	YWHAH
PARD6B	YWHAH
CENPJ	YWHAH
CDC25B	YWHAZ
YWHAH	YWHAZ
SAMHD1	SF1
VAPA	ZFPL1
HDAC1	ZMYM2
ZSCAN5A	ZMYM2
BUB3	ZNF207
CTBP1	ZNF217
CTBP2	ZNF217
HDAC1	ZNF217
STRAP	CSDE1
MAPK14	MAPKAPK3
PPP2CA	SLMAP
PPP2CB	SLMAP
STRN	SLMAP
FGFR1OP2	SLMAP
STRN3	SLMAP
SIKE1	SLMAP
RNF2	USP7
USP11	USP7
HUWE1	USP7
BCOR	USP7
TCEAL4	USP7
GDI1	RAB7A
RAB2A	RAB7A
CDK18	BAG6
THOC5	DDX39B
THOC1	DDX39B
THOC2	DDX39B
THOC7	DDX39B
NELFA	NELFE
CEP170P1	AIMP2
BACH1	MAFK
NUP107	NUP214
DOT1L	MLLT10
PPP2CA	CCDC6
PPP2CB	CCDC6
PPP2R1A	CCDC6
PPP4R1	CCDC6
BAG3	MLF2
TRRAP	YEATS4
ING3	YEATS4
HDAC1	CDK2AP1
CPSF3	SYMPK
CLTB	CLTCL1
PICALM	CLTCL1
TCEAL4	USP11
RAD21	SMC1A
SMC3	SMC1A
WAPAL	SMC1A
CDCA5	SMC1A
HSPA5	UBL4A
CDK18	UBL4A
BAG6	UBL4A
YEATS4	TRRAP
ING3	TRRAP
CCDC101	TRRAP
CLTC	PICALM
GTSE1	PICALM
APC	AXIN1
GSK3A	AXIN1
KDM1B	BAP1
NPM1	HIST2H2BE
HDAC1	HIST1H3A
HDAC1	HIST1H4A
MAD2L1	MAD1L1
PPP2CA	STK24
PPP2CB	STK24
STRN	STK24
FGFR1OP2	STK24
STRN3	STK24
SIKE1	STK24
HNRNPA1	DUSP11
DDB2	CUL4B
COPS7A	CUL4B
DDB2	CUL4A
COPS7A	CUL4A
COPS7A	CUL2
CCNA2	CUL1
FBXO7	CUL1
FBXO31	CUL1
TRRAP	SUPT3H
CCDC101	SUPT3H
HUWE1	OGT
KPNB1	RAE1
LGALS3BP	RAE1
DYNLL1	RAE1
DNAJC7	OFD1
DYNLL1	OFD1
CEP135	OFD1
FGFR1OP	OFD1
MAPRE1	OFD1
CCDC14	OFD1
GEMIN5	GEMIN2
GEMIN7	GEMIN2
PPP2CA	PPFIA1
PPP2CB	PPFIA1
PPP2R1A	PPFIA1
PPP2R5D	PPFIA1
PIK3CA	PIK3R3
GBAS	NIPSNAP1
NFKBIA	IKBKG
CDC37	IKBKG
ASF1A	HAT1
DDB2	COPS3
CUL4B	COPS3
COPS7A	COPS3
RNF2	CBX4
CBX8	CBX4
PPP2CB	PPFIA3
THOC1	THOC5
THOC2	THOC5
THOC7	THOC5
YEATS4	RUVBL1
TRRAP	RUVBL1
ING3	RUVBL1
ACTR5	RUVBL1
SEC16A	USO1
CDK2	CDK13
CDK4	CDK13
TERF1	TNKS
PIK3R1	IRS2
CDC16	CDC23
ANAPC15	CDC23
PPP1CC	URI1
EZH2	EED
HDAC1	EED
KPNA1	RNMT
PIGS	GPAA1
TRIM33	TRIM24
HDAC1	SAP30
SIN3B	SAP30
CDC42	IQGAP1
USP7	GMPS
MAP2K1	KSR1
PAK2	ARHGEF7
CD44	SQSTM1
CDC23	CDC16
ANAPC15	CDC16
NOP56	DDX18
AP1S2	AP1G2
AP1S2	AP1M1
KIF20A	HERC2
HDAC1	MBD2
CDK2AP1	MBD2
ABI1	WASF1
CDC25B	BTRC
NPM1	H1FX
NOP56	H1FX
SMC1A	USP13
SMC3	USP13
NCK1	WASL
BAIAP2	WASL
TBP	TAF1C
TBP	TAF1B
TBP	TAF1A
GAK	HIP1R
PICALM	HIP1R
NPM1	RPL14
RPL10	RPL14
SETD1B	ASH2L
CXXC1	ASH2L
CCNA2	PKMYT1
PRPF4	SART1
PSMC1	USP14
HDAC1	MTA1
RAB2A	ATP6V0D1
ATP6AP2	ATP6V0D1
CNOT1	RQCD1
RAD21	SMC3
SMC1A	SMC3
WAPAL	SMC3
CDCA5	SMC3
PRPF4	PRPF3
TOR1AIP1	AIFM1
CDK1	CCNB2
CDK2	CCNE2
CDKN1A	CCNE2
CDK8	CTDP1
POLR2G	CTDP1
AP4E1	AP4M1
BUB1	BUB3
ZFC3H1	BUB3
EED	DDX21
NOP56	DDX21
ZSCAN5A	ZMYM4
HDAC1	ZMYM3
FLII	LRRFIP1
VAPA	VAPB
HDAC1	MTA2
PCNT	MTA2
MAPK14	MAPKAPK2
CDK8	MED14
MED12	MED14
CUL4B	COPS2
COPS7A	COPS2
CNOT2	CNOT8
CNOT1	CNOT8
USP11	TCEAL1
SKA1	SNAP29
RPL10	RPL23
NOP56	RPL23
PSMC1	TXNL1
PSMD14	TXNL1
GDI1	RAB9A
KIF3A	KIF3B
KIFAP3	KIF3B
HDAC6	PLAA
VPS11	TGFBRAP1
POLR2G	RECQL5
CDK8	MED21
MED12	MED21
PRPF4	DDX23
HDAC1	CDYL
WIZ	CDYL
ZNF644	CDYL
CDK8	MED23
MED12	MED23
CDK8	MED17
POLR2G	MED17
MED12	MED17
POLR2G	MED26
CDK8	MED27
MED12	MED27
MED12	MED7
DBN1	HOMER3
ABI1	HOMER3
DBN1	HOMER1
CSNK1E	RASAL2
CDK8	MED20
MED12	MED20
FBXO7	PSMF1
RACGAP1	KIF23
DCP1A	BAG4
TUBG1	BAG2
POLR2F	POLR1C
POLR1A	POLR1C
POLR3E	POLR1C
ATP6V1C2	ATP6V1G1
MRPL50	MRPL33
JUN	CREB5
MAD2L1	MAD2L1BP
VAPA	PITPNM1
HDAC1	ZNF592
PHF12	MORF4L2
CDC73	CTR9
LEO1	CTR9
PRKAR2B	PDE4DIP
MAPRE1	PDE4DIP
TRRAP	TTI1
HMG20A	PHF14
CLTC	CLINT1
PICALM	CLINT1
AP1S2	CLINT1
MMGT1	EMC2
PTTG1	ESPL1
DNAJC7	KIAA0100
BECN1	KIAA0226
LLGL2	VPRBP
CUL4B	VPRBP
COPS7A	VPRBP
ZFC3H1	VPRBP
PRPF4	SART3
CENPJ	CCP110
CXXC1	SETD1A
YWHAH	HDAC4
ING4	JADE3
PCNA	KIAA0101
VPS26A	TBC1D5
VPS26B	TBC1D5
HNRNPA1	MATR3
TACC3	CKAP5
SLAIN2	CKAP5
RBPJ	MAML1
MRPL50	MRPL19
