source target sign
852013 854157 +
852013 856317 +
852013 854791 +
4208 9759 +
853252 852457 +
853252 852431 -
853252 856236 -
853252 855013 -
856277 854353 +
2874 8841 +
3720 23512 +
253260 79109 -
253260 2475 -
851373 850358 -
851373 851024 -
851373 852119 -
9129 24148 +
9129 9128 +
57405 147841 +
3741 88 +
3741 1742 -
854446 852995 +
553115 10016 -
855300 853884 +
7132 8717 -
7132 329 -
7132 7132 -
7132 7186 -
7132 3551 +
7132 6885 -
5451 6667 -
5595 1725 -
5595 4155 +
5595 5778 +
5595 5605 +
854876 850620 +
4155 120892 +
4802 4800 +
199713 7704 +
5525 5518 -
5525 5515 -
4137 3308 -
4137 1020 -
4137 2932 -
571 580 -
571 4097 -
571 672 -
571 3161 +
25843 29966 +
854369 853807 -
854369 856891 -
842 331 +
842 317 -
842 836 -
286826 1874 +
286826 132660 -
7323 4281 +
7323 57154 -
7323 6045 -
7323 10277 -
7323 10273 -
7323 330 +
7323 672 -
7323 7316 -
7323 22954 +
7323 648 +
7323 4193 +
5720 5721 +
5720 5720 +
6778 27044 -
852591 853177 +
852471 854328 +
5883 5884 -
5883 3364 -
851882 851453 +
3191 5725 -
5709 51377 -
5709 5713 +
855005 852517 -
852659 851114 +
852659 854243 -
8350 1108 +
8350 10498 +
8350 10036 -
8350 23133 -
8350 9212 +
8350 27043 +
8350 326 +
8350 80854 -
8350 4678 -
27327 27161 +
27327 26523 +
27327 192669 +
853986 851424 -
10891 8856 -
10891 3172 -
10891 5468 -
853892 851143 -
9219 53615 +
9219 57459 -
9219 5931 -
9219 23028 -
9219 3065 +
9219 8932 +
5427 5426 +
850719 850719 +
850719 851666 +
850719 852385 -
853555 851255 -
853555 853871 -
853555 855399 +
853555 851776 +
853555 851895 +
853555 850983 +
9643 55257 +
9643 3066 -
9643 93621 +
851847 854423 -
851847 855549 +
851847 851696 +
853871 851255 +
853871 853806 +
853871 850806 -
996 991 -
996 51434 +
996 51433 -
996 996 +
996 29882 -
996 8881 -
996 8697 -
996 119504 +
996 701 +
996 29945 +
996 10393 +
4194 1026 -
4194 7157 -
4194 7532 -
4194 4194 -
4194 9099 +
852695 856162 -
852695 851142 +
852695 852695 -
5604 5468 -
5604 5595 +
29945 9184 -
29945 991 +
29945 4751 +
29945 51343 -
29945 64682 +
29945 25847 +
29945 246184 -
29945 701 -
29945 8697 -
29945 10393 +
2274 2274 -
856522 854678 -
25911 10856 -
4842 1742 -
856236 852457 -
856236 850768 -
856236 852432 -
3454 7297 +
1616 11186 -
1616 7157 -
1616 4217 -
1616 5371 +
1616 7341 +
1616 7329 +
1616 6613 +
1616 3020 +
856422 853147 -
856422 852834 -
856422 852575 -
856422 850620 +
856422 856607 -
856422 854435 +
856422 856223 +
856422 852037 -
856422 851408 +
856422 851461 -
856422 853712 +
856422 852003 +
9320 7321 -
11276 26088 +
7327 550 -
7327 7327 +
9846 2885 +
9846 5781 +
56288 84612 +
855102 856598 -
855102 852383 +
991 991 +
991 51434 -
991 51433 -
991 4085 +
991 27338 -
991 8881 -
991 64682 +
991 890 +
991 9587 +
991 699 -
991 701 +
991 8697 +
991 119504 -
991 29882 -
991 10393 +
855386 854725 +
855386 852392 +
855386 855920 +
855386 855626 +
855386 856134 +
855386 851788 -
855386 853650 +
855386 851483 +
10016 10015 -
852119 853922 +
852119 856507 -
852119 851024 +
853650 852107 +
853029 856603 -
853029 855118 +
853029 852982 +
853029 850422 +
853029 856267 -
1026 7157 -
1026 595 +
1026 896 +
1026 51514 +
1026 898 -
1026 836 -
1026 5111 -
1026 5218 -
1026 1017 -
1026 4193 -
5933 1017 +
8792 7185 -
8792 7186 +
8792 7188 +
856882 854791 -
26471 339287 -
852726 855485 +
854869 856129 -
854869 852295 +
51433 29945 -
26994 11059 +
26994 9372 -
856828 853632 -
855584 855584 -
855584 853452 +
993 8454 +
993 8945 -
852018 852385 +
852018 851549 +
856466 851874 -
856466 854243 +
853442 853713 -
850786 851928 -
5501 286262 -
5501 84919 +
5501 51729 +
5501 84687 +
5501 5514 -
5501 9372 +
5501 55183 -
5501 56252 -
4904 207 +
6416 4214 +
852224 851643 +
850346 851716 -
55692 6733 +
405 196 +
850693 851882 +
10963 3308 -
10963 3320 -
9150 2962 +
9135 9135 +
9135 164 -
9135 27342 +
10933 114932 -
10933 57634 -
10933 80314 -
10933 10524 +
10933 5927 +
10933 10856 +
10933 23309 +
10933 57649 +
10933 26122 +
10933 5931 +
10933 3066 +
9261 207 -
9261 3315 -
9261 9261 -
854485 852344 +
5522 908 -
5522 5515 -
5522 7203 +
5522 5519 -
851456 853500 -
851456 853462 +
855319 856607 +
855319 850554 +
855319 850620 +
853035 855428 -
855828 856891 -
855828 854954 +
855828 854106 -
855828 856201 -
8065 123879 +
8065 6921 +
8065 865 +
8065 84259 +
8065 55208 -
8065 51676 +
8065 155459 +
8065 1154 +
8658 7013 +
5071 3308 -
5071 7322 +
5071 7965 +
5071 11315 +
5071 3303 -
5071 5710 -
5071 9627 +
5071 2861 +
5071 5705 +
5071 55288 +
5071 5071 -
5071 5685 +
5071 9868 +
5071 25 -
5071 7327 -
5071 11047 -
5071 3312 +
856593 853529 +
1409 1409 -
1409 1410 +
23468 10155 -
23468 10036 -
23468 79980 -
23468 8290 +
23468 6597 +
23468 23126 -
23468 8350 -
55626 8678 +
55626 1642 +
5925 890 +
5925 1017 -
5925 5499 -
5925 3065 -
5925 5926 +
5925 1025 +
5925 1019 +
5925 1051 +
5925 1874 -
5925 983 -
5925 7343 +
5925 672 -
5925 23741 -
5925 4193 -
5925 5928 -
8907 164 +
51256 7248 +
852122 854363 -
852122 852018 +
852122 854315 +
852122 851495 +
4800 4801 +
26259 8454 -
7322 9978 -
7322 329 +
7322 10273 -
7322 7322 -
7322 330 +
7322 64320 +
7322 7317 -
7322 83737 -
7322 25898 -
7322 867 +
7322 4734 +
7322 7337 +
7322 672 +
7322 6737 -
7322 51529 +
7322 4193 -
4790 2033 -
4790 1326 +
4790 4792 -
4790 79155 -
4790 4790 -
4790 23291 -
4790 8945 -
4790 602 +
854204 854227 +
854204 856911 -
854204 852865 -
854204 854776 +
854204 852665 -
6907 9611 +
6907 2874 -
6907 8841 +
6907 9612 -
2078 142 -
2078 5591 -
2078 8405 -
851776 850806 -
851776 853871 -
851776 853851 +
851776 855399 -
851776 851255 -
851776 853060 +
851776 855499 -
2967 2968 -
2967 2966 -
7343 10524 -
2965 7157 -
2965 2967 +
701 9184 +
701 57082 +
701 5347 +
701 699 +
701 4085 -
853293 854519 +
853293 855473 -
3308 11124 +
3308 10273 +
3308 6622 +
3308 1956 -
5704 5713 +
5704 5716 -
5704 5700 +
5704 5707 -
5704 5717 -
2898 9463 +
2898 1742 -
1615 7965 +
853782 854444 +
22937 3638 -
850328 856736 +
850328 850734 -
6202 9045 -
6202 6132 -
165918 8338 +
9690 9690 +
9690 7332 +
9260 57154 -
8650 7157 -
8650 84708 +
8650 4193 +
9610 3265 +
9675 9894 -
23586 57506 -
5515 55844 -
5515 3476 -
5515 5520 +
5515 8500 -
5515 5527 -
5515 29966 +
5515 5528 +
5515 5526 -
2071 4331 +
2071 2967 +
2071 2965 -
2071 902 +
2071 613 +
854283 853713 +
854283 854382 +
7290 3020 +
7290 29855 -
4846 4846 -
4846 3320 +
23383 25836 -
851379 853397 -
6117 29935 +
51009 23197 +
51009 7415 +
8550 5597 +
200933 5074 -
200933 23077 +
5718 51377 +
5718 5719 +
23265 27339 +
853409 852703 -
853409 855066 -
853409 854691 -
3551 10987 -
3551 5588 +
3551 3551 -
3551 9817 -
3551 7185 -
3551 4790 +
3551 1147 -
3551 6885 -
3551 5970 -
4174 4176 +
850822 852457 +
8498 7514 -
5710 7316 +
5710 10213 +
5710 7337 -
5710 5887 +
5710 29979 +
5710 5886 -
5710 51377 +
5710 5701 +
5710 5700 -
5710 51667 -
852755 852755 -
852755 855925 -
852755 852322 -
852755 855934 -
852755 853997 -
851545 851623 -
851545 852258 -
57325 51562 -
850553 856870 -
55143 9212 -
57510 3609 -
851485 852822 -
851485 851485 +
850734 850734 +
852497 855267 -
852497 855821 +
852497 853191 +
852497 855263 +
852497 851723 -
852497 855017 -
852497 854017 -
852497 851745 +
852497 852766 -
852497 854875 -
852497 852373 +
852497 851756 -
852497 856060 -
852497 852059 -
852497 856096 +
57332 7703 -
854450 854026 +
10657 1387 -
10657 6714 -
10657 2534 -
10657 3190 -
854152 852549 -
854152 855884 +
850367 851996 +
351 10524 -
852499 852618 -
852499 850930 -
851530 853956 -
7704 1839 -
7704 862 +
7704 3065 -
7704 9611 +
7704 9612 -
7704 7704 -
7704 648 +
855475 855475 +
855475 850658 -
10499 4110 +
10499 1387 -
10499 2100 -
5698 5682 -
5698 6714 -
853605 853327 +
6256 8648 +
6256 7067 -
6256 23054 -
6256 3164 -
6256 10499 -
854230 852295 -
162 164 -
856130 851545 +
856130 854933 -
856130 856254 -
856130 855067 +
856130 850793 +
856130 852673 +
856130 852258 -
856130 852765 +
856130 855621 -
856130 852100 +
1785 51429 -
854435 850613 +
854435 856607 +
854435 850554 +
854435 852037 +
854435 850562 -
854435 856731 +
25 1398 -
25 5925 -
25 2885 +
25 2876 -
25 7534 -
5896 8290 -
854385 851415 -
854385 854519 +
851119 854552 -
166824 6788 -
2064 10273 +
2064 1956 +
2064 1499 -
5716 10213 +
4791 5971 +
850962 850962 -
850962 852743 +
56924 367 +
855859 854504 +
855859 852457 +
4214 5594 -
4214 5599 +
4214 4214 -
4214 387 +
79016 8451 -
79016 9730 +
8932 57459 +
8932 3066 -
856146 852947 -
856146 853192 -
856146 850720 -
856146 850598 -
856146 851071 +
856146 855116 -
856146 854465 -
7025 53335 -
856418 856318 -
856418 850504 -
1660 5610 +
1793 2885 -
853767 852025 +
11146 8454 -
11146 2288 +
852404 851841 -
852404 856089 -
6400 550 -
6400 80020 +
6400 10956 -
6400 84447 +
2648 8350 -
51564 10971 -
5777 933 -
5777 5175 -
855450 855450 -
855450 851029 +
6711 6622 -
51726 3309 -
2956 4436 +
2956 672 +
6780 5976 -
851897 850598 +
851897 850720 -
851897 856146 +
854552 850505 +
854552 854256 -
851461 856223 -
851461 851408 +
851461 853712 -
851461 854435 +
851461 856742 -
854038 854335 -
855920 854158 +
856514 854353 -
853697 854776 +
90268 55072 -
90268 10616 -
6667 2033 -
6667 155871 +
6667 1316 -
6667 4609 +
6667 5468 +
6667 7528 +
6667 1869 -
6667 4088 -
6667 6670 -
6667 4800 -
856197 856919 -
856754 852122 -
9442 219541 +
7332 5071 +
7332 4734 +
7332 25820 -
7332 672 +
7332 11060 -
7332 10425 +
7332 83737 +
7332 10075 +
853261 851406 +
8379 9529 +
6776 1956 +
851135 855101 +
84447 7157 -
84447 170826 +
84447 51439 -
84447 51009 -
84447 2861 +
84447 79139 +
84447 10956 +
84447 84447 -
6187 6201 +
6187 6204 +
6187 3921 +
6187 6193 -
3996 84612 +
3065 6667 +
3065 116092 +
3065 55758 -
3065 6774 +
3065 4790 +
3065 3622 -
3065 1457 -
3065 8819 -
3065 29128 -
3065 7468 +
3065 1786 +
3065 6670 +
3065 79595 +
3065 23186 -
3065 8030 +
3065 25942 -
3065 6421 +
3065 1655 +
3065 2033 -
3065 1050 -
3065 57459 -
3065 3091 +
3065 53615 -
3065 9112 -
3065 10856 -
3065 3621 +
3065 8932 +
3065 11331 +
51514 8451 +
51514 8450 -
116092 1791 -
9184 7756 +
9184 699 +
9184 991 -
855661 851259 -
855661 855836 -
855661 855661 +
853114 856594 -
853114 856002 -
853114 852207 +
10616 7316 +
10616 8517 -
10616 7124 +
10616 7323 +
10616 81858 -
854023 854138 +
854023 854162 -
27125 1025 -
27125 4298 -
51750 64210 +
856607 850554 +
856607 851408 -
856607 851461 -
856607 853712 -
856607 856223 -
856607 850620 -
856607 856742 -
5694 5683 -
5694 5692 +
1734 23032 +
2962 6872 +
855305 855626 +
855305 855386 +
64689 2801 -
2968 2071 +
851136 852582 -
851136 851415 -
851136 854020 -
851136 852607 -
63967 23291 -
63967 1111 -
63967 8945 -
604 9612 -
850505 856162 -
850505 856876 +
9212 9212 +
8881 246184 +
8881 29945 -
852763 852088 -
852763 852032 +
3066 25942 -
3066 7157 +
3066 5928 +
3066 3065 -
3066 9314 -
3066 8726 -
3066 1457 +
3066 5970 +
3066 8819 +
3066 6667 -
3066 9112 +
3066 23028 +
3066 9219 -
3066 3066 +
91582 23411 +
192669 57690 -
855360 856002 +
54843 5873 -
55165 7251 +
853153 850785 +
853153 856563 -
9768 5111 -
855789 856723 +
855789 852995 -
855789 853956 -
855789 851678 -
6850 867 +
640 1956 +
851585 851142 +
55181 23049 -
7099 114609 -
855739 850620 -
79003 25936 +
79003 79980 +
79003 11130 -
8078 7316 -
22827 22827 -
22827 29115 -
51569 51506 -
852593 856862 -
5903 5901 -
51147 51147 +
4204 25942 -
25906 29945 +
856489 850872 -
856489 851319 +
855591 850422 +
855591 852549 -
855591 856267 +
856654 850638 +
856654 852294 +
11335 23468 -
1051 2033 +
1051 1649 -
854402 856870 -
851532 854353 +
851532 855771 +
850424 855836 -
852452 855836 +
10134 841 -
10116 10980 -
8915 84433 +
8915 8517 -
8915 8915 -
8915 10892 +
7508 5886 +
7508 5887 -
851957 851957 -
851957 852406 +
851957 855597 +
851957 853824 +
3303 10273 +
3303 1956 -
3303 9531 -
854423 853846 +
854423 851696 +
26277 7014 +
26277 65057 +
23054 2099 +
23054 5914 -
23054 8648 -
23054 7067 +
23054 9070 +
23054 1387 -
8450 10980 -
8450 1643 -
855198 854504 -
51160 79720 -
9709 84447 +
54206 2885 -
54206 1956 +
9391 64210 +
9391 84191 -
851934 852885 -
851934 850504 -
851934 851771 +
851934 851101 +
851934 851222 +
851934 854150 +
148022 7185 +
148022 29110 -
22841 22841 -
855473 856119 +
855473 856226 -
855473 854518 -
854444 852424 +
854444 851342 +
854444 851168 +
854444 856148 +
855013 851250 +
855013 850585 +
855013 851545 +
9693 23291 -
10106 83461 -
852673 854656 -
852673 853504 +
852673 851545 +
852673 852258 +
852673 852100 +
854742 851744 -
854742 852618 -
1030 1021 +
10133 7037 -
10133 57531 +
10133 4218 -
10133 4646 -
10133 1540 +
10133 10133 +
856218 854544 -
856218 853036 -
856218 854882 +
856218 854328 +
856218 854119 -
856218 852873 -
856087 852122 +
9112 7157 -
9112 64919 -
9112 1108 +
9112 5931 +
850347 852497 +
850347 853167 +
850347 855821 +
850347 851723 -
850347 852001 -
850347 852766 +
850347 854017 -
850347 852059 -
855306 855036 -
856060 1466445 +
856060 856060 -
856060 851723 -
856060 854017 +
856060 855263 -
856060 850347 +
856060 850744 +
856060 852373 +
856060 851756 +
856060 852001 -
850905 852778 -
850905 851332 +
850905 853499 -
850905 852788 -
853133 855005 +
853133 850822 +
853133 856912 +
853133 853714 -
994 7534 +
994 7533 +
853681 856570 -
853681 851159 -
150684 5970 -
851979 855454 -
852834 856607 -
852834 856674 -
852834 852880 +
852834 854433 +
852834 851461 -
852834 856731 +
852834 855828 +
6929 1387 +
6929 3398 -
6929 6886 -
6929 4656 +
853030 852025 +
84148 8359 +
4218 94121 -
854981 852457 +
853456 856731 +
853456 850554 +
853456 856218 +
854424 851814 +
854424 852838 -
6598 5977 +
6598 6597 -
6598 6605 +
6598 155871 -
29079 1024 -
29079 219541 -
11043 11043 +
10036 5111 -
59348 10155 +
854675 854818 -
11329 81532 +
219541 10001 -
219541 90390 -
219541 400569 +
219541 54797 +
219541 9440 -
219541 9968 -
219541 23097 +
219541 10025 +
4175 4175 +
4175 55388 +
850611 856731 +
850611 854328 -
850611 853456 -
7443 7157 +
7324 7317 +
7324 22954 +
7324 373 +
7324 672 +
7324 4734 -
855725 851259 +
855725 855725 +
853489 855836 +
852860 854106 +
852860 851559 -
983 1956 -
983 3024 -
983 1026 +
983 1027 -
983 898 -
983 891 +
983 890 -
983 1647 +
983 3009 -
851643 856823 -
851416 853817 -
856852 851549 -
857 5468 +
857 1956 -
852169 856294 -
6908 6908 +
6908 6877 -
6908 6879 +
6908 1869 +
6908 2957 -
6908 5430 +
6908 6878 +
856208 854322 -
856208 852810 -
1436 867 -
10238 28996 -
80233 2175 +
855488 856870 +
856076 854161 +
856076 855882 +
856076 856468 -
856076 855201 +
856076 850962 +
856076 850594 -
852107 853728 -
852107 856126 +
23764 4780 -
9188 6733 -
8819 25942 +
8819 3621 -
10474 2099 -
10474 8464 +
10474 112869 +
7187 8792 +
7187 7186 -
7187 943 -
7187 7187 -
7187 9020 -
7187 10010 +
7187 57506 -
55914 2064 +
55914 8502 -
9156 4292 -
9156 7529 +
84313 51028 +
84313 79643 -
11338 7307 +
11338 22827 +
11338 7536 +
11338 6733 -
6449 8266 -
10413 7161 +
10413 7159 -
10413 9113 +
10413 26524 -
10413 5784 -
855184 852199 +
855184 854977 -
64398 154796 -
64398 10207 -
851716 854940 -
851716 851475 -
854078 853956 +
854882 856830 -
854882 855362 +
854882 850554 +
854882 856731 +
854882 854328 -
854026 853071 +
1843 1432 +
8161 8161 +
8161 6310 +
854328 856731 +
854328 850554 -
10992 10262 +
10992 23451 +
852578 855505 +
8797 841 -
855898 854778 +
855898 853688 -
55236 65264 +
55236 7322 -
855841 851934 -
855841 852728 -
855841 851771 -
855841 854150 -
855332 855281 +
852501 854656 +
852501 852765 +
852501 856130 -
852501 852100 +
112399 3091 -
1739 6868 +
10188 10188 -
10188 1956 -
23236 2776 -
1859 10238 +
11047 10213 +
11047 5710 -
1488 1487 -
1488 3090 +
1488 602 -
1488 4193 +
853846 852194 +
853846 853846 -
853846 851847 +
853846 850818 -
2671 2671 -
546 1616 +
546 3020 +
546 126961 +
8648 5468 -
8648 7421 -
8648 5241 -
8648 8856 +
8648 1387 -
8648 6778 -
8648 7068 -
8648 2353 +
8648 2100 +
856594 855360 -
856594 856019 -
856594 851100 +
856594 853750 +
851114 856319 -
8452 9978 -
8452 84259 +
8452 9817 -
8452 90293 +
8452 59349 +
8452 123879 +
8452 55832 +
8452 55643 -
8452 8452 +
8452 53339 -
8452 9886 +
8452 84861 +
8452 23221 +
8452 89890 +
8452 55958 -
8452 55208 +
8452 54165 +
5468 6256 -
5468 9612 +
5468 10499 -
5468 5469 +
5468 8841 -
5468 9611 -
5468 5970 +
5468 8204 -
850803 851415 -
850803 855208 +
850803 850950 +
4055 7187 +
4055 7186 -
4055 4055 -
852385 853353 +
852385 856426 -
852385 852028 +
852385 851495 +
852385 852385 +
852385 851671 +
5705 4261 +
5705 5704 -
5705 10213 -
5705 51377 +
5705 5707 -
5705 5713 -
855621 851306 -
855621 854825 -
408 4193 -
408 6949 +
10902 10933 +
3717 2690 -
3717 3717 -
3717 8651 +
856674 850554 -
856674 856886 +
856674 852037 -
856674 856009 -
856674 853712 -
856674 856607 -
856674 856422 -
853160 853922 -
853160 852995 +
853160 855539 +
853160 856012 +
853160 851678 +
4646 8887 -
4646 10241 +
4646 22853 +
852440 851752 -
10403 83540 -
10403 57405 -
10403 79003 +
855204 855119 +
855204 853041 -
8467 9031 -
8467 81620 -
8467 11177 -
8467 51773 -
8467 3066 -
4801 2033 -
855888 854826 -
855765 850692 +
29107 10482 -
855976 852457 +
852207 856019 -
852207 853643 +
852207 851213 +
856320 854283 +
856320 854382 +
5914 8202 +
5914 6256 +
5914 9612 -
5914 5705 +
5914 8648 +
5914 688 -
5914 10499 -
5914 6257 +
79075 63922 -
855297 852755 +
851724 851935 -
851724 851452 -
4172 4171 +
4172 4174 -
4172 4176 +
5499 170954 +
5499 84687 -
5499 5500 +
5499 55183 -
5499 23368 -
5499 286262 -
5499 57082 -
5499 23228 +
5499 81566 +
5499 9372 +
5499 7159 -
26009 112869 +
11140 65018 -
11140 1025 +
11140 120892 +
11140 11140 -
11140 1019 +
114991 115426 +
851052 852779 -
851052 854118 -
55031 8945 +
851255 855399 +
851255 850806 -
851255 853060 +
851255 854351 +
851255 853851 -
851255 856870 -
851255 856222 +
851884 851415 -
850623 853030 -
850623 850623 +
850623 852025 -
850623 851318 +
850623 855253 +
10728 3320 +
852612 851000 -
140460 8065 -
854063 850454 +
854063 852385 +
854063 851671 +
6714 2185 +
6714 9564 +
6714 10188 -
6714 6774 +
6714 2099 +
6714 2023 +
6714 23624 -
6714 7421 -
6714 6714 +
6714 4193 +
7321 10210 +
7321 329 +
7321 672 -
7321 330 -
7321 6477 +
7321 9690 +
7321 6047 +
8089 10524 -
26147 2146 -
856455 850760 +
856455 852996 +
5892 7516 +
5892 51444 -
7133 7185 +
7133 7124 -
8945 8454 +
8945 23291 -
8945 7074 -
8945 29128 +
8945 994 -
8945 10018 -
8945 29904 +
8945 9693 +
8945 84919 +
8945 64798 -
8945 283349 -
8945 4791 -
8945 4792 -
3093 7316 +
3093 7317 -
3093 672 +
4215 7189 +
10043 7316 -
10043 54472 +
855170 853922 -
855170 853556 +
5509 5499 +
853192 854465 -
853192 850720 +
853192 854680 +
5978 23291 +
5978 8945 -
7203 991 -
112869 27097 -
112869 117143 -
112869 55689 -
112869 2648 +
112869 93624 +
856394 851173 +
853877 852947 -
853877 850720 +
853877 851897 +
853877 851032 -
853877 854912 +
853877 851071 -
853877 855049 -
853877 856146 -
856870 851150 +
856870 851271 -
856870 851776 -
856870 850968 +
856870 853408 -
856870 852340 -
6733 7307 -
6733 6733 +
6733 9584 +
6733 6625 +
6733 84950 -
11200 7157 +
11200 472 -
11200 993 +
11200 11200 +
11200 4193 -
91748 3065 +
80854 6881 +
80854 5970 +
80854 7157 -
56252 5499 +
9968 5469 -
9968 84246 +
9968 54797 -
850923 856290 -
9410 10594 -
79109 207 -
79109 2475 -
10048 7189 +
856486 850981 +
856486 851471 -
856486 851821 -
856486 855925 +
856486 852416 +
856486 852896 +
856486 853857 +
850863 854742 -
850863 856168 -
850863 851744 +
850863 852398 +
2966 2071 +
6950 5522 -
2188 2178 +
2188 2189 +
2188 2175 -
114609 4615 +
53339 10987 -
53339 10980 -
55763 60412 -
6877 129685 -
55917 10494 -
9439 1024 -
9439 5469 -
9439 219541 +
9232 991 -
9232 9700 +
55958 9212 -
5708 5701 -
5708 5713 +
5708 7979 -
5708 5719 +
5708 5702 +
5708 5700 +
5708 5704 +
5708 5705 -
5708 11047 +
648 6045 +
648 8535 +
648 23466 +
648 8726 +
648 23429 -
648 57332 -
648 1911 -
648 84733 +
648 648 -
257397 6885 +
5927 57798 +
57708 3065 +
855701 851163 -
855701 855700 +
855701 854418 -
855701 853167 -
855701 850638 -
855701 852295 -
855701 855515 +
855701 854150 -
851076 856854 +
851076 851076 +
851076 851680 +
851565 851000 -
852569 851678 +
855569 852969 -
854497 855281 +
854793 850298 -
852903 854444 +
852903 856659 +
852903 856148 -
852903 856435 +
855427 854197 +
855427 856076 -
855427 856438 -
855427 853535 -
855625 851209 -
10254 9146 -
10254 26994 +
10254 10617 +
852258 854656 -
852258 850980 -
852258 856680 -
852258 853504 -
1017 9134 +
1017 595 -
1017 1033 +
1017 51343 +
1017 81620 +
1017 6500 -
1017 896 -
1017 5934 +
1017 245711 +
1017 3009 +
1017 1027 -
1017 2801 -
1017 5111 -
1017 898 +
1017 8900 +
850682 853956 -
856485 855539 -
868 30011 +
55611 7322 -
55611 7321 -
11143 8359 +
11143 51147 +
11143 7431 +
853311 850914 -
854082 1466445 -
854082 854431 +
854843 853846 -
854843 851847 +
854843 851696 +
851266 852433 +
851266 853266 +
851266 854976 +
851266 855404 +
853806 853555 -
853806 851776 +
853806 851255 +
5984 5983 +
147841 11130 +
11198 3014 +
11198 6749 +
854776 855208 -
854776 852665 +
22870 5537 -
8766 26056 -
8766 80223 +
8766 22841 -
8766 6915 +
8766 10133 +
850692 851363 +
4361 10111 +
853036 854882 -
853036 852873 -
2033 3018 -
2033 3725 -
2033 1958 -
2033 6776 -
2033 672 -
2033 2033 +
2033 1499 +
2033 8350 -
2033 1385 +
2033 4654 +
2033 8202 +
2033 4086 +
2033 5970 +
2033 121504 +
2033 2237 +
2033 6720 +
2033 6886 +
2033 4193 -
2033 8626 +
2033 5468 +
2033 4609 -
2033 7161 -
2033 8335 -
2033 468 -
2033 6778 +
2033 10370 +
2033 8359 +
2264 2246 -
11060 5728 +
11060 4088 +
11060 92714 +
11060 11060 +
851450 856136 -
851450 856918 -
6874 6908 -
5791 5786 +
23062 9135 -
11267 51028 +
11267 84313 -
894 1026 -
894 1019 +
856577 855597 -
856577 850909 -
856577 851250 -
856577 851957 -
852451 852013 -
852451 854519 +
852451 854399 +
852451 856226 -
852451 852810 +
852451 854791 -
9970 6256 +
856570 856919 -
856570 852205 +
4654 1387 +
4654 3397 -
856763 855492 -
6304 8554 -
4084 25942 +
4084 4149 -
4084 207 -
852983 856919 -
3064 1387 -
3064 23390 +
854663 852071 +
5007 9218 +
5566 5577 +
5566 4137 +
5702 5718 +
5702 5706 -
5702 5715 +
5702 9861 -
5702 5704 -
5702 5705 -
851409 856514 +
10005 156110 +
854912 851071 +
854912 850720 +
850767 854813 -
850767 850713 -
850767 850973 +
64326 55070 -
64326 2119 -
64326 7157 -
64326 8451 -
64326 64326 +
4281 11043 -
4281 7322 -
4281 7321 +
4281 4281 +
7337 7157 +
7337 10213 -
7337 7337 +
7337 7321 -
7337 7332 -
7337 5886 -
323 1956 +
9646 123169 +
9646 79577 +
852881 852457 -
852881 856236 -
852881 851691 -
10084 51729 +
850508 855561 -
3309 51377 -
852822 853096 -
852592 856360 -
852592 855974 -
852592 854465 +
854827 851991 +
854827 853773 -
854827 853576 +
854827 850711 +
854827 851916 +
854827 851025 +
854827 856089 -
854827 852787 -
854827 851197 +
854827 853817 -
854827 852404 -
854827 854662 +
854827 854085 +
4751 4751 -
84295 5928 +
10910 3320 +
851782 851579 +
851782 853814 +
851782 853909 +
1107 3066 +
1107 3065 +
852743 856076 -
852995 856863 -
852995 855890 -
852995 855972 +
852995 855068 -
852995 855335 -
852995 853860 +
852995 853682 -
852995 851678 -
852995 851530 +
852995 856012 -
852995 854229 -
852995 856463 +
852995 852995 +
852995 853956 +
852995 856723 -
84078 89890 +
84078 81631 -
850597 853846 +
9101 7316 -
9101 7531 +
854418 855586 +
854418 855616 +
854418 856134 +
854418 850504 -
854418 853364 -
853097 853144 -
1163 1017 -
1163 1027 +
1163 6500 +
1163 983 -
339287 84148 -
8767 64127 -
2068 2071 -
10454 6885 +
856848 856919 -
856848 850440 -
856848 851984 +
856848 853479 +
856848 853318 +
856848 851159 +
9479 207 +
9479 4296 -
855017 851745 -
855017 853191 -
855017 854875 +
855017 852766 -
2972 6908 -
2972 5925 +
8468 5007 +
9443 1024 +
6603 6601 -
6603 6602 -
6603 6605 +
852433 852110 -
6634 1207 +
53615 8932 -
53615 3066 -
79084 10419 +
7405 8678 +
852660 850840 +
852660 856062 -
852660 851653 +
852660 855271 +
852660 854273 -
852660 855237 +
9927 5071 +
9927 54708 -
851441 852788 -
851441 850905 -
851441 853957 -
851441 852778 +
851441 853499 +
851441 851441 -
856827 851562 -
2889 1399 +
23113 7157 -
852472 855965 +
852472 850702 +
852472 856519 -
852472 851265 -
2969 695 +
2969 8841 -
5931 8819 -
5931 5925 +
5931 3066 -
5931 3065 -
855404 852433 +
855404 853266 -
246184 996 +
854085 854662 +
854085 856738 +
854085 855144 -
3661 2033 +
3661 29110 -
3661 3320 +
3661 6737 -
3661 3661 -
5300 7157 +
5300 4088 +
5300 8202 -
5300 5371 +
2316 3688 -
2316 2317 +
55120 29089 +
55120 57697 +
55120 80233 -
854322 853271 +
854322 853098 +
854322 851415 +
854322 854399 +
854322 852810 -
854322 853535 +
854322 854791 +
851499 852549 -
2130 580 +
856563 856563 +
25937 9113 +
25937 8945 +
5587 10014 +
9577 23172 +
9577 29086 -
9577 79184 -
9577 51720 +
9149 10238 +
854084 853922 -
