Entrez Gene Interactor A	Entrez Gene Interactor B
63891	4790
4790	63891
80321	10013
8975	5728
9730	55388
55388	9730
55388	1642
3320	3297
3326	3297
3320	3091
3326	3091
3320	2103
3326	2103
3320	4233
3320	9817
3326	9817
3320	23221
3326	23221
221120	54726
54726	221120
54726	7874
54726	8239
8239	54726
7874	54726
221120	10973
7316	5071
8452	9978
8452	9886
8452	253980
8452	26249
8452	8452
5728	23252
23252	5728
23252	23252
1387	92140
92140	1387
267	7415
267	7917
267	9709
267	51009
267	337867
267	23197
84447	7415
84447	6400
84447	9709
84447	10956
84447	51009
84447	267
267	84447
337867	267
337867	23197
23197	337867
3661	1387
1387	5970
5371	1387
5371	5970
5371	6772
1387	6772
142	28992
142	8517
8517	28992
8517	142
28992	8517
28992	142
8517	51588
28992	2547
28992	7520
3815	867
7098	148022
148022	8737
148022	7189
148022	29110
7099	148022
7099	353376
148022	353376
10892	84433
10892	8915
1147	3551
10892	8517
10892	6885
10892	23118
8676	8773
8676	8673
1643	1642
7157	4193
5897	5896
648	6045
121340	867
121340	868
868	121340
867	121340
51255	84433
7157	23598
23598	7157
199990	2175
3661	7726
440738	10241
84557	10241
23710	10241
11345	10241
3964	10241
10273	23621
7874	165918
7532	57695
57695	7532
57673	27005
8451	1642
8451	5931
1642	5928
79791	4193
4193	79791
79791	8454
26234	6615
6615	26234
7046	64750
7046	4092
7048	64750
7048	4092
10419	6720
6720	10419
6720	55294
90070	6382
84557	23001
84557	8878
2308	10533
2309	60673
8452	10920
8452	55832
8452	26249
2081	7186
2081	4217
54850	218
54850	224
54850	8454
54850	6500
218	54850
5071	5347
5071	891
5347	5071
891	5071
5071	4751
8737	329
10273	10419
10419	10273
5071	7332
991	891
991	51529
991	29882
51343	5347
6667	7020
1460	7020
1460	1457
7020	1460
7022	2066
23307	9897
9897	23307
1080	1601
11080	4869
4869	11080
4869	4869
5111	7468
10616	55072
8517	55072
4193	367
3320	367
5879	331
7251	90678
29128	7874
83737	169792
169792	83737
7756	51366
9184	51366
5371	6772
5371	3065
5371	3066
9101	1956
9184	7756
7756	9184
7157	4193
4193	7157
8878	57761
57761	8878
84557	8878
7454	10054
7454	7329
7454	5903
5903	7329
5903	7454
55658	1869
891	5591
9978	51438
51438	9978
8454	51438
6500	8454
6500	55294
6500	9978
8454	6500
8454	9978
9978	8454
51438	8454
2646	2645
2645	2646
2646	2033
2033	2646
8878	5071
24144	7874
7874	24144
7874	7157
24144	4193
24144	7157
4193	24144
7157	24144
7874	4193
7957	5315
23650	9025
8772	8737
8517	8737
9025	23650
55611	2305
2305	55611
5111	10293
120892	8924
120892	84461
120892	5869
8030	55294
8030	7874
7124	329
7124	7128
7124	10616
7124	7186
7124	8737
7124	7132
841	8772
841	8737
64170	55223
4792	5970
5970	4792
7415	4792
51741	472
3656	7189
11124	3843
7046	26060
26060	5590
11072	7186
5914	4193
4193	5914
57531	5879
338	4547
378884	378884
8314	171023
8314	55252
55252	8314
171023	3607
55252	221937
55252	3607
8314	8473
8314	3054
7375	7375
7375	5932
4361	10111
4361	4683
5932	7375
9958	4087
9958	4088
672	4683
4683	672
9666	10498
9666	23426
867	1499
867	867
129831	9817
9817	129831
8452	129831
9817	8878
65125	23327
23327	65125
8878	2475
8878	57521
8878	7189
2475	8878
6314	23326
23326	6314
64400	7013
64400	7014
4171	25842
9927	54708
6885	10454
6885	23118
1956	867
2081	84447
84447	2081
7157	84447
2099	200933
2099	8648
2099	10499
2099	8202
2099	54880
200933	2099
899	990
990	899
3347	3312
3312	3347
58509	56658
56658	58509
3091	7428
165918	6613
8517	29110
25827	2305
25827	6500
25827	8454
55135	3014
3014	55135
55135	9656
55135	9025
152559	1643
1643	152559
3551	6885
6885	3551
467	10524
10524	467
55661	23481
55661	23246
23481	55661
23246	55661
23481	23246
23246	23481
55759	23246
55759	23481
9026	23246
23246	9026
5077	51343
51343	5077
2099	8202
2099	8204
23397	10592
23397	10051
23397	9918
23397	64151
64151	10592
64151	10051
64151	9918
64151	23397
10592	64151
10592	10051
10592	9918
10592	23397
10592	23310
10592	29781
10592	54892
29781	10592
29781	10051
29781	23310
29781	54892
2099	25831
64151	25831
2735	3551
3551	2735
51421	10413
51421	26524
26524	51421
8239	10413
10413	8239
1025	4609
79577	4609
114088	114088
3276	9898
9898	3276
4087	4092
4087	4089
4088	4092
4088	4089
4089	4092
4086	4089
4091	4092
4088	23327
4087	23327
54708	54708
51185	1642
51185	8451
80149	340152
340152	80149
841	7128
8772	7128
841	8772
9314	26263
26263	9314
26190	6500
6502	6500
26259	6500
54461	6500
55294	6500
26272	6500
26270	6500
26263	6500
84085	6500
55030	6500
9271	3925
3925	9271
51132	3925
3925	51132
10376	10381
10381	10376
8878	7316
5071	7316
7329	112939
55904	8473
8473	55904
7874	55904
55904	7874
4780	9817
6774	8841
5071	9927
8678	8408
8678	22863
8678	596
8678	9711
345611	64127
64127	345611
8405	2078
2078	8405
375298	7428
7428	375298
3430	6737
3430	9111
9111	3430
8452	9817
8624	56984
51530	6500
6500	51530
7185	55072
7185	81858
81858	7185
7185	7128
23468	6776
8517	7185
7185	8517
65266	26249
253260	5347
5347	253260
6478	11200
11200	6478
639	22806
22806	639
10320	22806
22806	10320
8451	1642
8451	1026
8451	1027
9730	1642
1642	9730
10615	4281
10615	11043
4281	10615
4281	11043
11043	4281
11043	10615
8517	7128
8517	8517
8517	8737
7132	7128
7132	8737
8517	1540
1540	8517
1161	2074
1161	8451
1161	1642
329	1434
3091	7428
9101	9402
9101	7529
57695	10735
57695	9126
57695	5885
57695	23063
23063	57695
9858	5925
2064	10273
2064	867
10133	29110
10298	58480
10298	998
8878	10013
4261	5993
4261	5705
11160	81790
3708	11160
7157	4193
4193	7157
4193	57062
57062	51388
29978	3192
29978	3178
23224	274
274	6249
8408	2475
8408	57521
2475	8408
57521	8408
54472	3654
88455	7415
124930	7415
338692	7415
7415	88455
7415	338692
4193	5925
4194	4193
4194	5925
11337	201163
57600	201163
8408	201163
11337	8408
201163	8408
8878	3064
8408	9776
8878	8878
8408	5562
8408	5571
8408	9821
8408	60673
1786	6774
29947	2104
29947	4149
29947	5080
29947	1874
29947	5970
7874	8833
7874	29128
4193	7157
7428	2057
7428	8453
2057	7428
2057	112399
7161	79594
5888	675
11074	54780
11074	4100
10241	7316
29128	7157
8678	596
596	8678
8878	84557
26249	65266
8878	8452
6456	83737
83737	6456
83737	274
83737	29993
83737	6453
6118	6117
6118	55159
54442	7552
54442	4176
54442	54540
7552	54442
4176	54442
54540	54442
4176	8452
10213	5707
3661	3661
29110	147945
4670	7307
4670	11338
64786	7993
8480	11124
84129	26043
291	23197
54915	11124
9218	11124
84923	55968
5510	165324
7917	51035
2071	26043
56270	127733
28981	127733
11186	387
387	11186
11186	57154
57154	11186
57154	387
387	6242
10014	5587
5886	1111
1111	5886
1111	7874
5886	5707
165324	3313
23411	54737
54737	23411
6935	23411
7534	572
6885	6047
7186	6885
7189	3665
3665	7189
23194	80028
80028	23194
23194	6500
7015	2309
2309	7015
4193	7015
10273	3312
84678	8454
84678	6500
84678	2353
8454	84678
8454	9978
8454	6500
2353	84678
8678	5289
1856	7428
10454	11274
6885	11274
57448	9101
57448	79648
5707	11047
5704	11047
23194	332
5931	3065
3065	5931
84676	7067
1859	5071
5071	1859
5071	7325
7186	5071
7957	378884
8945	4089
10210	5700
4218	94121
4645	4218
4645	8766
9341	6809
94121	6809
94121	4218
6809	9341
6809	6813
6809	8673
23329	6809
7813	6809
26046	9147
1856	11059
1856	11060
1856	83737
11059	1856
11060	1856
83737	1856
23132	8878
6772	151636
151636	6772
83666	151636
151636	83666
2033	6772
8970	151636
151636	8970
10075	4609
6337	23327
1643	3065
1728	7157
7157	80237
7157	4193
2149	10015
128866	10015
57561	11060
8916	5685
8916	5701
5710	8916
29979	8916
29979	5701
5970	4792
8065	9978
8065	9616
9978	8065
9616	8065
7157	7337
8031	2495
8031	8924
8924	8031
10010	8517
10010	80149
9100	80149
10010	7189
7189	10010
8517	9100
8517	80149
991	27338
991	701
991	51433
996	29882
996	51433
996	51434
996	991
996	701
996	27338
996	8881
996	51343
1432	10454
7874	4691
4691	7874
7874	7157
7874	4193
7428	3091
22836	7428
54583	7428
7428	8994
22836	22836
8994	54583
8994	7428
6502	6500
8945	6500
6500	55294
6500	8454
2067	84464
2067	2072
2067	85015
2067	80198
64374	3309
1956	867
2885	867
23607	867
3309	29927
10952	29927
220441	10670
10670	220441
10670	64121
10641	9681
10670	9681
10670	7249
164	1213
1212	1213
9146	1213
7157	4194
4193	4194
4194	1452
4194	7157
7412	7415
130617	7415
130617	7917
5705	10213
7157	10542
10542	7157
7157	2033
5518	9730
79728	672
79728	675
79728	9817
79728	8237
143279	8554
8554	143279
8554	2932
23014	23741
9781	9781
8878	5584
23014	8454
23014	6500
4734	8660
8660	4734
5518	9730
9730	5518
8660	5290
10365	10197
81631	8878
11337	8878
2550	9568
8453	9978
55072	90268
55072	1540
81858	10616
81858	55072
55072	10616
55072	81858
7124	7132
7124	81858
7124	55072
7124	8737
7124	10616
55072	7132
64127	55072
64127	10616
64127	8767
64127	81858
90268	55072
90268	10616
90268	81858
1540	55072
7124	8517
7124	7128
991	996
991	29945
991	51434
991	27338
991	701
991	890
991	5515
996	29945
996	51434
996	991
996	27338
996	701
996	4085
5525	5515
991	51433
996	29882
996	51529
996	51433
6606	5430
5433	5430
5430	6606
5430	10419
5430	22803
5071	5071
5071	7416
7416	5071
25930	9146
25930	51271
25930	7251
51271	7251
63894	26276
26276	63894
55823	64601
55823	65082
55823	23355
55823	9392
64601	55823
23355	55823
23355	64601
65082	55823
65082	64601
64601	27072
64601	65082
64601	57617
55823	27072
55823	23339
57617	64601
57617	65082
57617	27072
27072	64601
27072	65082
27072	57617
65082	27072
65082	57617
27040	7189
51320	23019
51320	4849
28996	25
1869	51377
51377	1869
26168	8454
26168	8452
26168	7520
26168	6667
6667	26168
6047	6667
5082	2782
51035	7917
11124	54915
26043	84129
26043	2071
7993	64786
11124	8480
23197	291
11124	9218
55968	84923
127733	56270
127733	28981
127733	10497
127733	7415
55611	55662
6885	5608
7189	6885
1763	5932
9695	6400
9695	821
51070	5515
51070	5518
51070	5520
7984	6464
7984	2885
1956	84959
1956	54206
1956	2064
1956	2065
1956	6464
1956	11140
1956	6774
1956	6714
6400	84447
84447	6400
5888	675
9733	9733
9733	7375
22938	6950
7415	7353
7415	55666
7415	55829
84759	54880
84759	23429
84759	6045
84759	55211
55211	84759
4734	10410
10410	4734
10018	389856
23411	4609
23411	57805
7157	8878
7157	4193
7052	8878
8878	7157
8878	7052
4193	7157
3428	672
672	3428
672	3014
672	11200
29108	3428
29108	672
3428	834
29108	834
672	834
834	3428
834	672
672	29108
580	7157
7157	580
7157	7158
23429	92565
92565	23429
84433	5518
5518	84433
8915	84433
8915	10892
84433	5588
55636	9070
55636	5929
57680	9070
57680	5929
57680	55636
9070	55636
5929	55636
55014	65082
55014	64601
65082	7405
5515	55626
55626	5515
4609	5515
8463	10413
7187	6885
6885	7187
84699	8945
83547	7879
7879	83547
10616	55072
55072	10616
199713	7704
25937	8945
25937	7004
9113	25937
5499	25937
9113	56288
57506	7186
57506	7187
57506	7188
57506	7189
3661	3661
57506	57506
5932	55218
55218	5932
1981	9100
9100	1981
55226	7157
55226	4193
7157	55226
4193	55226
4193	7157
7874	4173
5892	51444
51444	5892
1616	546
1616	1736
55135	1736
409	1815
1815	59349
1815	409
4193	4194
4194	4193
867	868
7157	4194
7157	1452
4193	7157
7157	4193
57154	7048
1029	5371
5371	1029
7329	1029
1029	7329
997	8454
997	9978
29110	1540
10133	1540
54165	8454
54165	8453
54165	8452
54165	8065
54165	55832
54165	9978
54165	8451
55208	8454
55208	8453
55208	8452
55208	8065
55208	55832
55208	9978
55208	8451
123879	8454
123879	8453
123879	8452
123879	8065
123879	55832
123879	9978
123879	8451
84259	8454
84259	8453
84259	8452
84259	8065
84259	55832
84259	9978
84259	8451
7184	2554
2554	7184
9500	9025
9500	580
9025	9500
580	9500
8737	7186
11035	8737
51132	4193
9047	3791
9047	6714
8178	55840
55840	8178
55840	22936
4609	7709
7709	4609
11091	4613
4613	11091
7157	1728
9817	4780
7157	4193
7157	8650
4193	7157
4193	8650
8650	7157
8650	4193
672	79728
672	580
672	2177
672	675
9031	8467
9031	4641
8467	9031
8467	4641
4641	9031
4641	8467
114991	115426
115426	114991
7291	8945
8945	152559
152559	7291
7291	152559
152559	8945
8945	7291
3836	5928
5928	3836
2033	8202
1786	7874
6772	5468
5468	6772
2033	6772
2033	6774
2033	6776
51185	27161
27161	51185
6198	9618
9618	6198
7186	9618
2475	6198
3738	1673
56893	7917
8870	2274
2274	8870
8870	4193
4193	8870
4193	2274
8078	57154
57154	8078
22937	3638
23327	388
1452	8915
1452	10892
5423	7515
7515	5423
51185	1642
51185	8451
51185	9978
3607	3065
3607	8314
3607	25942
3607	55252
3607	3054
8314	3607
10197	8554
8554	10197
10197	1026
57534	182
182	57534
8897	2475
1080	9100
79734	9978
79734	8452
8452	9978
8452	79734
9978	8452
9978	79734
79888	8945
5830	472
472	5830
4851	5580
23300	56897
867	7052
91833	219333
91833	57599
219333	91833
219333	57599
367	219333
64783	3276
64783	4850
331	7090
6934	7090
6934	331
6934	1499
2177	2178
2188	2178
2178	2176
3280	2178
11274	10454
11274	6885
4170	578
4170	5366
4170	10018
595	1019
595	1026
55646	29889
55646	6147
7157	4193
7132	8737
26001	26001
8833	7874
7157	7874
7157	4193
7874	8833
7874	4193
7874	7157
5710	5700
54904	23476
23476	54904
54904	57680
57680	54904
5071	898
3184	8945
3184	3315
51343	10459
8881	996
991	996
991	8881
10459	51343
996	51343
51684	64839
64839	51684
64839	6500
51684	2735
8239	6607
8239	8487
8239	11218
8239	50628
6607	8239
6607	11218
6607	54960
6607	6628
57178	4851
57178	3516
8912	8078
4771	207
207	4771
9730	4771
7132	8737
7132	7128
7132	1540
11035	8737
8772	8737
841	8737
841	8772
9099	8737
9099	7186
7186	9099
23291	64798
64798	23291
64798	8945
55872	5728
9984	4734
11060	11060
8945	28951
7291	8945
9768	5111
8314	688
688	8314
23512	2146
8915	10892
84557	8878
284184	79133
144363	2108
144363	2109
3712	2108
10075	8450
8450	10075
10075	1642
672	891
91445	11160
6048	79139
8945	5978
5978	23186
4300	3020
4300	84444
4300	1025
4300	22936
4300	27125
11338	7307
11338	6426
11338	6428
11338	6434
11338	10657
10868	7189
7189	10868
9830	57506
10018	598
10018	4170
57506	9830
389856	10018
8517	9830
9830	8517
57506	8517
57506	3661
11338	10772
11338	3608
11338	10492
4842	5587
3691	239
54413	10965
54413	23475
54413	85450
54413	1583
54413	1915
54413	4513
7033	7746
7033	1645
5321	5594
29914	3156
29914	6646
3156	29914
6646	29914
4363	498
4363	1915
3661	3661
7187	29110
6915	2776
11319	55011
55011	11319
55011	79657
55011	8607
55011	10856
11319	8607
8607	11319
196	405
57105	10800
672	5932
672	4683
672	5888
54739	331
331	54739
23237	54476
54476	23237
5894	5037
5037	5894
1385	2908
4363	4363
1956	2064
2064	1956
27101	6500
1499	10746
8772	8837
8772	841
8737	8772
8737	8837
8737	841
8837	8737
1499	6925
1499	51176
1499	2932
6925	1499
51176	1499
1457	4363
4363	1457
3320	10728
3320	10963
2878	9540
9540	2878
10553	5868
10553	2182
10553	51100
5868	10553
2182	10553
51100	10553
3685	5595
84541	6949
84541	9221
84541	8452
6949	84541
6949	408
6949	409
9221	84541
9221	408
9221	409
9221	25885
9221	51602
9221	10528
9221	1457
6949	10528
25885	84172
546	1616
6606	83737
6606	54960
83737	6606
6606	8487
6606	11218
6606	50628
6606	25929
328	5071
6331	1410
1410	6331
54468	652968
79726	652968
652968	54468
652968	652968
652968	729438
729438	652968
652968	84219
6478	7791
7791	6478
29110	10133
29110	10010
29110	9755
3308	23435
1316	6667
8856	7157
149041	23019
149041	9337
6714	5734
6714	408
6714	409
6714	5747
6714	207
54583	10728
54583	23770
10728	54583
23770	54583
54583	3320
54583	3326
3320	54583
3326	54583
23586	7706
57654	7874
7874	57654
4101	7157
3065	4113
4113	3065
1869	3065
3065	1869
3065	367
10395	857
857	10395
10598	10728
10598	3301
1780	100506627
100506627	1780
23411	7157
7157	23411
5970	1147
5970	3551
3551	207
1027	7514
1027	898
1027	1017
10221	64326
9970	190
4085	9184
4085	991
4085	8379
4085	51434
4085	701
4085	5714
4627	60
29945	701
29945	51434
29945	991
29945	4085
701	51434
701	991
701	4085
1994	5580
5111	10075
10075	5111
9588	7531
5577	5566
51339	7529
7529	51339
51339	1856
26986	7538
10971	7538
6446	374569
374569	6446
891	983
891	3065
891	23326
891	1018
891	6780
891	10155
23326	891
83844	367
367	83844
55872	6714
2099	11331
57221	11331
5566	2308
3688	5829
3688	5747
6591	4193
4193	6591
6124	4193
4193	6124
6124	7157
6124	6125
6124	6135
4193	7157
4193	6125
4193	6135
367	3320
367	2289
367	3303
367	10728
3320	2289
3320	10728
4780	3725
28976	51295
28976	51103
51295	28976
51295	51103
51103	28976
51103	51295
29110	57326
57326	29110
57326	4193
8613	1500
1500	8613
5612	7867
6885	5562
6400	10525
10525	6400
1956	867
867	1956
1956	2885
2885	1956
10018	596
10018	598
10018	4170
7187	1454
596	10018
4170	10018
598	10018
1454	7187
4170	578
596	578
598	578
578	4170
578	596
578	598
7187	29110
7157	4193
3690	5747
3688	5747
5295	6464
5295	5747
2305	55611
55611	2305
4773	10320
4772	57521
4772	1385
4772	286205
4772	2932
4772	57599
4772	22807
4772	1111
4772	10320
4772	6304
4772	861
4772	2033
4773	3725
4773	57521
4773	1385
4773	2033
4773	2353
4773	1111
4773	286205
4773	22807
4773	2932
4773	861
4773	6304
4773	57599
4772	3725
4772	2353
51343	996
5932	7375
7375	5932
5932	4683
4683	5932
10868	63967
63967	10868
10868	8924
8924	10868
7189	9021
8405	1649
1649	8405
919	3932
919	7535
10193	7535
10193	84959
10193	53347
8312	2931
8312	2932
1499	56998
991	64682
991	8697
991	996
996	64682
996	8697
996	991
8237	5371
5371	8237
64750	9958
64750	4092
55658	7917
30837	8065
4780	999
4780	9817
9817	999
999	4780
999	9817
762	9589
9589	762
9589	7490
51588	9870
9870	51588
51588	5590
3320	10598
3320	11140
3320	10728
3320	10963
3320	2064
3320	1019
3320	2908
3320	7272
26747	9326
9326	26747
196	1499
7157	8525
8525	7157
7157	7316
23621	26088
23621	23062
23621	23163
26088	6653
1956	64855
3265	5921
5894	3265
5894	3845
3265	6654
5921	3265
54206	1956
1956	54206
960	1956
9474	8878
10598	3312
54206	9482
10598	207
1457	5430
83547	7879
641	322
322	641
4233	1956
3690	3791
7422	5787
7422	5803
5787	7422
5803	7422
8452	2736
8452	1856
8452	898
2736	8452
1856	8452
898	8452
9839	4086
2033	4086
55250	8518
55250	55140
5599	2950
23551	5295
9156	26054
5315	1499
3897	2065
648	6045
648	546
648	7913
648	23468
7157	3065
3065	7157
150946	2885
1027	1021
1027	1019
1027	1017
26088	382
26088	375
10818	2885
10818	5781
153090	4217
1956	6236
29997	7157
7157	29997
9529	65018
116986	23426
23426	116986
2891	23426
23426	2891
9844	10124
595	1026
595	1019
1026	595
1026	1019
1019	1026
116986	387
116987	387
387	116986
387	116987
4217	7186
4217	4217
4217	7295
6456	1956
1956	6456
4771	29997
29997	4771
120892	7157
7157	120892
54969	142
54969	8338
54969	9555
54969	8290
200558	142
200558	9555
200558	8290
200558	2547
200558	7515
54969	10038
9493	3984
54799	8295
54799	57634
54799	10902
54799	10524
54799	55929
54799	54556
54799	10933
54799	9643
54799	55257
80314	10902
80314	54799
51444	5892
5892	51444
1080	867
7405	8678
1643	7508
1643	1642
1643	8451
1642	8451
8451	1642
8451	55832
55832	8451
223082	2475
223082	5537
7415	7353
7415	55666
7415	55968
7415	10277
23197	337867
6385	5920
5920	6385
10413	7161
1387	10898
10898	1387
2067	1956
1956	2067
2067	2072
8864	7157
8864	1407
81550	8239
8940	81550
598	5071
5071	598
8405	2099
2099	8405
6500	55294
7706	56829
56829	7706
7189	7189
7189	8517
23194	332
332	23194
27086	6790
6790	27086
5414	331
27005	79923
79923	27005
55743	23411
23411	55743
8975	4967
28996	142
142	28996
10273	3303
27005	200845
200845	27005
200845	8452
23032	409
5728	11060
11060	5728
26234	6500
26234	8454
23118	6885
4086	57154
4087	64750
4088	64750
6885	10454
6885	23118
9400	5430
9101	6622
9958	9733
9733	9958
83990	580
83990	672
5087	5316
5316	5087
26524	55233
6135	83743
83743	6135
6135	4193
9958	26121
9733	26121
9958	7375
9733	7375
10594	26121
79577	54623
79577	56254
23327	8408
8408	23327
8239	1499
1499	8239
7189	7334
54476	23237
54476	8737
1029	1019
1029	595
7187	29110
148022	29110
10075	9314
25836	23383
25836	11335
8570	59349
8570	8452
3276	64750
64750	3276
8660	8651
8651	8660
23243	672
672	23243
8878	8878
6737	8878
26269	2475
2475	26269
81603	6885
6885	81603
7187	1654
1654	7187
1654	57506
1654	9641
7187	57506
7187	9641
7187	3661
55658	7520
55658	2547
55294	8454
55294	6500
123879	55832
55832	123879
8454	55832
8454	6502
8454	123879
6502	8454
123879	8454
4088	51377
4683	8290
7874	4609
4609	7874
8290	4683
8454	150684
7189	7189
7189	6885
4233	1956
474	10075
10075	474
474	1453
474	1454
4193	7157
8451	9318
8451	10987
317	842
56616	331
56616	329
56616	330
6654	2885
7884	4686
7884	9811
7884	899
7884	890
7884	5976
57216	8878
84557	8878
8878	57216
8517	8915
8915	84433
8915	10892
5970	4792
472	10048
7157	5111
7157	11201
841	329
841	330
841	7189
841	8737
7098	148022
7098	8737
7098	29110
7098	7189
51257	1080
1080	51257
6839	1616
1616	6839
9320	7874
7874	9320
51266	10273
27338	7428
6045	150094
150094	6045
7189	10451
10451	7189
8792	7189
4193	2969
2969	4193
9135	27342
27342	9135
57162	330
4287	7157
7251	867
7251	9564
7251	1398
7251	1969
7251	9146
7251	51028
7251	79643
7251	51510
64112	51366
51366	64112
54472	10040
10040	54472
7415	80700
80700	7415
3065	1108
25948	8452
5295	25948
25948	5295
5295	8452
9819	79084
79084	9819
201501	3725
3725	201501
9817	4780
4780	9817
8945	55914
55914	8945
51185	2752
51185	8451
51185	1642
51185	9978
51185	10320
51185	22806
2033	2752
7189	7189
3643	55016
29110	29110
114088	114088
26190	8945
8945	26190
26190	6502
6502	26190
26190	8454
26190	9978
55802	167227
55802	54464
55802	23644
55802	80153
56254	3832
9810	3832
3832	56254
3832	9810
9810	56254
8237	9686
9686	8237
3651	63935
10868	63967
10868	8924
63967	10868
8924	63967
8924	10868
84433	5588
84433	8915
84433	10892
8915	10892
7189	10892
10892	7189
23586	7706
56946	57798
56946	5927
56946	7690
57798	56946
57798	5927
57798	7690
5927	56946
5927	57798
5927	7690
7690	56946
7690	57798
7690	5927
1859	10238
9149	10238
28996	10238
10238	1859
10238	9149
57599	7398
57599	10635
7398	10635
10635	7398
10635	57599
1108	2033
2033	1108
1108	9025
1108	142
10910	1915
5468	10273
10273	5468
79444	56616
7884	80344
7884	8451
80344	7884
8451	7884
6595	672
6598	672
1477	580
580	1477
79791	8454
79791	9978
79791	6500
367	2033
367	3320
4193	367
5347	55294
9354	10447
115426	3065
3065	115426
8450	10935
9131	292
9131	192111
192111	192111
10785	2237
10785	4234
10785	5111
2237	10785
91833	219333
219333	91833
1655	6045
1655	23492
1655	23429
2073	675
2073	5888
675	2073
675	79728
675	5888
79728	675
79728	5888
5888	2073
5888	675
5888	79728
2073	672
5728	5347
4734	5728
1027	387
57646	5587
5587	57646
5987	7874
11035	8737
11035	8772
2033	57062
2033	7157
7189	8065
7917	3306
3306	7917
8036	5705
8036	22808
5705	8036
22808	8036
8036	10075
8036	5894
10075	8036
7157	1540
1540	7157
7187	54476
29997	1029
1029	29997
1029	9320
10868	340061
2065	4734
6885	81603
81603	6885
7132	8737
7132	1540
7132	8717
7132	8517
7132	55072
7132	81858
10133	8737
841	8772
841	8737
7450	5034
55294	4851
6500	55294
23221	124540
124540	23221
8945	23175
23175	8945
2033	8626
8237	331
331	8237
139341	54708
54708	139341
54708	54708
58484	5705
841	58484
25793	5683
5683	25793
10891	4692
4692	10891
9867	8844
8844	9867
23133	7874
7874	23133
23411	23326
3065	23028
1499	7337
1499	6934
1499	2932
1499	324
1499	8312
2060	339745
9146	2060
221656	8473
8473	221656
89910	808
23276	8452
8452	23276
6790	23276
23276	6790
4193	4194
4193	2280
4194	4193
2280	4193
7428	6923
7428	6921
7428	8239
8239	7428
29126	2932
26224	1408
10075	4170
5366	4170
8878	9817
7157	9529
9529	7157
7157	4193
7157	10273
7157	9532
1027	51548
51548	1027
51366	11198
51366	6749
11198	51366
51366	648
51185	10320
7157	4193
958	7186
958	7187
340061	7187
6654	2059
867	2059
7158	7157
7157	7158
7158	57646
10133	29110
4193	6208
6208	4193
7157	4193
4193	7157
7874	64844
4804	4193
4193	4804
4804	7157
7157	4804
7157	4193
4193	7157
84164	51008
9325	51008
84164	9325
51008	9325
9325	84164
51008	84164
7157	4193
7157	4194
79084	10419
10293	51720
51720	10293
8678	9711
7189	6885
6885	7189
857	3738
857	3741
7965	64750
7965	5071
64750	7965
64750	8880
64750	7514
7514	64750
3090	6774
6774	3090
154	57561
154	409
10987	4089
4089	10987
65018	6622
6622	65018
6622	6477
25764	1915
25764	3312
25764	84823
25764	801
25764	7431
25764	8079
25764	3303
7428	8453
8878	8453
8453	8878
7428	3091
8453	54165
7157	4193
8467	51773
6774	6477
1499	6477
9101	8837
8837	9101
841	8772
7132	8737
7132	7186
355	841
355	8837
355	8772
8797	8837
8797	8772
8772	8837
8772	841
8797	841
10273	3312
326	26273
26273	326
9903	8452
9903	3551
3551	9903
9817	3551
3551	7186
3551	6885
3551	4792
6774	51438
51438	6774
7189	7157
7157	578
7157	4170
7157	2033
4609	2138
2138	4609
4609	55294
2138	55294
1500	1956
8945	1499
7375	10921
10921	7375
9733	7375
9733	10921
11060	7161
7161	11060
11060	11059
11060	5496
64326	7157
4691	3685
10253	3091
7428	3091
3091	10253
7124	7132
7124	81858
7124	8737
7124	8517
8772	841
8772	8737
8772	11035
8924	6794
6794	23411
6794	8924
1180	10963
2740	10159
7703	7329
7329	7703
7329	5371
1180	23770
1180	10598
9844	996
9844	1793
81631	4734
27040	5335
81631	8878
27040	5336
5777	27040
27040	5777
5777	5336
4738	64750
64750	4738
57154	4738
57154	387
898	1017
2308	4193
7157	7157
7157	9887
7157	4193
9887	4193
9887	7157
4193	9887
4193	7157
7157	3301
3301	7157
10273	7157
7157	10273
3791	351
351	3791
51035	7415
55968	7415
7884	899
7884	6500
899	7884
7884	890
7884	9811
7884	4686
7884	1981
7884	57409
7884	5976
140460	84722
84722	140460
140460	8065
7428	8453
3659	4193
23510	8452
83667	8878
7157	3091
3091	7157
2034	7428
5080	4281
26156	4193
4193	26156
373509	29108
6662	55294
9641	3661
9641	7316
64400	1956
6885	84433
84433	6885
257397	6885
257397	7189
3455	11274
8405	2736
2736	8405
1499	8945
25937	8945
23017	6737
27005	79923
79923	27005
2932	8517
8517	2932
8517	55968
8517	8737
8517	7189
8517	3551
8517	1147
51343	1869
81858	7185
7185	8517
10616	8517
81858	8517
8517	81858
8517	10616
57154	6624
6624	57154
115992	8878
8878	115992
55294	4602
4602	55294
143384	367
367	143384
1033	9475
7161	7157
9113	10413
9113	25937
50813	8533
50813	10987
50813	10920
50813	8454
50813	8452
64708	8533
64708	10987
64708	10920
64708	8454
64708	8452
64708	2873
64708	9318
64708	51138
64708	10980
50813	2873
50813	9318
50813	51138
50813	10980
55294	4851
4214	4851
4851	55294
29110	79589
10075	10075
27101	6500
6924	8065
3485	1956
1956	3485
9817	8452
9817	4780
8737	841
8737	8772
55294	898
55294	4609
55294	6790
55294	55294
8405	8452
